Property_ID,City,Locality,Country,Region,Property_Type,BHK,Bathroom_Count,Area_sqft,Price,Price_per_sqft,Floor_Number,Total_Floors,Age_Years,Facing,Furnishing,Parking,Amenities,Maintenance_Fees,Registration_Cost,Tax_Percent,Currency,Latitude,Longitude,Zone,Agent_Name,Agent_ID,Listing_Date,Listing_Channel,Lead_Score,Days_On_Market,Status,Views_Count,Inquiries_Count,Site_Visits_Count,Conversion_Probability,Description,Highlights,Nearby_Landmarks,Buyer_Sentiment
1e25c3c2-e4ef-4c05-af2c-f8ed8e973206,Chennai,Smith Pines,India,South,Apartment,2,2,2418,8417123,3481.02688172043,1,2,2,East,Semi-Furnished,No,Garden,4507,486312,1.782344638945557,INR,68.3450795,3.253395,Zone 3,Diane Green,65486,2024-06-03,Online,62,79,Available,86,58,8,0.91,Cause song rest camera can other finally movement start.,In own either far itself.,Tinaport,Negative
9fe5f2a1-f5b6-476a-b127-e35f17afb6f2,Delhi,Rice Station,India,East,Villa,2,4,3802,4981830,1310.3182535507628,10,3,4,South,Furnished,Yes,Gym,7634,448118,1.5978834512679216,INR,-71.406846,11.231387,Zone 3,Christopher Taylor,29630,2024-10-14,Offline,59,61,Available,95,38,46,0.37,Over second tough speak lot example southern hospital dark serious include.,Save always growth spring stuff street.,Katiestad,Neutral
4e22a71e-f509-4b2c-8542-9f74938ba932,Hyderabad,Thompson Inlet,India,South,Apartment,2,4,3667,3254943,887.6310335424052,8,7,2,North,Unfurnished,No,None,9470,256069,1.2977345499703248,INR,-22.3772115,-17.669442,Zone 1,Ricky Johnson,54794,2023-11-18,Offline,50,98,Available,461,62,49,0.51,Determine arrive see teach feel describe.,Nature series along another strategy.,New Curtisside,Positive
08988cf6-3c16-4453-9ad8-b175ead192a1,Mumbai,Tanya Courts,India,West,Independent House,1,4,645,5927625,9190.116279069767,5,5,10,North,Unfurnished,No,None,6238,127288,2.2069294193044247,INR,42.6758375,-24.483950,Zone 2,Christopher Dalton,46978,2025-01-20,Offline,72,107,Sold,272,100,21,0.29,One field million between happy indeed.,Life serve industry crime street.,Martinshire,Positive
bf90c21a-a98a-4a4a-a4e8-f13ab8a8f011,Mumbai,Jessica Ridge,India,West,Apartment,4,3,885,13612326,15381.159322033898,10,9,9,North,Semi-Furnished,No,None,5234,360845,1.8528694257781753,INR,55.929995,-32.107449,Zone 1,Wendy Graham,28456,2024-06-16,Offline,86,9,Sold,108,67,30,0.63,Same everyone board hold data wish back despite song miss consider.,Beautiful political down thus school perhaps.,New Briannachester,Neutral
6d809cc0-dcf4-4b30-bf3c-f6499dbaf14e,Chennai,Jeremy Haven,India,East,Villa,3,1,3104,15565632,5014.701030927835,4,9,19,East,Semi-Furnished,Yes,None,7751,370552,2.1425384755758596,INR,28.6308745,-55.957123,Zone 2,Sherri Dillon,37662,2024-06-21,Offline,84,50,Available,466,57,10,0.82,Hard cup concern believe several put partner back join the church.,Example result theory western rich.,Olsonville,Neutral
8757f2c8-1971-427e-bbb8-cc97a3fc2311,Mumbai,Carl Radial,India,West,Apartment,5,1,2813,11657147,4144.026661926769,4,5,9,East,Semi-Furnished,Yes,Garden,1021,192692,0.9211440801875717,INR,-36.584861,-89.602113,Zone 2,Brent Landry,26767,2024-03-14,Offline,60,24,Pending,412,59,20,0.78,Number actually best eat around why agency campaign.,Free ball election sort.,East Albertberg,Negative
c9bf884f-aa6d-42c0-bc0a-7196022a5c4e,Mumbai,Daisy Overpass,India,West,Independent House,4,3,822,7341397,8931.1399026764,2,5,10,South,Semi-Furnished,Yes,Gym,4724,239805,2.4868777144377683,INR,-82.347311,109.859187,Zone 3,Allen Foley,28204,2025-09-23,Online,99,34,Pending,263,34,18,0.39,Mrs win different hear key major yourself southern do mouth street.,Southern series accept though protect.,Dianastad,Negative
8f4e2ee1-7683-42e2-bc59-947f4cc67dee,Hyderabad,Aaron Vista,India,East,Independent House,5,3,2848,9228841,3240.463834269663,3,4,18,North,Furnished,Yes,Garden,2627,468876,1.4067388212748864,INR,-10.393101,145.756512,Zone 3,Abigail Le,36267,2025-09-05,Online,88,3,Pending,432,98,13,0.62,Parent about field way practice night civil fill.,Might between case.,Wellsland,Positive
f547339d-c1e1-4dd3-87ad-72bed418f1c3,Bangalore,Hernandez Inlet,India,North,Independent House,4,4,3278,6350439,1937.290726052471,6,4,15,West,Furnished,Yes,Garden,3768,104632,2.2272748367006256,INR,64.726066,111.903128,Zone 3,Samantha Grimes,71294,2025-11-01,Online,72,65,Pending,145,13,1,0.35,Federal ability open break ever never decide type positive question note.,By buy if car worker.,Port Vanessa,Neutral
c586dcc5-909c-4988-8948-77e1258ca324,Mumbai,Harris Trail,India,West,Independent House,5,4,1140,3079019,2700.893859649123,7,5,8,North,Semi-Furnished,No,None,9761,406911,1.2893875252861056,INR,-69.870807,28.036748,Zone 1,Philip Anderson,37253,2024-07-08,Online,83,104,Sold,469,72,20,0.45,Song force affect century church water itself speech change.,Measure sing however.,Frostfort,Negative
30bba2ac-dcd6-4c01-94cd-ad77c5eb0a35,Mumbai,Christopher Heights,India,East,Apartment,2,4,2918,19778223,6778.006511309116,9,8,3,East,Furnished,Yes,Gym,6687,406778,2.2234566497811907,INR,74.7879355,62.269539,Zone 3,Robert Young,98407,2024-05-10,Offline,51,56,Pending,290,96,16,0.24,Reveal while glass decade glass outside threat.,Mouth land often glass key.,West Justinberg,Neutral
d89cc6d2-d37b-4f96-9f03-f0839e728f08,Delhi,Brooke Lights,India,East,Villa,4,3,1284,14577626,11353.291277258568,3,10,0,East,Furnished,No,Garden,4262,456274,1.3627329887300528,INR,16.866383,75.152539,Zone 3,Tracy Diaz,52609,2025-07-20,Offline,91,93,Sold,432,81,2,0.66,Whole player nothing soon indicate practice.,Know small easy get people.,Port Ryan,Positive
536f778c-2482-4098-bca8-895177e3a3a8,Bangalore,Richards Locks,India,North,Apartment,5,4,1143,7434009,6503.944881889764,8,5,1,North,Semi-Furnished,No,Pool,3613,285650,1.3659594199295566,INR,-36.1585095,178.571673,Zone 2,Nicole Rice,68370,2025-06-27,Offline,72,93,Sold,408,18,36,0.12,Sure maintain hear hour party people.,Business challenge population should do.,Lawrencemouth,Neutral
3440740e-973c-4c8d-90e4-a6c97466918d,Bangalore,Chang Turnpike,India,West,Independent House,4,1,2816,6177048,2193.5539772727275,10,9,1,West,Semi-Furnished,No,Garden,2876,328441,0.8454938730274926,INR,-33.4271625,-91.098354,Zone 2,Vincent Lopez,40108,2024-07-28,Online,83,67,Pending,138,55,32,0.18,Though ability citizen become give perhaps concern.,Reach effect respond.,West William,Neutral
5d32be9b-d8cb-43e5-a323-de664d734fce,Chennai,Jennifer Islands,India,North,Villa,4,1,1287,13417030,10425.042735042734,6,2,19,West,Semi-Furnished,Yes,Pool,9297,241086,2.2080438185756903,INR,14.460535,12.965705,Zone 1,Henry Sweeney,58189,2024-12-18,Online,60,65,Sold,449,71,23,0.73,Since pull dog on all body company.,Everyone instead stage myself dinner.,North Lindsayfort,Positive
e6a84a1f-0d10-4743-9af0-f58a4b585b4d,Delhi,Lin Lights,India,South,Villa,2,3,2118,19184848,9058.001888574126,3,5,1,South,Unfurnished,Yes,Gym,4584,239592,1.571726231462899,INR,-81.7758005,170.149454,Zone 3,Justin Sutton,26448,2024-01-19,Online,51,53,Pending,497,73,11,0.25,Mother practice break over person because weight month watch final task than.,Reality claim fire.,East Cassandra,Neutral
f1244cc0-4571-4c4a-b115-808547147518,Mumbai,Carrillo Circles,India,South,Apartment,5,3,2465,11615956,4712.35537525355,10,5,3,South,Furnished,Yes,Gym,4087,139774,1.1837761927084531,INR,-52.2072095,170.372586,Zone 3,Dana Walker,72281,2024-01-26,Online,85,40,Available,233,74,9,0.62,Actually will response miss the left general relationship test interest.,Walk trip ever create choice direction.,Watsonfurt,Neutral
d5fcbb67-2f4e-4fa5-b987-e4d740506032,Chennai,Amber River,India,North,Villa,5,1,780,14725809,18879.242307692308,10,9,14,North,Semi-Furnished,No,Garden,1702,445133,0.9012753571595549,INR,3.1996235,125.022691,Zone 2,Mark Campbell,54071,2024-03-23,Online,96,100,Available,58,73,7,0.54,Reflect economic why interesting tax determine task out live record article.,Drive standard dog.,Brewertown,Negative
75090126-9c12-4ec1-bcd5-114d6437a37d,Chennai,Matthew Streets,India,East,Villa,4,4,3634,17128548,4713.414419372592,7,4,17,North,Unfurnished,No,Pool,7330,235085,0.990955731263736,INR,66.901938,150.825967,Zone 3,Ellen Brown,77951,2023-11-28,Offline,73,76,Pending,242,73,4,0.12,Have decision know size ground growth old edge next.,Choice message dream check coach science.,Brianberg,Neutral
6aef3fde-f1a3-402a-bded-2a96d1cd2cb0,Bangalore,Misty Causeway,India,North,Apartment,3,1,2306,6204784,2690.7129228100607,1,2,4,West,Furnished,No,None,6831,384453,1.293217928651985,INR,-78.9787205,3.052806,Zone 3,Joshua Schneider,5235,2025-05-10,Offline,97,43,Pending,83,68,2,0.88,Already foot field kitchen else brother treat but indeed real deep cause.,Source similar happy your board.,New Hayleymouth,Neutral
e3f0bde4-0afc-468c-a50d-966f6b9a84a3,Delhi,Bennett Coves,India,East,Villa,1,2,2702,19523275,7225.490377498149,8,10,1,West,Semi-Furnished,Yes,Pool,4365,401245,1.2119816748205556,INR,6.6933635,-14.740876,Zone 1,Jennifer West,47677,2025-01-16,Offline,72,80,Pending,191,61,41,0.15,Herself everybody less true year about back.,Century effort event conference wish.,South Nancyborough,Positive
52dfc756-d6c3-4991-8894-b7af506692da,Delhi,Taylor Course,India,North,Apartment,3,4,3794,5510763,1452.4942013705852,10,2,4,East,Furnished,Yes,Garden,5145,471359,0.502660113228786,INR,-76.104340,134.072269,Zone 1,Joanna Smith,74904,2024-07-22,Online,72,100,Pending,407,50,4,0.23,Meet choice charge seem thought painting hit build feel market before available again.,Safe note focus north either.,Gabrielport,Positive
d627bb26-a670-4917-9802-f2b599105bc8,Bangalore,Bullock Center,India,West,Independent House,2,3,1257,18072084,14377.155131264917,2,6,4,East,Furnished,Yes,Pool,4023,229230,0.6631775446761652,INR,-30.2759825,-65.942120,Zone 3,Jennifer Little,71149,2024-03-12,Offline,79,44,Sold,109,62,3,0.33,Improve article thus far describe pick street.,Seek like spring decade card.,Bruceborough,Positive
93fe1f5f-a002-4116-a3f3-0f6933128a7b,Mumbai,Carlson Lake,India,West,Villa,5,1,3296,8927892,2708.705097087379,2,3,12,South,Furnished,Yes,Pool,2581,279512,0.7608284514145343,INR,85.609531,-120.533217,Zone 1,Jason Lane,84398,2025-03-20,Offline,68,19,Available,116,93,37,0.38,Understand time very behavior place tend we ball table above bank.,Thus set send.,Daltonburgh,Negative
08142c7d-1cf6-49b6-a08f-14f3034287b7,Chennai,Sarah Isle,India,East,Villa,2,1,1653,14449761,8741.53720508167,8,10,1,South,Furnished,No,Garden,3339,143684,0.8418871508532213,INR,-38.0551055,138.215399,Zone 1,Dana Gonzales,42923,2023-11-19,Online,56,47,Available,286,41,6,0.82,Pattern as former economic entire start magazine effort.,War item difficult security different hundred.,Kellystad,Neutral
d3143a2d-4dfc-4a58-b844-6d22d05c95d2,Chennai,Yoder Summit,India,South,Apartment,1,2,2805,16693786,5951.438859180035,10,4,18,South,Unfurnished,No,Pool,2699,330902,1.4771478594313452,INR,70.186589,96.056251,Zone 1,Madeline Hurley,17046,2024-07-06,Online,87,117,Available,424,73,27,0.16,Sound table hit security realize series act last few.,System network service law seem Mr.,South Michaelborough,Positive
9cdcbaef-1b08-4003-801c-44d23098e96a,Hyderabad,Shane Fords,India,East,Apartment,2,2,2771,18046777,6512.73078311079,3,9,20,East,Semi-Furnished,Yes,Garden,6048,112049,1.3119770913477966,INR,-9.4746185,42.635957,Zone 2,Marvin Graves,12439,2025-09-04,Online,58,22,Pending,267,89,36,0.81,Very cost page black standard enough when animal.,Simple house professional positive.,Robertside,Negative
a6b25c20-85fa-4fe7-95f7-3967b70ca625,Delhi,Michael Forge,India,East,Apartment,1,2,913,5247060,5747.053669222344,2,1,6,North,Semi-Furnished,No,Garden,4899,350190,0.7995474595016787,INR,-35.0147375,24.369842,Zone 2,Joy Adams,12726,2024-02-01,Offline,55,22,Available,398,74,7,0.16,Local fact offer believe machine state better forget operation threat drop.,Matter time member service buy.,Brendaburgh,Neutral
ac5212e9-f823-4c9b-9a39-545a029c78e5,Chennai,Brooke Harbor,India,South,Apartment,3,2,2911,18956080,6511.879079354174,1,8,8,North,Furnished,No,None,8755,284245,1.6713646624376477,INR,-60.019936,36.006206,Zone 2,Patrick Faulkner DDS,62611,2024-06-30,Offline,77,117,Sold,402,66,40,0.44,Hour partner clear ten section most often actually glass.,Clear point operation ok everything investment.,North Amychester,Negative
0c115634-7483-41c2-90bc-04ee28565684,Bangalore,Rebekah Summit,India,North,Independent House,4,3,2932,11293621,3851.848908594816,3,2,6,South,Semi-Furnished,No,Garden,2169,262949,0.7632470045448532,INR,88.8620425,15.068426,Zone 3,Daniel Wiley,29626,2024-04-08,Online,89,81,Pending,138,86,26,0.58,Responsibility practice until century race heart never officer government far.,Blue sea stop.,Clarkebury,Positive
301f78b2-9743-4d07-96a4-21560e7b3afa,Mumbai,Denise Square,India,South,Apartment,1,2,3697,8310262,2247.8393291858265,4,1,3,East,Unfurnished,No,Gym,6449,426931,1.8639140966460694,INR,26.0692605,-72.008564,Zone 3,Heather Adams,27657,2024-10-04,Online,95,94,Pending,332,46,30,0.36,International reach send report huge north democratic.,Both notice coach face include matter.,Mitchellstad,Positive
7e2fff4e-b8cc-4ad3-806b-f0c99e47cc11,Mumbai,Michelle Pines,India,South,Independent House,3,1,3624,11442745,3157.4903421633553,7,10,11,South,Unfurnished,No,Gym,8072,402515,2.357821232340237,INR,-59.5631725,-62.977239,Zone 1,Shelia Ryan,29740,2024-06-02,Online,51,59,Pending,132,24,24,0.67,Others number produce capital most process according discussion nothing.,Long tough outside city listen opportunity.,South Alexis,Neutral
aaa49449-55bd-4032-b37d-f785696c81d7,Hyderabad,Clark Spur,India,South,Apartment,5,4,3567,12472076,3496.5169610316793,6,4,17,South,Furnished,No,Garden,5841,303318,1.3684786493153152,INR,64.9737075,-155.521279,Zone 2,Denise Walker,93660,2025-10-25,Offline,58,83,Available,53,64,45,0.21,Score reach sound man instead describe small marriage top parent final they measure.,Collection population very federal traditional military.,South Mariafort,Positive
11afc845-06da-49d9-8b2b-0010d45978e6,Hyderabad,Joseph View,India,West,Independent House,1,4,1672,8719867,5215.2314593301435,2,10,9,North,Semi-Furnished,No,Gym,4120,371969,1.6363337629936903,INR,-73.551499,17.281120,Zone 3,Jose Brown,29887,2024-01-30,Online,95,57,Available,426,100,23,0.14,Model may perform number relationship expert since director expert.,Hand let into.,Allenside,Positive
fa1af656-19c9-4761-a9f1-507ba4211ad8,Hyderabad,Andrea Stravenue,India,South,Independent House,2,2,3155,10522272,3335.1099841521395,7,3,3,South,Unfurnished,Yes,Garden,1459,155111,1.7158760295109448,INR,86.573416,76.048839,Zone 3,Susan Palmer,80446,2025-02-27,Offline,94,28,Available,492,46,35,0.1,Fire actually open now business fly take every here pretty little.,Weight responsibility believe Congress.,Gomezhaven,Negative
c2255e3a-52f8-45ad-b3c6-065b7f28ab0b,Delhi,Jones Station,India,South,Villa,2,3,1792,3595319,2006.31640625,5,6,10,West,Unfurnished,Yes,None,5491,142824,1.3537604215212198,INR,-89.6558005,-110.729370,Zone 3,Lindsay Schmitt,93791,2025-04-30,Online,100,54,Sold,178,61,3,0.27,Size any before other use one believe issue.,Foot show game hour.,New Christinaborough,Neutral
01d674dd-0d18-4a58-b132-3d6134ebe40e,Delhi,Hector Bypass,India,North,Independent House,3,4,2752,4424526,1607.749273255814,7,7,10,West,Semi-Furnished,No,None,4976,330357,1.3629705577236,INR,82.3225345,-62.808322,Zone 3,Brian Miller,44827,2024-08-13,Offline,86,18,Available,468,31,39,0.69,Similar feel available radio commercial reach ball ready religious guy play.,Phone firm north school city.,South Paulhaven,Negative
e1a4a675-c102-47d2-acb3-a5ef6ef75a3b,Chennai,Liu View,India,North,Independent House,2,2,1158,4010521,3463.316925734024,8,2,8,East,Furnished,Yes,Garden,4080,329301,2.1672820899369714,INR,-88.339981,68.159922,Zone 1,Raymond Morrison,59067,2025-06-27,Online,54,36,Pending,422,40,28,0.23,Company east travel region bill along game also a watch improve kind.,Reason so north.,Port Elizabeth,Negative
6c6c1444-b652-453a-adb0-b93fa7c038ea,Hyderabad,Williams Fields,India,East,Apartment,3,1,3842,3004796,782.0916189484643,2,8,16,East,Semi-Furnished,No,None,6624,322805,1.6638244712467216,INR,20.107522,130.385902,Zone 1,Craig Jones,97970,2025-09-27,Offline,89,117,Available,188,68,26,0.93,Figure along learn play network behavior worker positive either write material lose also.,While film else future affect join.,Ortizchester,Negative
d1a5fa53-564c-4f01-a44e-a2503f325b4b,Hyderabad,Webb Stravenue,India,East,Independent House,2,1,3444,18443970,5355.3919860627175,2,8,10,North,Furnished,No,Pool,6775,233764,2.19491592580302,INR,-2.502935,173.027097,Zone 2,Derek Reynolds,20041,2024-12-11,Offline,55,73,Sold,367,87,50,0.2,Stock partner or another add happen property add.,Bar little mind candidate six.,Port Marcus,Negative
a9d24d11-1e7c-479a-a265-b19751f916cf,Chennai,Vasquez Plaza,India,East,Independent House,1,1,1743,9897354,5678.3442340791735,10,8,2,East,Semi-Furnished,No,None,9247,300685,2.3470734589270026,INR,-86.237863,87.457759,Zone 1,Jerry Jones,5505,2024-12-03,Offline,76,43,Sold,493,96,49,0.36,They two factor college compare beyond.,Drive which almost ready scientist put.,Lake Michael,Positive
9f0af2d4-469e-483f-a5bb-eedaa87e23b8,Bangalore,Carpenter Bypass,India,South,Independent House,2,1,2105,9956087,4729.732541567696,3,9,6,West,Furnished,Yes,None,9642,390808,2.1501836523494813,INR,-13.130071,5.611867,Zone 2,Lucas Anderson,31416,2024-02-04,Offline,89,107,Pending,185,15,16,0.14,More even change after teach side environmental five myself own who right serve.,Impact century step hundred history.,New Johnmouth,Negative
557d140e-8c0c-42e6-ad37-20ba49f17bb5,Hyderabad,Smith Ridges,India,East,Villa,2,1,2786,3294607,1182.5581478822685,5,3,5,North,Unfurnished,No,Gym,7077,164042,2.0481492618007335,INR,75.770522,-96.587678,Zone 3,Victoria Bryant,41430,2025-05-08,Online,69,115,Sold,370,33,45,0.77,Back public glass certainly industry best it window.,Garden next ok capital level front.,Samuelfort,Neutral
0a624fbe-a08d-481f-ab9d-4a412bb13d3e,Hyderabad,Brooks Landing,India,North,Independent House,3,3,1479,17843636,12064.662609871535,1,6,5,North,Semi-Furnished,Yes,Pool,4057,186885,1.6679465404410663,INR,32.6564995,-165.545062,Zone 1,Emily Brady,46686,2025-10-06,Online,85,9,Available,493,34,24,0.5,Million sense produce against just experience speak each.,Fact price position.,Lake Amy,Negative
9bea6464-f343-46fb-94d3-9852d655578f,Bangalore,Riddle Throughway,India,South,Apartment,2,1,3372,6335473,1878.8472716488732,8,10,7,South,Semi-Furnished,No,Pool,2855,454875,2.455587652057532,INR,-85.081818,42.104457,Zone 1,Jessica Stein,74045,2024-05-31,Offline,70,89,Sold,311,44,46,0.17,Item try executive him president writer.,Shake thought likely onto boy spend.,Lake Kevin,Positive
551e1e6a-b8bc-4001-aea5-28145c989951,Chennai,Powers Circles,India,East,Apartment,4,3,1505,4856461,3226.88438538206,6,7,7,West,Furnished,No,None,4354,433919,0.8847443370526686,INR,51.9315425,74.993797,Zone 3,Kenneth Garcia,29097,2024-05-01,Online,81,89,Pending,61,97,22,0.18,Account spring draw unit seat paper me hundred church reason most easy grow.,Leave son work.,West Robertfurt,Neutral
125f817a-f52c-4313-bf57-c2e9d6e53628,Mumbai,Kyle Keys,India,West,Apartment,1,3,2663,14714072,5525.374389785956,8,10,18,East,Unfurnished,No,None,5278,222296,1.4846487799744033,INR,-58.761442,12.579776,Zone 2,Michelle Meyer,52927,2025-07-15,Offline,57,110,Pending,390,28,33,0.86,Always more suggest scientist recently window eat where of health that course low.,Task reach start director technology about.,Lisabury,Positive
b0ceefec-fc13-422f-a65e-f0a8482829dc,Delhi,Kristin Lights,India,North,Independent House,4,3,2661,12129956,4558.420142803458,5,4,3,South,Unfurnished,Yes,Pool,4166,189666,2.3241711142340096,INR,-14.269598,-148.125144,Zone 2,Crystal Cardenas,4243,2025-03-21,Offline,82,71,Sold,341,94,42,0.19,Magazine series defense why recently PM of easy clearly first certainly beat.,Rate clearly leave four style me beautiful.,Mcbridestad,Negative
53e5e926-41dd-47c8-8010-24b3fe6c6452,Bangalore,Smith Run,India,North,Villa,5,1,2967,8375986,2823.0488709133806,1,5,15,East,Semi-Furnished,Yes,None,5196,197965,1.6369551037688697,INR,-66.0859385,71.303753,Zone 1,Traci Underwood,93050,2025-10-31,Offline,82,80,Available,83,36,2,0.87,Fine begin process not throw together.,Door reality head born similar fast.,Port Ryan,Neutral
956f20cb-32fd-4840-8133-1eb1ef867c2b,Hyderabad,George Common,India,South,Villa,4,1,2803,10850640,3871.080984659294,2,10,18,East,Furnished,Yes,None,1054,377825,0.7597358656492679,INR,85.154476,-110.778380,Zone 2,Summer Pittman,437,2025-02-18,Online,63,86,Pending,397,42,2,0.62,Whom management hundred exist miss main wonder.,Technology human laugh.,West David,Neutral
f3efb814-e878-450d-9cc2-f6329527cff8,Delhi,Bethany Lakes,India,South,Villa,2,1,1468,5841979,3979.549727520436,5,8,10,West,Furnished,Yes,Pool,6380,228243,1.4218652752282004,INR,-33.488403,23.473765,Zone 3,Martin Wright,60789,2024-05-12,Offline,69,7,Pending,132,82,1,0.84,Story increase toward size far visit explain manage play would either thing.,Three gas imagine available.,South Kimberly,Positive
29f8fdf9-4a4d-450f-8d9d-3234da99444b,Delhi,Berry Locks,India,East,Apartment,5,2,1276,9007210,7058.942006269593,2,10,14,North,Semi-Furnished,Yes,Pool,2330,110167,1.046073205196609,INR,3.6488405,130.971321,Zone 3,Allison Hall,42221,2024-11-22,Offline,51,13,Available,245,56,16,0.37,Bar collection business health arrive small against answer.,Organization without improve.,Jeanettemouth,Negative
3bdb9ee1-73b4-41d1-8417-83b7ea223ef5,Chennai,Alyssa Meadow,India,North,Independent House,1,2,1429,12726495,8905.874737578726,4,6,0,East,Semi-Furnished,Yes,Pool,2770,352905,2.412684250079603,INR,-48.471644,65.359866,Zone 2,Ana Moore,52345,2024-06-26,Offline,75,95,Available,267,52,2,0.18,Election probably still play down worker develop son under.,Between back some present employee.,Odonnellborough,Negative
ea58c31b-69a0-4a98-9fda-7b7cbf006b8e,Chennai,Carla Rue,India,South,Apartment,1,2,3213,18889059,5878.9477124183,9,8,9,North,Semi-Furnished,No,None,3616,457551,1.8960414990932686,INR,-72.172714,17.465529,Zone 3,Kristen Leblanc,80505,2024-01-22,Offline,72,55,Sold,322,100,38,0.18,Issue especially budget into eat offer term above trade amount top yard.,Itself since responsibility man senior teacher.,Williamsstad,Neutral
c1b7a0fc-e192-4d47-a490-af3e18f8ee14,Mumbai,Stephens Glens,India,North,Villa,1,1,2206,13125590,5949.950135992747,1,2,14,South,Semi-Furnished,No,Garden,5780,485140,2.0034850897312992,INR,31.2545405,19.865594,Zone 2,Katherine Wright,8823,2025-07-09,Online,62,87,Available,295,56,5,0.6,Speak north our throughout less not.,Such themselves evidence.,Justinland,Positive
1769ea78-0cb7-493b-98b7-a417c7411cf9,Delhi,Barbara Springs,India,East,Villa,2,1,2043,5178197,2534.6045031815956,2,5,19,East,Semi-Furnished,Yes,Garden,1322,112775,1.058252603821954,INR,63.979979,90.905551,Zone 3,Lauren Richardson,36844,2024-03-03,Online,98,76,Pending,143,63,1,0.68,Discover white law realize relate born police certain.,Food young almost wide bit.,South Krystaltown,Neutral
77c88635-d1b0-4714-93a6-1ab69070898b,Bangalore,Ponce Springs,India,East,Villa,4,1,552,7485603,13560.875,8,6,19,West,Furnished,No,Garden,8839,451886,2.2249995201934247,INR,60.178617,-125.924230,Zone 3,Sue Ferguson,29372,2024-03-03,Offline,67,22,Sold,384,33,43,0.94,Police likely nice task artist would example believe lawyer.,Staff adult those good.,North Stephenhaven,Neutral
e367d637-4c34-436a-92fe-aa6a352466f0,Bangalore,Cole Street,India,West,Apartment,2,1,1834,6926455,3776.6930207197383,5,6,7,East,Semi-Furnished,Yes,None,2442,480247,1.5233147279008408,INR,19.8373315,-4.883514,Zone 2,Kevin Morrison,86987,2025-08-28,Offline,75,59,Sold,423,85,44,0.63,Today per eat course back choose appear result however be.,Like year could wait act.,Woodburgh,Positive
ebba8550-473d-4df8-8753-0ce54f80fe68,Chennai,Douglas Island,India,East,Villa,1,2,3924,5658812,1442.1029561671764,10,10,6,West,Semi-Furnished,No,None,8237,215159,1.669222727558624,INR,-59.977315,110.266330,Zone 2,Dylan Powell,17766,2025-11-09,Offline,58,9,Sold,284,67,10,0.3,In down president answer candidate claim return watch minute view possible nice choice.,Appear almost argue.,Port Eric,Negative
af878e8a-b3f0-4fd5-94b9-d4f177961198,Chennai,Amy Turnpike,India,East,Independent House,1,3,767,10727915,13986.851368970014,2,8,20,West,Unfurnished,No,Pool,2334,285982,1.4957171630862984,INR,66.596011,-106.681999,Zone 3,Jimmy Walker II,2844,2025-09-13,Offline,77,85,Pending,258,76,22,0.86,Mrs research personal more resource information.,Foreign measure look.,Jenniferborough,Neutral
708deb89-b9f2-4789-855e-d5d6985768f5,Chennai,Kara Ford,India,East,Independent House,2,3,2858,17970647,6287.840097970608,5,7,2,West,Furnished,No,None,1392,269239,1.0139742524584023,INR,-65.124950,18.286127,Zone 3,Brandi Brown,8709,2024-12-17,Online,76,7,Sold,140,91,27,0.25,Dream create court west activity beautiful kind.,Shoulder provide staff participant lead base.,Port Matthew,Neutral
ed05708e-3cb3-4fd8-99ac-0944901e7a85,Mumbai,Jason Passage,India,South,Independent House,4,1,3557,4460771,1254.0823727860557,4,7,9,West,Unfurnished,No,Gym,8828,394775,0.6609815646113848,INR,18.1913785,55.445914,Zone 2,Scott Rivera,18055,2025-10-11,Online,68,33,Pending,56,93,37,0.26,Do tell message ten little heavy though.,Despite allow civil anything vote kid.,Williamsmouth,Negative
34bcac0b-894e-4e73-8181-f595d53c646d,Bangalore,Kelsey Mountain,India,West,Villa,5,1,3108,5479894,1763.1576576576576,7,9,7,West,Unfurnished,Yes,None,7740,412915,0.8404405373046413,INR,52.249106,-29.116942,Zone 1,Joshua Rogers,86575,2024-03-26,Offline,91,72,Sold,316,69,42,0.18,Individual four really strong watch those about technology edge part.,Late whether source cell east speak.,Amyside,Positive
7ab6543a-3584-4a3c-896f-d84e5a479c4e,Hyderabad,Eric Corner,India,North,Apartment,3,4,1744,9426730,5405.2350917431195,3,1,4,North,Unfurnished,Yes,None,1924,269267,0.5379168097282987,INR,39.1247255,94.284115,Zone 1,Walter Gonzalez,70266,2024-08-06,Online,90,77,Available,178,85,5,0.62,Be open yeah sure west pull training leg rather chair.,Oil war area.,Amberland,Positive
65fc822e-5832-4cc5-b89e-5cc85f2f8b6b,Mumbai,Nielsen Ridge,India,South,Villa,5,1,2935,19229596,6551.821465076661,6,10,1,West,Semi-Furnished,Yes,None,9002,288079,0.8607412544655679,INR,6.759091,62.343415,Zone 3,Michelle James,31654,2024-04-05,Online,64,27,Available,162,62,45,0.73,Claim write thank medical nearly attorney event follow enough successful.,Really power that.,Port Zacharyfurt,Neutral
69ea0a18-c170-4317-b0b7-469e7e6341d7,Delhi,Douglas Orchard,India,West,Apartment,5,2,1268,4003164,3157.069400630915,5,9,0,North,Semi-Furnished,Yes,Gym,3526,467591,0.8875290388306971,INR,10.034301,-121.695069,Zone 3,Joseph Ball,16338,2023-12-25,Online,62,84,Available,384,54,49,0.42,Finally deep happy do hotel state near structure writer.,Leave despite owner ask.,Davidmouth,Negative
