charger_id,timestamp,voltage,current,temperature,power_kw,session_active,fault_flag,fault_type
CH_1,2024-01-05 20:45:00,413.4104183098761,28.991807483096288,62.28979346533171,11.985515259146233,1,0,Normal
CH_47,2024-01-05 21:00:00,389.39502444929724,26.22686492011589,40.06010275073284,10.212610706796942,1,0,Normal
CH_34,2024-01-05 21:15:00,376.49627713908217,35.01468360037404,44.40468941254371,13.1828980207437,1,0,Normal
CH_32,2024-01-05 21:30:00,436.95317065433153,31.046385588027313,29.295118324494116,13.565816620045478,1,0,Normal
CH_48,2024-01-05 21:45:00,387.6075814327514,29.489173816896823,54.28527911040778,11.430227341617396,1,0,Normal
CH_25,2024-01-05 22:00:00,416.50026482792794,29.176031829633185,38.60918159149936,12.151824983670275,1,0,Normal
CH_40,2024-01-05 22:15:00,435.8811756618134,40.70115578380813,53.45709415040743,17.740867633840907,1,0,Normal
CH_45,2024-01-05 22:30:00,404.0667499749383,37.71608247705003,52.61624105149841,15.239814868288327,1,0,Normal
CH_1,2024-01-05 22:45:00,378.59233576392126,42.982363136768996,63.79279407030223,16.27279325660244,1,0,Normal
CH_16,2024-01-05 23:00:00,395.5347506363164,35.17409779935265,50.19420461224969,13.912578001924356,1,0,Normal
CH_39,2024-01-05 23:15:00,425.43852291516885,32.34172664152939,42.15130700543913,13.759416410898428,1,0,Normal
CH_5,2024-01-05 23:30:00,405.15618864344657,31.84758529553045,48.628983679976734,12.90324627583419,1,0,Normal
CH_22,2024-01-05 23:45:00,369.8714551948931,25.878190716431163,38.9259772173713,9.571604058097368,1,0,Normal
CH_29,2024-01-06 00:00:00,414.9160958383428,24.431486049491596,47.55328142007127,10.13701680718399,1,0,Normal
CH_3,2024-01-06 00:15:00,419.23828672627496,35.04404613135725,43.39277995566102,14.691805860066758,1,0,Normal
CH_12,2024-01-06 00:30:00,391.11720284705166,26.39192773710047,44.437292402625026,10.322336954276254,1,0,Normal
CH_26,2024-01-06 00:45:00,415.25610939011864,33.26874652320342,37.81306809657949,13.815050245511488,0,0,Normal
CH_16,2024-01-06 01:00:00,406.1254648865117,38.69280009857127,47.40356847810221,15.714131427793122,1,0,Normal
CH_37,2024-01-06 01:15:00,395.06426153394904,28.00727640181462,51.59384020548855,11.064673969260092,1,0,Normal
CH_22,2024-01-06 01:30:00,367.6616064101584,44.06288980754947,31.783225642626185,16.200232849717434,1,0,Normal
CH_29,2024-01-06 01:45:00,426.9488473776439,26.0558292743354,39.4912587738789,11.124506276146173,1,0,Normal
CH_14,2024-01-06 02:00:00,418.9802749979958,37.941168538939074,46.34437735344216,15.89660122819,1,0,Normal
CH_28,2024-01-06 02:15:00,414.59715735938283,34.54853708679417,26.221466870292687,14.323725267110076,0,0,Normal
CH_5,2024-01-06 02:30:00,438.6131500919523,39.16457149967691,58.92211546970335,17.178096077474788,1,0,Normal
CH_47,2024-01-06 02:45:00,423.62984317533983,25.302814331841862,39.31111348357556,10.71902726729291,1,0,Normal
CH_49,2024-01-06 03:00:00,417.1641501537891,45.84212550172167,37.49529984993257,19.12369132616906,1,1,Overcurrent
CH_30,2024-01-06 03:15:00,344.66931629932924,30.927349497302565,43.34126178994569,10.659708406185679,0,0,Normal
CH_46,2024-01-06 03:30:00,429.92237379506037,36.05988763579569,46.09898271038579,15.502952491164429,1,0,Normal
CH_5,2024-01-06 03:45:00,402.0770128570513,40.666924933679006,38.9482168163813,16.351235699415593,1,0,Normal
CH_12,2024-01-06 04:00:00,407.8122920064285,28.372027595028705,52.84330932791141,11.570461602398293,1,0,Normal
CH_16,2024-01-06 04:15:00,407.98332974233466,36.95435817768307,48.19765231552979,15.076762097822012,0,0,Normal
CH_26,2024-01-06 04:30:00,419.34581859105697,27.371182128671045,38.302064851157155,11.477990775552469,1,0,Normal
CH_26,2024-01-06 04:45:00,428.0543757200421,40.38176948274703,40.82075906462103,17.28559312640793,1,0,Normal
CH_48,2024-01-06 05:00:00,415.8560285764806,27.438915612627596,32.86584242887744,11.410638475112501,1,0,Normal
CH_21,2024-01-06 05:15:00,411.8821397329973,32.23104189497455,34.97327283572131,13.275390501526,1,0,Normal
CH_39,2024-01-06 05:30:00,405.7878184823893,33.83672420607176,48.100786625698895,13.730530500172113,1,0,Normal
CH_36,2024-01-06 05:45:00,316.209737077383,36.70579861833569,38.38508355144137,11.606730930319298,1,1,Voltage Drop
CH_33,2024-01-06 06:00:00,392.8102245137453,43.81085785055927,59.43427562439274,17.20935290841797,1,0,Normal
CH_30,2024-01-06 06:15:00,376.46026206623384,29.288186062313063,45.56738560247314,11.025838200462992,1,0,Normal
CH_37,2024-01-06 06:30:00,430.26848847347713,38.832408645641635,34.177412599168036,16.70836177174461,1,0,Normal
CH_23,2024-01-06 06:45:00,415.47592995715735,43.82155069180482,35.8532217114595,18.20679952584232,1,0,Normal
CH_10,2024-01-06 07:00:00,388.54657531965665,32.994400165189504,53.423757557451424,12.819861188910696,1,0,Normal
CH_5,2024-01-06 07:15:00,391.0570704432689,28.69920349927825,44.38789117912741,11.223026444482965,1,0,Normal
CH_36,2024-01-06 07:30:00,390.1504659174395,21.61979756338825,52.935958612461086,8.434974092396649,1,0,Normal
CH_34,2024-01-06 07:45:00,389.704346142027,43.299654604466376,42.06809615937547,16.87406358580918,1,0,Normal
CH_31,2024-01-06 08:00:00,363.88606391188006,30.533334020453818,40.51814325997192,11.11065473480964,1,0,Normal
CH_10,2024-01-06 08:15:00,358.4680126680558,25.991849004616693,53.95557896827508,9.31724645825313,1,0,Normal
CH_19,2024-01-06 08:30:00,400.7261693095436,23.850019494741424,38.13138098377126,9.557326950085669,1,0,Normal
CH_32,2024-01-06 08:45:00,426.88285348398387,25.980714857659752,48.91243306696289,11.090721693991531,1,0,Normal
CH_1,2024-01-06 09:00:00,386.5577575643034,37.51823175936299,43.305731116789055,14.502963536677187,1,0,Normal
CH_5,2024-01-06 09:15:00,407.58611877310113,38.34721116604843,52.029787307006195,15.629790964942206,1,0,Normal
CH_45,2024-01-06 09:30:00,418.35652292941813,35.91273122873322,59.547871900286395,15.024325365751562,1,0,Normal
CH_4,2024-01-06 09:45:00,375.1655448604036,32.794026964120185,41.86257853439193,12.303188994160918,1,0,Normal
CH_16,2024-01-06 10:00:00,399.5006142820024,24.526876462991986,40.62286288962835,9.798502213384085,1,0,Normal
CH_24,2024-01-06 10:15:00,383.33698796816213,27.620354324587716,50.32646711229884,10.587903433400855,1,0,Normal
CH_16,2024-01-06 10:30:00,440.15298729578234,25.360283535912348,36.34397123837545,11.162404556999865,1,0,Normal
CH_2,2024-01-06 10:45:00,439.06148767155287,35.43692603315759,57.93172366280028,15.558989462624952,1,0,Normal
CH_49,2024-01-06 11:00:00,375.19142900312875,25.620125126829773,56.56818040045179,9.612451357574228,1,0,Normal
CH_28,2024-01-06 11:15:00,409.64710957710815,27.714523333678443,37.007042886716555,11.353174376948694,1,0,Normal
CH_32,2024-01-06 11:30:00,426.68998252031224,30.899076542008956,32.33500144474475,13.184326429603592,0,0,Normal
CH_27,2024-01-06 11:45:00,421.20823750940826,21.981199081421916,35.71538277715025,9.258662123429149,1,0,Normal
CH_20,2024-01-06 12:00:00,402.0390758746091,32.28062858504508,35.83704288032706,12.978074084983014,1,0,Normal
CH_24,2024-01-06 12:15:00,432.6639365441087,31.35708271378678,51.414084514839814,13.567078845486213,1,0,Normal
CH_12,2024-01-06 12:30:00,377.3871327752642,39.10525487577014,57.39336252623523,14.757820014012816,1,0,Normal
CH_50,2024-01-06 12:45:00,392.42267639013266,27.080806729797487,51.32100970095059,10.627122655711046,1,0,Normal
CH_35,2024-01-06 13:00:00,378.05893950601063,24.204826890125986,43.11046226706834,9.1508511850076,1,0,Normal
CH_33,2024-01-06 13:15:00,419.56233736751557,29.755642102452292,47.73998773528331,12.484346750376139,1,0,Normal
CH_33,2024-01-06 13:30:00,385.4340781425137,25.411452239383905,38.04177573755972,9.794439668149451,1,0,Normal
CH_43,2024-01-06 13:45:00,395.71877061407287,32.234927550878744,53.77766436451386,12.755965901267444,0,0,Normal
CH_37,2024-01-06 14:00:00,415.4417592066437,20.840390829040363,48.45623151986026,8.657968628570533,1,0,Normal
CH_12,2024-01-06 14:15:00,417.4562478444454,28.36792757973631,51.1855822561317,11.84236860655968,0,0,Normal
CH_3,2024-01-06 14:30:00,377.32184134361876,26.42976998106668,39.1797143851218,9.972529475544379,1,0,Normal
CH_1,2024-01-06 14:45:00,426.41638209431983,35.40654246251641,43.651222505050825,15.097929739335159,1,0,Normal
CH_33,2024-01-06 15:00:00,411.39224171668127,27.13661174224781,50.80058511984962,11.163791537238541,1,0,Normal
CH_40,2024-01-06 15:15:00,372.95742901049,21.583425448409006,56.54810319618892,8.049698864478206,1,0,Normal
CH_10,2024-01-06 15:30:00,366.8071026060847,30.78907941839271,40.13520192441132,11.293653013369266,0,0,Normal
CH_43,2024-01-06 15:45:00,399.6045072434483,33.91931684164705,51.24361525736656,13.554311892540769,1,0,Normal
CH_44,2024-01-06 16:00:00,421.2523497329202,30.372768840435647,39.30342562711773,12.794600241928338,1,0,Normal
CH_29,2024-01-06 16:15:00,421.8928965600245,28.332063324685354,61.93755018261287,11.953096261573542,0,0,Normal
CH_13,2024-01-06 16:30:00,408.9041719306211,27.97062739649442,41.68140233381977,11.437306233943497,1,0,Normal
CH_12,2024-01-06 16:45:00,401.21687095817066,32.677688194652205,50.14804139241689,13.11083980760511,1,0,Normal
CH_31,2024-01-06 17:00:00,412.7934417269751,26.66330750456271,46.32487692186906,11.006438472633125,1,0,Normal
CH_46,2024-01-06 17:15:00,378.6167371402685,30.0291021715368,65.84242497088394,11.369520683439015,1,1,Overheating
CH_2,2024-01-06 17:30:00,442.1746965756348,36.50267942532424,46.83921286419651,16.140561199090413,1,0,Normal
CH_50,2024-01-06 17:45:00,441.848460453063,24.19206152656613,40.87955181607897,10.68922514069902,1,0,Normal
CH_35,2024-01-06 18:00:00,410.72030786551744,31.737997881558368,50.116052100904504,13.035440260948793,1,0,Normal
CH_23,2024-01-06 18:15:00,404.9325104998213,21.266063523217973,49.937926934202984,8.61132049090533,1,0,Normal
CH_17,2024-01-06 18:30:00,389.71447568351573,33.36757802005972,43.74024108992847,13.003828172916377,1,0,Normal
CH_26,2024-01-06 18:45:00,413.21872114499155,26.127144735205633,36.24187308617513,10.79622533465177,0,0,Normal
CH_8,2024-01-06 19:00:00,382.7170657245806,38.11755087818477,40.77600910887715,14.588237224706287,1,0,Normal
CH_29,2024-01-06 19:15:00,344.40969922511175,23.138316142127906,52.05199158515936,7.96906050308582,1,0,Normal
CH_26,2024-01-06 19:30:00,332.14731748772283,34.65247422080605,31.0204084301283,11.509726356753196,1,0,Normal
CH_10,2024-01-06 19:45:00,380.0125416709128,39.32678647115896,43.0156328049143,14.944672082654384,1,0,Normal
CH_26,2024-01-06 20:00:00,403.9094530729569,25.81586359147719,52.95891137453427,10.427271343839614,1,0,Normal
CH_34,2024-01-06 20:15:00,408.29929334883707,26.828690426030363,44.25203024799962,10.954135342422907,1,0,Normal
CH_41,2024-01-06 20:30:00,387.8310747872679,26.334826133740414,62.38968111642194,10.213463923784374,0,0,Normal
CH_7,2024-01-06 20:45:00,403.5458791785726,29.084823869574176,31.042798077610783,11.737060819201243,1,0,Normal
CH_4,2024-01-06 21:00:00,393.14429107363674,35.104530795136796,37.30905704864453,13.801145872926705,1,0,Normal
CH_50,2024-01-06 21:15:00,375.0171810587466,28.594970396677258,26.482929581977697,10.723605190620214,1,0,Normal
CH_45,2024-01-06 21:30:00,398.65638727577186,25.274250648761857,60.949524533962396,10.075741454737736,1,0,Normal
CH_11,2024-01-06 21:45:00,420.32392780914125,19.887477760500257,37.44010279398695,8.359182766510411,1,0,Normal
CH_29,2024-01-06 22:00:00,376.1484563063419,41.61168503907437,29.10462950617334,15.652171091753528,1,0,Normal
CH_36,2024-01-06 22:15:00,376.15988467450757,42.08297378248788,40.104645484596524,15.829926564780967,1,0,Normal
CH_25,2024-01-06 22:30:00,373.26873515119604,35.36142223693074,33.857527134492244,13.199313351526516,0,0,Normal
CH_21,2024-01-06 22:45:00,351.5870316372971,27.13769783345009,40.161720877556775,9.541262626732626,1,0,Normal
CH_36,2024-01-06 23:00:00,387.99494064632455,36.48621269078988,45.32983400755923,14.156465927372192,1,0,Normal
CH_10,2024-01-06 23:15:00,417.8521528238133,37.692241504958396,51.43936883237681,15.749784257601954,1,0,Normal
CH_37,2024-01-06 23:30:00,404.34790209584406,30.4745112115236,43.602648479112496,12.322304675775845,1,0,Normal
CH_9,2024-01-06 23:45:00,395.7687278985923,32.24821126399334,45.20232559467741,12.7628335489557,1,0,Normal
CH_24,2024-01-07 00:00:00,403.22661995600424,39.39060937693696,40.347238215438956,15.883342277069577,1,0,Normal
CH_35,2024-01-07 00:15:00,387.77546281427107,22.15723185766155,32.90641418200273,8.592030838287819,1,0,Normal
CH_49,2024-01-07 00:30:00,351.3028340684132,37.990536938733044,30.22767805627279,13.346183294357656,1,0,Normal
CH_35,2024-01-07 00:45:00,419.59296954536416,30.14507713186092,42.08411375730911,12.648662430931573,1,0,Normal
CH_48,2024-01-07 01:00:00,426.77811434461626,25.324530187933696,45.67711822834571,10.807955240269653,1,0,Normal
CH_36,2024-01-07 01:15:00,381.7960805983053,25.818161160233966,41.49108383018999,9.857272739232723,1,0,Normal
CH_18,2024-01-07 01:30:00,396.2291094848361,26.81166719288547,30.525384057109264,10.623563015640805,1,0,Normal
CH_49,2024-01-07 01:45:00,394.075020723496,24.739575679392782,46.61120074614537,9.749248798547207,1,0,Normal
CH_39,2024-01-07 02:00:00,408.7822202356135,42.628333846334094,58.034439063234515,17.4257049546494,1,0,Normal
CH_32,2024-01-07 02:15:00,442.24733641565723,34.947217631006005,44.08282789191082,15.4553139124507,1,0,Normal
CH_24,2024-01-07 02:30:00,428.9947811322326,38.38689652165141,40.363755379391336,16.467778271651508,1,0,Normal
CH_23,2024-01-07 02:45:00,390.5771443646526,35.37420974970007,44.51604767805185,13.816357828194107,1,0,Normal
CH_32,2024-01-07 03:00:00,413.5615965375059,32.36736565082104,36.16496124349505,13.38589941426678,1,0,Normal
CH_37,2024-01-07 03:15:00,431.35892171431783,32.448531940193796,35.64880696563081,13.996963748934597,1,0,Normal
CH_12,2024-01-07 03:30:00,410.20862910986943,29.614924166540828,48.61131270475709,12.148297443549456,1,0,Normal
CH_49,2024-01-07 03:45:00,399.8825148889957,30.105305741358976,52.92257223225866,12.038585371356747,1,0,Normal
CH_13,2024-01-07 04:00:00,411.15000236667964,23.55137975712265,43.82321318244464,9.68314984287955,1,0,Normal
CH_23,2024-01-07 04:15:00,382.4182119359132,38.49095690624158,29.209879619073867,14.719642915787194,1,0,Normal
CH_25,2024-01-07 04:30:00,386.06797189739797,21.12060028398173,47.826791412286006,8.153987316892435,1,0,Normal
CH_35,2024-01-07 04:45:00,373.39914411997256,25.648336456824804,61.53905736269959,9.577066881079473,1,0,Normal
CH_41,2024-01-07 05:00:00,407.67661291425605,44.07220478576366,43.04881469241372,17.967207170723597,1,0,Normal
CH_30,2024-01-07 05:15:00,396.71492734944405,32.81703729838896,43.57723379677262,13.019008567654373,1,0,Normal
CH_17,2024-01-07 05:30:00,379.422048466298,33.06626267018119,38.018931759088495,12.546069117444828,1,0,Normal
CH_49,2024-01-07 05:45:00,395.8955147094874,35.82403128660637,48.85083198314728,14.182573305179808,1,0,Normal
CH_20,2024-01-07 06:00:00,411.74995651907926,22.757975041271628,39.632132284043095,9.370595233705885,1,0,Normal
CH_48,2024-01-07 06:15:00,447.8678076499498,23.63723980117986,53.172015181348755,10.586358768650557,1,0,Normal
CH_25,2024-01-07 06:30:00,425.30169661759646,29.33063392070692,39.73935562811876,12.474368369346276,1,0,Normal
CH_22,2024-01-07 06:45:00,342.8963035629415,26.57983425471386,47.73433174495171,9.114126915257035,1,0,Normal
CH_13,2024-01-07 07:00:00,405.98271167050865,31.550264209943595,44.62924603152352,12.8088618178739,1,0,Normal
CH_19,2024-01-07 07:15:00,435.7331065678214,34.91329577181281,57.44089295447441,15.21287882717318,1,0,Normal
CH_49,2024-01-07 07:30:00,366.5531627197442,40.33497828722358,48.27583508958439,14.784913859414013,1,0,Normal
CH_36,2024-01-07 07:45:00,413.7889817553106,36.866530038737544,56.09605855299937,15.25496392558078,1,0,Normal
CH_12,2024-01-07 08:00:00,394.08394536172386,26.034339729866275,45.868988006217336,10.259715315633178,1,0,Normal
CH_41,2024-01-07 08:15:00,428.757263272904,29.75021553231324,43.63407759588575,12.755620993413668,1,0,Normal
CH_19,2024-01-07 08:30:00,410.1064298753363,28.11832897250231,44.6944738437182,11.531507508973156,1,0,Normal
CH_12,2024-01-07 08:45:00,377.89961363601986,25.900634725925904,38.82872638898246,9.787839855855077,1,0,Normal
CH_9,2024-01-07 09:00:00,394.9787130427345,24.534949323933006,49.25335026963098,9.690782708535767,1,0,Normal
CH_7,2024-01-07 09:15:00,396.45760809880943,41.98587432634724,39.47713327357211,16.64561930936084,0,0,Normal
CH_28,2024-01-07 09:30:00,396.92054462974875,32.0638534593959,45.8997043321428,12.726802178031875,0,0,Normal
CH_14,2024-01-07 09:45:00,427.98157361938155,30.654618760371513,51.84161573171129,13.119611975766015,1,0,Normal
CH_31,2024-01-07 10:00:00,378.93450196524424,34.90554539956581,57.66839127821551,13.226915461809693,0,0,Normal
CH_19,2024-01-07 10:15:00,425.0762827415296,35.20247662244944,46.30288067091992,14.963737905966404,1,0,Normal
CH_47,2024-01-07 10:30:00,392.443758101962,38.712953922238526,51.88965644852826,15.192657124471376,1,0,Normal
CH_16,2024-01-07 10:45:00,405.58777765822913,27.538030319799407,50.93510200304652,11.169088518492373,1,0,Normal
CH_5,2024-01-07 11:00:00,401.80943965702585,34.416333301236925,41.940983273432195,13.828807598819447,1,0,Normal
CH_35,2024-01-07 11:15:00,399.4548665479541,26.532956141895028,61.862427635393416,10.598718454783398,1,0,Normal
CH_12,2024-01-07 11:30:00,399.6599291388669,30.859052337567633,40.39006237696845,12.333126670524866,0,0,Normal
CH_25,2024-01-07 11:45:00,436.43396395677553,32.340455402972324,45.72795700919652,14.114473147686528,1,0,Normal
CH_21,2024-01-07 12:00:00,421.06124812265364,32.926903974314364,56.63295802718742,13.86424328423957,1,0,Normal
CH_36,2024-01-07 12:15:00,390.93210776050176,32.66192663508314,56.435665942390585,12.768595822971925,1,0,Normal
CH_23,2024-01-07 12:30:00,439.56968135305226,36.81098589526952,45.114563184285295,16.18099334027532,1,0,Normal
CH_16,2024-01-07 12:45:00,406.86702684982134,28.418069654145366,52.923333982725026,11.562375508993256,1,0,Normal
CH_39,2024-01-07 13:00:00,408.9406064830974,33.09004563742083,43.208221308451556,13.531863331520244,1,0,Normal
CH_45,2024-01-07 13:15:00,379.0670230167152,27.4465709628776,41.09056887760754,10.404089946915033,1,0,Normal
CH_42,2024-01-07 13:30:00,387.5625335398715,49.52451539531529,35.29768741505248,19.193846658942764,1,1,Overcurrent
CH_39,2024-01-07 13:45:00,382.7874123018206,26.52281409341822,50.79105092383424,10.152599373781818,1,0,Normal
CH_14,2024-01-07 14:00:00,402.1518216248419,27.796084073932672,51.633767450147644,11.178245844369279,1,0,Normal
CH_31,2024-01-07 14:15:00,415.96957698620525,37.29588846207872,40.456885635554706,15.513954946895579,0,0,Normal
CH_5,2024-01-07 14:30:00,409.18080748555536,29.423209138993048,47.14480027188188,12.039412474309547,1,0,Normal
CH_35,2024-01-07 14:45:00,439.70110390173954,37.29827676620617,66.20790742297547,16.40009346773346,1,1,Overheating
CH_23,2024-01-07 15:00:00,377.8060498697191,32.91813556235531,54.17345840093891,12.436670765889385,1,0,Normal
CH_29,2024-01-07 15:15:00,402.87172608847203,29.58086440067726,37.788128459369105,11.917293900289883,1,0,Normal
CH_43,2024-01-07 15:30:00,367.92651676754264,27.483467905251338,53.0124982381071,10.111896615071677,0,0,Normal
CH_11,2024-01-07 15:45:00,376.95322570991846,27.266980630178764,37.825105749994556,10.278376303915751,1,0,Normal
CH_18,2024-01-07 16:00:00,431.6144594334616,29.646073984923547,21.83825350516252,12.795674197327186,1,0,Normal
CH_47,2024-01-07 16:15:00,388.42087833821336,30.953622089931212,44.83670285387097,12.023033079920205,1,0,Normal
CH_12,2024-01-07 16:30:00,379.9159050984932,27.008712539456752,57.50561167674388,10.261039469972735,0,0,Normal
CH_9,2024-01-07 16:45:00,346.7505781104263,31.344605418880732,56.17958368349553,10.868760049640095,1,0,Normal
CH_10,2024-01-07 17:00:00,379.66613380527707,25.435308243991955,48.017881352741234,9.656925143141915,1,0,Normal
CH_44,2024-01-07 17:15:00,394.8679931451255,36.53540729957811,40.66616469400085,14.426662959124178,1,0,Normal
CH_17,2024-01-07 17:30:00,366.0649260053447,37.684174396759786,48.891597471301175,13.794854512122377,1,0,Normal
CH_38,2024-01-07 17:45:00,393.4304152754383,27.774048858748813,42.846718637512716,10.927155576377858,1,0,Normal
CH_7,2024-01-07 18:00:00,431.76577651645556,27.43896166930868,40.89075446424551,11.847204591954322,1,0,Normal
CH_46,2024-01-07 18:15:00,382.3173664917917,33.06750084205923,53.49601761844457,12.642279838401189,1,0,Normal
CH_13,2024-01-07 18:30:00,376.4154237657516,39.592196558189386,40.791713762315254,14.903113445267788,1,0,Normal
CH_40,2024-01-07 18:45:00,371.9024633283727,40.919981985519044,54.017892451808606,15.218242099767167,1,0,Normal
CH_42,2024-01-07 19:00:00,371.455897687105,23.583543660582396,40.262512304289494,8.760246381084668,1,0,Normal
CH_9,2024-01-07 19:15:00,413.3894361722107,38.03782897790914,61.467935638583114,15.72443667439284,1,0,Normal
CH_50,2024-01-07 19:30:00,401.21671842207627,31.630679972388833,31.87492447771905,12.690757619980737,1,0,Normal
CH_27,2024-01-07 19:45:00,423.92142198188935,31.74686179723679,37.345845346363454,13.458174796547139,1,0,Normal
CH_2,2024-01-07 20:00:00,450.4959472913564,35.028274193903364,43.75705812647742,15.780095564963869,1,0,Normal
CH_5,2024-01-07 20:15:00,354.2402217022713,29.114255177503313,29.127648774495498,10.313440208775273,1,0,Normal
CH_29,2024-01-07 20:30:00,409.50196771104436,38.580203792649826,24.432110857958673,15.798669367783202,1,0,Normal
CH_37,2024-01-07 20:45:00,372.034516639161,40.543773630618844,29.196739064715132,15.083683225394843,1,0,Normal
CH_38,2024-01-07 21:00:00,419.72248245083625,40.76770566521142,42.66328631751193,17.11112262562756,1,0,Normal
CH_19,2024-01-07 21:15:00,393.2021999731641,20.93651127040832,42.8663199209271,8.232282291287497,1,0,Normal
CH_8,2024-01-07 21:30:00,400.68306902160435,30.62205638762942,47.66399584986293,12.26973953314798,1,0,Normal
CH_48,2024-01-07 21:45:00,367.9205643017548,20.388616491153456,43.42398814578926,7.501391284757243,1,0,Normal
CH_45,2024-01-07 22:00:00,389.33932437217084,27.408319628339946,47.39613171608679,10.671136646274382,1,0,Normal
CH_1,2024-01-07 22:15:00,402.2415562777065,17.615006773222053,41.398268684492784,7.085487738303179,0,0,Normal
CH_22,2024-01-07 22:30:00,433.9019536701677,34.70159980783692,50.71852605977345,15.057091952100757,1,0,Normal
CH_17,2024-01-07 22:45:00,380.1359868147861,33.315857813481045,49.754480025388176,12.66455648650872,1,0,Normal
CH_7,2024-01-07 23:00:00,386.2327107117422,29.404393360659405,42.386459041139844,11.356938554521838,1,0,Normal
CH_25,2024-01-07 23:15:00,423.60724105455705,27.25311133669819,49.264091477379125,11.54461530349139,1,0,Normal
CH_45,2024-01-07 23:30:00,378.5164929075172,33.88418974612202,43.47483251241064,12.825724667714962,1,0,Normal
CH_4,2024-01-07 23:45:00,428.5596285993531,25.93146757177342,32.821392676855154,11.113180111595385,0,0,Normal
CH_36,2024-01-08 00:00:00,399.7728356318436,25.52322731139604,52.23597313106097,10.20349295675291,1,0,Normal
CH_6,2024-01-08 00:15:00,407.5780740397961,24.785502788391746,37.74547162721257,10.102027490600703,1,0,Normal
CH_31,2024-01-08 00:30:00,409.1880575627343,30.776954415568106,52.150591641134135,12.59356219500313,1,0,Normal
CH_19,2024-01-08 00:45:00,384.5944861648348,28.506154582803426,47.59221417693619,10.963309874308633,1,0,Normal
CH_44,2024-01-08 01:00:00,409.74717048680986,29.694571889217976,44.32382152786302,12.167266810424229,1,0,Normal
CH_39,2024-01-08 01:15:00,380.6907553921425,35.13085244011239,29.984052836391314,13.373990752996278,1,0,Normal
CH_27,2024-01-08 01:30:00,387.447424897528,37.77977962915699,57.31796445931555,14.63767833051296,1,0,Normal
CH_10,2024-01-08 01:45:00,413.9672741508319,40.70288470937531,42.09508910916729,16.849662233215675,1,0,Normal
CH_26,2024-01-08 02:00:00,407.33484889104756,32.360821867809754,50.07650869724466,13.181690485514393,1,0,Normal
CH_19,2024-01-08 02:15:00,398.1258762290238,34.085534615376616,44.08820701303375,13.570333335481537,1,0,Normal
CH_39,2024-01-08 02:30:00,368.5317087684247,33.133078142785486,42.828517315500896,12.210589904718478,0,0,Normal
CH_3,2024-01-08 02:45:00,374.77104276625926,21.95488580711658,46.542462707175915,8.228055447747225,1,0,Normal
CH_45,2024-01-08 03:00:00,406.9177260976246,29.78181766417348,45.212578267534774,12.118749522959542,1,0,Normal
CH_13,2024-01-08 03:15:00,418.3035140871279,29.80941066355602,42.864057678593696,12.469381233431786,1,0,Normal
CH_50,2024-01-08 03:30:00,372.2588623869811,28.93512304538233,44.55748353110278,10.771355987901346,1,0,Normal
CH_28,2024-01-08 03:45:00,379.0043688136958,31.75436402828697,48.41651725017368,12.03504269562123,1,0,Normal
CH_20,2024-01-08 04:00:00,403.354629354443,30.68311668071403,48.98255341406636,12.376177156188534,1,0,Normal
CH_28,2024-01-08 04:15:00,402.8196965657273,26.082039416449653,45.346857701951436,10.50635920354959,1,0,Normal
CH_8,2024-01-08 04:30:00,359.40106978097396,31.093844276917682,49.96749591851551,11.17516089672723,1,0,Normal
CH_41,2024-01-08 04:45:00,404.0390753359997,28.165697617489815,41.60744156445531,11.380042421563957,0,0,Normal
CH_39,2024-01-08 05:00:00,385.04080474424455,16.284543638498647,62.79909104797164,6.270213787460287,1,0,Normal
CH_1,2024-01-08 05:15:00,441.02616574322394,23.61758647813722,56.88470886406225,10.41597360856187,1,0,Normal
CH_3,2024-01-08 05:30:00,406.2299635683914,32.53348595487847,51.09954395865289,13.216076814203054,1,0,Normal
CH_13,2024-01-08 05:45:00,410.53683624689756,38.55134788492466,29.467356049303596,15.826748393730496,1,0,Normal
CH_28,2024-01-08 06:00:00,411.1839825547653,17.43678045393041,49.84815311083986,7.169724829980194,1,0,Normal
CH_49,2024-01-08 06:15:00,369.6518154836859,26.777650197478057,42.30690333710356,9.898407009884842,1,0,Normal
CH_25,2024-01-08 06:30:00,448.5969223277151,34.58872300396856,37.170554148725174,15.516394686826137,1,0,Normal
CH_33,2024-01-08 06:45:00,359.4272188137207,37.26917278251901,42.10323159756144,13.395555120708822,1,0,Normal
CH_38,2024-01-08 07:00:00,419.89257854249354,29.479318630543894,38.05732212856464,12.378147113454844,1,0,Normal
CH_6,2024-01-08 07:15:00,415.4665984370162,27.903305849473583,49.054424750076045,11.592891566428486,1,0,Normal
CH_44,2024-01-08 07:30:00,388.074940502176,39.31826449934116,57.927952500505825,15.25843315623064,1,0,Normal
CH_45,2024-01-08 07:45:00,416.66125791783475,36.776556235991414,51.608230333654255,15.323366183174173,1,0,Normal
CH_32,2024-01-08 08:00:00,392.06067002940654,37.151710388456095,67.10020192631669,14.56572446763656,1,1,Overheating
CH_45,2024-01-08 08:15:00,383.11346387860556,29.191615985055527,32.57110056339676,11.183701116248695,1,0,Normal
CH_47,2024-01-08 08:30:00,411.73897923382316,38.682165426102074,40.951722364247146,15.926955307097154,1,0,Normal
