vehicle_id,trip_distance_km,avg_speed_kmph,elevation_gain_m,traffic_level,hvac_usage,base_energy_kwh,energy_consumed_kwh,efficiency_km_per_kwh,efficiency_label
EV_24,62.4022848149927,54.907723508280114,603.6145306744942,Medium,0,10.998705508292135,14.797102128962027,4.217196331493458,Average
EV_3,66.29586249448197,41.42500465211239,283.54151181132374,High,1,13.198820696816309,21.8196792681139,3.0383518327587495,Poor
EV_17,43.48701168525066,47.61328748455439,847.144563864418,Medium,0,7.142543077559345,10.258601088586616,4.239078146203861,Average
EV_26,175.24496063819342,90.41714290689073,772.6030050285594,Medium,1,30.70182229142686,51.02512004914163,3.4344840437301722,Poor
EV_36,148.58346881764328,62.13965164242793,98.53291353329163,High,0,25.868910487936432,34.199752782556835,4.344577276986238,Average
EV_31,119.25559855112115,33.535080984748916,292.4493237866121,Medium,1,25.76865314601701,37.37572229368494,3.1907235829197815,Poor
EV_9,56.503507336434126,99.20050692794513,810.5213231825215,Low,0,9.898106976857703,12.572315898152654,4.494279955591684,Average
EV_27,98.01970409025982,61.41251481184574,43.64675523836071,Low,0,12.738200045856601,12.923527079049528,7.584593856669411,Good
EV_24,126.55491356011215,26.678202093607723,375.78101394564504,Medium,0,21.26088953722101,26.79492003602262,4.72309353377334,Average
EV_2,11.951425062149646,84.03728690078867,735.6460427922848,Low,1,1.4368226318364676,2.111201239666957,5.660959664856482,Average
EV_26,88.54940720233893,74.53779784548288,308.4777810979783,Low,1,15.009018872841448,19.531755479704618,4.53361231633021,Average
EV_7,174.1426449382316,68.41223558392927,615.7102101827797,Low,1,26.768797197422394,38.07003058080605,4.574271212328102,Average
EV_34,151.23792809989382,34.09338931458688,154.38861022335178,Medium,0,19.415160706723643,22.864039071606143,6.614663648283808,Good
EV_29,175.16073919467746,24.914810871780084,268.9212793750933,Low,1,36.92688328551141,47.47968932418342,3.6891719741194824,Poor
EV_17,25.465560581621105,71.43681662752546,554.2500477365269,Medium,0,5.243254530194124,6.957379394648564,3.66022307209645,Poor
EV_32,58.87428840754966,54.34256426826192,26.59748889442183,Low,1,7.200397947243285,8.571797829492382,6.868371090716236,Good
EV_12,5.244727126762342,28.863373098249898,618.6147068591638,Medium,0,0.747179376040221,1.0094015974190391,5.195877577539702,Average
EV_23,179.21602338790024,72.02868208815596,713.2402462492477,Low,1,23.86256360495105,34.85225641225747,5.142164147652441,Average
EV_16,140.83134842548745,82.74897709116385,805.6198610148158,Low,1,23.860221737300538,35.71582060113076,3.943108293612292,Poor
EV_32,39.08054966167548,68.37062712701128,520.8344284224152,Low,0,6.4940040790456965,7.621437713273228,5.127713580026268,Average
EV_28,163.2361853457463,86.01475027877639,230.81228953199098,High,1,30.208107710538794,49.1366981328911,3.322082914571733,Poor
EV_20,136.56778454857846,55.992234814848544,789.8473781764313,Medium,0,25.100735161113867,35.51443666050872,3.845416044581072,Poor
EV_6,60.731557136734224,71.11781779071248,73.12064504321934,Low,0,12.302707488872262,12.60256812466039,4.818982649885164,Average
EV_2,63.763717460500374,50.95907114460567,731.2256456777418,Medium,1,9.554701470635804,15.705342483994523,4.060001717599132,Average
EV_14,117.09212972331188,79.31470847665167,864.4740557753237,High,1,18.259847302305165,35.526977395784215,3.295865235560584,Poor
EV_24,47.470838554279,91.57271786210347,453.33919483037823,High,1,7.0461067328204265,12.25065127708171,3.8749644798955756,Poor
EV_29,25.661268859998643,77.90253947303798,349.68473024934616,Medium,1,5.34916387932737,7.893481802489701,3.2509441970088235,Poor
EV_7,56.02656517972086,20.351991128298348,568.5177925417846,Low,0,11.11251932865098,13.218407648085169,4.238526051799963,Average
EV_6,90.52183703113282,82.58892480841459,211.69635805357476,Low,0,12.749666106100118,13.649352066453618,6.6319512157365175,Good
EV_4,157.2003682552405,41.53746201826135,781.6926890411407,Medium,0,25.91787018733309,36.59167687576983,4.296068988282278,Average
EV_13,134.6232500835974,65.71834741899724,473.21430615775785,High,0,23.385733611878724,34.65543020406251,3.8846221008047417,Poor
EV_27,143.0439155203794,61.623247021731146,311.6825551416138,High,0,26.476994579015237,37.41158445222564,3.8235193086527937,Poor
EV_33,84.34850662791114,85.75412315976848,488.86931177073126,Medium,0,18.275921215698745,23.804592251548634,3.543371200673423,Poor
EV_24,5.1196189866779775,58.337945861861286,127.9463005162006,Medium,0,0.6920379875120444,0.8081388607991912,6.3350733828280985,Good
EV_11,121.04568994055076,85.86865242293639,786.5848237448192,Medium,1,15.997316371750998,26.685392744200175,4.536028047286616,Average
EV_36,72.38574590574581,43.0402184456186,409.37102523696774,Medium,1,13.71272058991826,20.595705260702687,3.514603893844815,Poor
EV_34,138.28122848703194,75.99366337552546,420.7046395861772,Medium,1,16.83502576906571,25.369279746286633,5.450735293629001,Average
EV_1,26.22847833319988,67.06604154781618,185.09375312271226,Low,0,3.4291920757443073,3.6407660862370332,7.2041097153562825,Good
EV_32,7.893017918319321,75.12736344444043,719.7542764378218,Low,1,1.5509497593514328,2.269199786622496,3.478326573469048,Poor
EV_4,139.0082722938036,71.50357597193502,753.3494221772281,Low,0,25.13105340415977,31.44187492440271,4.421119053110803,Average
EV_25,60.04206564160801,34.71205118609053,127.91963156835041,Medium,0,7.784657704835308,9.09058589973116,6.60486203022224,Good
EV_39,136.11498009068674,74.72818499070125,368.18367711565924,Low,0,16.796166376488166,18.857524475802105,7.2180725664892496,Good
EV_30,153.72664766595403,69.77264242733224,632.8994668749849,Low,1,30.430675736479216,43.48362369281568,3.5352768378260206,Poor
EV_32,35.20648864731568,68.26160553425164,200.12921612462821,Low,1,7.520595644084113,9.466305285028652,3.7191372544255654,Poor
EV_25,72.74781726546095,96.06229364808488,274.83546988011204,High,1,9.397868391545424,15.494928147148704,4.694943827722597,Average
EV_10,113.66062567575138,83.92997426675652,756.1541352981114,Low,1,16.014313478781737,23.65987705359928,4.803939826832728,Average
EV_32,11.319449607445513,49.88250587238806,310.61120737478177,High,0,2.0156314179207366,2.847134703831515,3.9757337762110203,Poor
EV_14,164.64460852767985,67.48577607832917,66.40060166926096,High,1,30.47911836562254,47.05459222858173,3.4990125454253116,Poor
EV_36,72.25490235063917,47.520108259090335,624.7557168245569,Low,1,15.562361341640843,22.187838241224835,3.256509334757548,Poor
EV_3,38.861349120665054,62.30853198688483,286.2684791501156,Low,0,7.595290797683115,8.320054912801654,4.67080440309006,Average
EV_18,130.89861697804278,25.4292928818173,589.0428078120589,High,1,23.56077855999673,42.573464980440065,3.074652651321258,Poor
EV_23,109.97610871740478,67.83761021664449,19.789629559031454,Low,1,21.833666852014805,25.933678422418026,4.240667556914618,Average
EV_31,116.06265495768812,24.635298317528147,675.155200766225,Low,1,17.114130694264745,24.739520661530516,4.691386569108566,Average
EV_37,162.16313635048763,70.7656129453078,96.79138707813625,Low,0,28.207275592057293,29.117349368807453,5.569295964975718,Average
EV_23,47.383394201523444,70.95918651910311,874.8321241212791,Low,0,10.212481114437923,13.190549963068648,3.592222790875975,Poor
EV_34,156.38104539367106,69.0348765875757,357.3394834576597,Low,0,29.48545616119876,32.99756205258417,4.739169673943358,Average
EV_39,167.31557355340638,86.39456857205302,773.3930064745609,Low,0,22.07106517119953,27.76093432081619,6.027015215692755,Good
EV_29,105.04019079257557,48.79620116903702,550.9540300100986,High,1,15.209133358360582,27.190690731674117,3.8630938738976384,Poor
EV_5,25.576832511642635,34.07670763890116,224.2805381204053,Low,0,4.482192759801403,4.817282294510617,5.3093904297009775,Average
EV_38,11.600546615247087,89.20927065715605,576.3393402289496,Medium,1,2.537620198919236,3.9980122256055464,2.901578574710348,Poor
EV_1,86.36354623112116,32.09444234008586,512.3860305553533,Medium,0,13.130871291890648,17.21839052067196,5.015773461952515,Average
EV_13,24.30015395919309,50.812196828868395,687.6146731749903,Medium,1,5.040644429527953,8.188613494316405,2.9675541501695575,Poor
EV_27,14.821786877526398,21.160874579922808,387.686065002981,Medium,1,2.0184079776167687,3.012249125584738,4.920504997955371,Average
EV_3,129.26299960107679,53.77483401355555,213.8867148039249,Medium,0,25.172122846034117,30.202797780691736,4.279835283462149,Average
EV_8,7.638014456433862,89.09415783467993,847.8609161062611,Medium,0,0.9254276895818876,1.3294090273052075,5.745420934831908,Average
EV_38,111.20991571120013,30.538708200437163,263.92958064947203,High,0,14.283593527871467,19.89147453166636,5.590833174994583,Average
EV_13,42.09944288875299,86.61835518886076,825.2777305175141,High,0,8.612965900913542,14.05738097257442,2.994828337574965,Poor
EV_35,145.03221023340234,48.95742571396817,665.452349671437,High,1,30.60493080105862,56.47935159859244,2.567880227524014,Poor
EV_4,173.0477531809787,81.33185793580134,192.49674050435053,High,0,30.7852102073019,41.9335181834891,4.126716781162295,Average
EV_33,6.3995709221358865,27.786110904387222,892.0622537099715,High,1,1.0761028710527887,2.1086489819005934,3.034915235805509,Poor
EV_28,175.37996949688736,32.1907160207499,775.8454835225274,Medium,0,31.93716891616199,45.02019760320556,3.8955841785199055,Poor
EV_8,131.25542018247523,39.40852965702656,507.7049141148461,Low,0,25.37207401896141,29.665916239198854,4.4244519240245745,Average
EV_3,58.60531807618239,72.49571649235838,635.0778542668365,Medium,1,9.285274336587658,14.869187286550597,3.941393496952707,Poor
EV_10,44.51871110510835,84.60721250301225,770.7462688183076,Medium,0,6.797355796989451,9.568945496815962,4.652415579117032,Average
EV_6,11.220649630762034,58.3720058711598,823.6458863663302,Medium,1,1.6720672358409017,2.8165027331467276,3.9838944584391736,Poor
EV_27,58.792890802358365,42.05502696420896,481.0124940187794,Low,0,12.33306176810203,14.310514034756169,4.108370297500645,Average
EV_3,95.6312398332007,50.89201064800365,869.1970641561142,Medium,1,20.377284886997245,34.733291568298824,2.7533019623306765,Poor
EV_23,171.4913454709217,94.02151275208644,817.9181763862339,Low,0,33.17385844734411,42.21835904899303,4.062008787975667,Average
EV_28,139.40181421241837,71.47202544042054,64.86390673442152,Low,0,21.95470273160994,22.42939199506497,6.215140126985621,Good
EV_15,50.03282490759191,66.39995870236524,859.5987238026362,High,1,6.17280297498277,11.994862989544007,4.171187695199672,Average
EV_11,44.656712156133985,68.65095162843267,725.25425500846,Low,1,7.460166025085877,10.931132656354812,4.085277670669637,Average
EV_4,87.80177115616192,78.74528721605458,588.6855254063339,Low,1,17.223769040491735,24.31220498843141,3.61142772520802,Poor
EV_31,133.88918046929948,44.12770747140007,99.67036442810947,High,0,28.249121634273372,37.360198464376374,3.583738469616676,Poor
EV_37,76.77404694745938,59.18853440629625,890.5033240367432,Low,0,14.976240644762928,19.421704670008115,3.9530024913836415,Poor
EV_19,52.105316150225306,40.39150993509051,735.0360093103931,Low,0,10.032413548922198,12.490475288505962,4.171603957951374,Average
EV_38,13.191444424581418,55.09732257129692,834.4045205577169,Medium,1,2.338107625525903,3.949491664407539,3.3400360212078732,Poor
EV_19,157.2632047904609,37.079794983677445,798.3228475827999,Medium,0,20.129031047592473,28.543781850368973,5.509543395996351,Average
EV_3,136.0639345770967,41.89692678982272,96.27246956889977,Medium,0,29.370992981826053,33.95115620345097,4.007637729971224,Average
EV_34,175.95919403828023,55.65970620092446,78.3586265939159,Medium,1,31.602881953933593,42.85728722239342,4.105700697414641,Average
EV_21,72.5188514592259,33.98171597069304,863.2603369301476,Low,0,13.38420029343094,17.235550045046864,4.2075159347795985,Average
EV_10,71.51438258082896,50.79701239587556,816.9650283788944,Low,1,11.325605481611186,17.003579752420304,4.205842747357335,Average
EV_24,131.45662459463546,56.53870133849267,856.5475419717185,Low,0,19.49325220189,25.058884621411224,5.24590884952294,Average
EV_14,118.57291033929165,94.86101312944817,344.9258925386881,Medium,1,15.278677021930694,22.51391520066543,5.266649948818634,Average
EV_39,149.88284747103924,30.250068874983043,721.984494043465,Medium,0,31.75513028088541,44.125051604399964,3.3967744403973357,Poor
EV_32,131.6535932228533,80.13396723552343,306.12290925141605,Low,0,28.354014558825213,31.247285700726742,4.213280938503766,Average
EV_17,11.912484884580916,21.88345454907191,32.383884986687846,Low,0,2.2953195455369606,2.3200966669270824,5.13447782344291,Average
EV_39,102.88181669070035,50.10749839284997,217.9740814983675,Low,0,14.940177356710613,16.02570116896118,6.419801268350329,Good
EV_24,7.763153164187468,31.184372884340192,727.8378510411997,High,0,1.462536836982083,2.3262294098960563,3.3372259550851227,Poor
EV_9,27.637448323744124,32.81755779996861,897.5968976921883,High,0,3.680911976444275,6.12126340269535,4.514990861457562,Average
EV_15,13.010056026183799,51.64945374583808,359.5184099269702,High,1,1.8630347465047656,3.1511472829761424,4.128672784185537,Average
EV_20,136.22377036826052,28.639800655788843,833.0631382401596,Low,0,20.527403542236314,26.22761128050883,5.193906868274193,Average
EV_27,28.6314051233042,51.435318463725224,882.135482668448,Low,0,5.147812801030131,6.661502244337975,4.2980403027920335,Average
EV_21,112.84934549143837,26.80932195929237,454.81318059416435,Low,0,18.908008934226523,21.774546161586006,5.182626753917092,Average
EV_15,164.24141414391295,61.343322918054895,497.8289400261533,Medium,0,36.09388941952739,47.13342702869797,3.4846058200671854,Poor
EV_7,177.4760544310104,84.81354761503687,15.552775662500895,Medium,0,23.127878611825977,26.037513056082165,6.8161676596664575,Good
EV_30,104.44981751844745,55.35008591149425,39.31212891299932,Medium,0,20.173049248619396,22.889885483168932,4.563142860424095,Average
EV_23,142.1885941254442,55.4837998617267,19.383865653111176,High,0,28.53312539963847,36.75838227981883,3.8681950974624066,Poor
EV_4,176.69357368666556,82.27869000463264,686.7928630373949,Low,0,30.543987326541693,37.53645149473285,4.707252994105193,Average
EV_9,168.21837478630056,66.17429090454056,255.1098073273449,High,0,26.063824216132442,36.198660190885825,4.647088425351581,Average
EV_38,175.7136618071167,41.9495472901672,608.5734651563315,Low,0,32.81803603536288,39.475431338584926,4.451215752400579,Average
EV_7,174.00187815387798,46.155531787812684,550.33694767819,High,1,23.85052334592254,42.63224542833419,4.081461729393992,Average
EV_40,159.23298586758915,56.5314725038784,265.18022103124906,Low,0,31.12661778394774,33.8780055785819,4.700187722038107,Average
EV_6,24.32424916788842,70.31654714421052,824.2771715190687,High,0,3.6603941791057446,5.97263440977723,4.072616453481484,Average
EV_25,59.356040542153956,71.70215161714604,650.2884793427868,High,1,12.60963777225524,23.17397430473547,2.5613233087094986,Poor
EV_13,31.242055554766434,57.640100002671105,324.976178262342,Medium,1,5.5467128675313555,8.124618887317144,3.8453564392462196,Poor
EV_7,126.80844636602868,99.52593082006211,616.4147045934058,Medium,0,24.73843682056465,33.40006009631011,3.7966532395562336,Poor
EV_6,100.83910068138358,71.34522345827145,767.4981029499006,Low,0,19.115870872972867,24.00633575005351,4.200520301444123,Average
EV_19,69.37471686064953,29.921392911812195,470.3975680590481,High,0,11.83608058312468,17.525719582304774,3.958451836162849,Poor
EV_9,157.233721260391,91.91192838310187,59.125696568519515,Medium,1,22.89513849496296,30.854561048563397,5.095963640931845,Average
EV_29,36.121750291578735,85.0116245649543,853.3864525458554,High,1,7.9336825643265865,15.391753811783207,2.346824847466415,Poor
EV_22,88.23243720085517,31.62604849844989,387.24371264399696,High,1,14.056205023452206,23.970950257238048,3.680806820506138,Poor
EV_40,39.48957350923714,28.8202296536305,757.0509216629414,Medium,1,6.032140416492099,9.983832797654115,3.955352048615632,Poor
EV_39,88.41017385338175,99.63345498059967,747.8914611364789,High,0,18.608190786243267,29.756364524782786,2.971134924084854,Poor
EV_35,50.98133088416883,63.13687191055579,263.5170559153806,Low,1,8.966320591419759,11.509617803702106,4.429454718102847,Average
EV_17,175.36827302923064,90.62022038582796,572.7255596670987,Low,0,21.897108623898347,26.077453221136157,6.724900301502299,Good
EV_30,77.54456673384743,23.66223904764773,373.9121502394633,High,0,16.75954423049524,24.12596476234393,3.214154024417703,Poor
EV_17,95.3754371356422,63.83588591471981,380.19957116233655,Medium,1,12.639671036495002,18.821615130560943,5.067335426532001,Average
EV_38,12.732214786201352,43.222595732592126,187.01496292270303,Low,1,2.6549909275877117,3.3281883529741183,3.825569179347574,Poor
EV_40,60.58229255161667,31.730231350642963,115.34359347520052,Medium,1,10.163420454929007,13.948407284533236,4.343312560050756,Average
EV_9,19.0171255728671,21.91667078807101,804.1860820745698,Low,0,2.5300466527506966,3.2082560877978508,5.927558478014288,Average
EV_9,122.49007103353733,39.064288642242026,432.9741524505768,Low,0,19.073448711065094,21.82621880772608,5.612060985578414,Average
EV_23,62.48289042954938,86.28589032565331,373.287276305043,Medium,0,12.001334378867174,15.114007461994909,4.134104775762908,Average
EV_39,38.22334582335777,97.60423299003618,27.839100872406252,High,0,5.688043054560073,7.348257778364888,5.201688206406813,Average
EV_39,159.46401856573274,93.91670463621384,220.5748908123214,Low,1,29.920139884625254,37.9016201551931,4.20731403862913,Average
EV_17,130.0459148277864,55.53692496517367,216.14585599111902,Low,0,21.211746096547962,22.74002310224951,5.718811904589573,Average
EV_18,57.33881794898258,45.32750559317943,513.9784490965072,Medium,1,11.08950706998033,17.1668301835956,3.340093502164122,Poor
EV_23,143.62705331076504,63.895821030168996,331.8325428229796,Low,0,28.1823221463982,31.29959268656343,4.588783462745269,Average
EV_16,141.3418820148699,68.92439035756422,490.906908329619,Low,1,20.78884312509702,28.544953658755542,4.9515540891941985,Average
EV_19,125.67414502691854,50.55486068754986,770.8203532501677,High,0,18.463048305190515,29.704891021761455,4.230755969946199,Average
EV_38,81.38565105813947,23.19655071885436,519.4159440697889,High,0,10.614001973390364,15.938170784229653,5.106335737013695,Average
EV_3,129.45279555978954,49.130009485455886,542.4782766078382,High,1,24.71565557599923,44.08085935134567,2.936712157265094,Poor
EV_3,84.06259931305729,32.69367091069681,41.414078014881085,Low,1,17.378684809665163,20.789938810749604,4.043426971011192,Average
EV_32,88.87325948571399,88.25904846291041,427.5589049039985,Low,1,12.892922589189531,17.38189230812037,5.11297952549129,Average
EV_15,85.01249974038625,99.23337509143225,117.37445755110156,Low,0,15.868630985869446,16.489488303884457,5.155557175195042,Average
EV_7,12.447164724483002,75.90398085386471,8.712683764891526,Medium,0,1.8297159852770393,2.055233485233751,6.056326356062329,Good
EV_6,162.68332703736934,46.37545684111121,54.413891519206814,Medium,0,31.769639321192358,36.22738099724978,4.490617940328602,Average
EV_35,13.566139473529974,49.281558668618445,63.1302459639663,Medium,0,1.8581934037268628,2.1249716759810884,6.384150728628681,Good
EV_32,145.74058354535626,43.91093005315679,285.44533424868206,Medium,0,18.798155015656118,23.057182657103787,6.32083224185477,Good
EV_5,115.61809233002595,96.48872689212132,40.770255360920416,Medium,0,15.522541088776403,17.621512992671096,6.561189857994162,Good
EV_7,172.92328327872983,30.41133865559044,520.5819816227121,Low,0,22.095262938348732,25.929394859988886,6.669005744733526,Good
EV_21,54.283823337844204,68.26070410653385,791.0038450120898,Low,0,11.046506733858473,13.959116500669804,3.8887721393570636,Poor
EV_19,151.56504882857703,42.09209098074715,458.46898519685834,High,0,28.661439396439697,42.29320500210605,3.583673756127719,Poor
EV_3,94.36736142927177,95.28545477256104,117.3747071768944,Low,0,19.57216341482036,20.337922398031314,4.639970572333702,Average
EV_24,58.258027944853474,71.13579034353887,52.26962801464769,Low,1,12.71965617103944,15.270702615796754,3.815019479495891,Poor
EV_24,36.096227216815855,33.02419599174453,287.9620897347999,Medium,1,4.618452650508086,6.689629605554871,5.395848401956756,Average
EV_38,71.61073685780039,33.71162580349267,379.3571173200476,High,0,8.923365174508728,12.866234714846687,5.565788161408782,Average
EV_1,148.75897936612392,67.51848847599453,517.0246944128903,Low,0,18.22131667064468,21.361606898458202,6.963847807575785,Good
EV_7,99.4519131423609,41.498295628470046,158.64568525382703,Low,0,21.07769908127986,22.192327752721063,4.481364652257662,Average
EV_40,71.65798213597459,52.08643315877804,697.7132677021219,Low,1,12.563889522969788,18.27334665332477,3.921448188744161,Poor
EV_30,83.25934464984,28.80920778167787,661.8389136466781,High,1,12.647597812950048,23.317286266036678,3.570713319719083,Poor
EV_34,55.181808743632914,89.58207858522857,165.37289239377202,High,0,9.427179390469748,12.731962920245838,4.334116356550576,Average
EV_19,65.57514729095197,28.437774957632385,524.0137045812653,Medium,0,8.994414015723022,11.833336948938678,5.5415600497062965,Average
EV_1,153.1355361497794,47.457592653195526,702.8657443815971,High,0,23.875344006187998,37.720402541158414,4.059753497664464,Average
EV_2,145.7036701208847,33.73211167542383,756.418681827345,High,1,27.78478197312029,52.54745745395535,2.772801524194722,Poor
EV_11,72.85683789837599,60.681337528714785,805.8063671661807,Medium,0,12.140306276937514,17.249364506496768,4.223740409157411,Average
EV_23,60.39597813099544,65.53024456443606,423.1785739258661,Low,1,8.590676508683968,11.566918438955057,5.221440649879049,Average
EV_3,55.215137461626234,31.803616271662563,175.58785449091366,Low,1,9.804502944813912,12.246457118542772,4.508662132007398,Average
EV_39,170.18466287127228,22.709441762505953,481.22503663561037,Low,1,23.595201719054874,32.30848140774429,5.26749186145528,Average
EV_13,170.44978404642652,27.962412182889842,221.0869682975228,Medium,0,31.370537031546036,37.724298461101576,4.518302287905535,Average
EV_34,77.19323884615875,51.702044306908746,808.0165702860194,Low,0,12.686048987423753,16.102894918523276,4.7937491511146115,Average
EV_16,173.42003747219252,64.9218299807546,421.437247683876,Low,1,25.393082606441304,34.17312987418879,5.074748438631544,Average
EV_8,147.91164438484276,67.88753281126233,287.2738573731018,Low,0,18.840283671359735,20.644390659451393,7.164737716156616,Good
EV_2,149.83020362248732,71.82485762773177,748.1621266320266,High,0,31.62502084302422,50.57523429451598,2.962521196639001,Poor
EV_5,18.13185093792858,35.529021582568554,578.9008290149624,Medium,0,3.063408559098468,4.093090561193774,4.429868009722296,Average
EV_40,165.22525259610453,40.16146825880792,96.5849858213651,Low,0,20.506953098632287,21.16717435672255,7.805730222259453,Good
EV_2,41.153727458543955,77.60387390959721,474.72139973564276,High,1,6.582807520167442,11.516005610490241,3.5736112720417497,Poor
EV_6,8.851833559684822,58.80003992054675,653.9036625698436,Low,0,1.841595298430779,2.2430039353025424,3.9464190946641664,Poor
EV_4,94.20697220330592,82.7265280012818,883.4606362611281,Low,1,12.478406805347213,19.06069797518209,4.94247232320494,Average
EV_29,172.05313506563425,24.70785832474638,830.9447312727723,High,1,29.219076673731475,56.35638103310778,3.0529486086865285,Poor
EV_3,36.39307526953494,60.04363587315579,154.8188442655924,Low,1,5.710800590172579,7.086506251636343,5.135545496926842,Average
EV_28,87.38682181215616,37.457496423423095,93.95813317379572,Medium,0,12.98136903402381,14.994489926284748,5.827928942015594,Average
EV_15,13.722444471931471,47.952829711114944,794.1849361340836,Low,0,1.9095254704817197,2.4150309250886965,5.682098862327193,Average
EV_13,118.73599720757285,32.254240027972244,839.8011040018669,Low,0,14.990006133992024,19.18621403409911,6.188610061190121,Good
EV_5,95.95221789760328,92.01421495569224,205.06917930551947,Low,1,15.670906737063538,19.755693809928538,4.856939919233865,Average
EV_24,144.04858275076762,27.17111639309249,431.2835761825933,High,1,26.40402379232282,45.61392552823613,3.1579957454351972,Poor
EV_14,114.02910903643463,25.45119877064846,282.0329847696224,Low,0,15.919660397693205,17.41628351051993,6.547269913673478,Good
EV_19,25.40699921499894,87.0202570776227,515.165223230026,High,1,5.017334423434797,8.879520505478823,2.861303062403242,Poor
EV_37,141.401143085839,85.5290471319324,119.9497967380186,Low,1,18.218864480095256,22.35783072904514,6.324457180103089,Good
EV_5,134.1441594245659,76.96070398978685,412.7459299845165,High,0,21.500415856043155,31.306861527759292,4.284816582640277,Average
EV_26,17.20039136079771,87.57721006114002,77.20361300901372,Medium,1,2.855342663287103,3.8707332520707594,4.4437036191000425,Average
EV_23,30.76090669145549,94.53298362949168,777.9245357516553,Low,0,4.104044633561812,5.168256972317693,5.951891876935993,Average
EV_8,93.70859729544676,39.59902728103839,710.1735107154392,Medium,0,15.070124851892853,20.874103797369127,4.489227331870284,Average
EV_3,119.20085782834057,74.42311233225894,390.3984884263991,Low,0,16.34778109266453,18.475164101898496,6.4519512341485274,Good
EV_20,134.2202194461245,50.95515847136126,501.3753455543514,High,1,20.985993750227042,36.99465067538054,3.628098035682935,Poor
EV_20,80.07266690252524,22.41529024521169,490.2528407900516,High,0,15.741953808139598,23.442516906003203,3.4157026407868383,Poor
EV_5,148.36224723022443,82.13315280758259,192.88617139971856,High,0,28.353535042517656,38.625966910955505,3.8409976266029564,Poor
EV_26,77.95875371444103,35.722225509187254,780.3556894919665,High,1,13.10904873446454,24.950230622399733,3.124570465671427,Poor
EV_17,12.080959240561196,36.28564500652605,542.169184219407,Low,0,1.92788942306844,2.2763035016585196,5.307270858986503,Average
EV_2,19.2331781889015,41.81985177757764,85.03530326798715,High,1,2.8161565635781702,4.37408940946724,4.397070198719162,Average
EV_3,172.61419980221305,73.78767191517291,312.77561896633017,Low,0,23.867916898539736,26.356351058998968,6.549244977645591,Good
EV_10,153.40910323665437,53.06358693898862,463.59368197740645,Low,0,21.811607511178416,25.182181989829502,6.091970239060807,Good
EV_38,124.2131319247055,96.84766445546104,77.55726761279203,Medium,1,22.957052132516907,31.124403634764132,3.9908598211972395,Poor
EV_2,173.3377059946247,51.22908331498916,537.8338295645209,Low,1,33.782175760882765,47.00951820230394,3.687289566522922,Poor
EV_25,16.687096650470682,73.01929580271172,87.78594154812403,Medium,0,3.4235928253101706,3.946626803682366,4.2281921956494415,Average
EV_21,23.652733255601724,75.86559191517323,338.43742570518265,Low,0,4.435192744925256,4.935537816624859,4.792331481268341,Average
EV_18,75.4420304402147,81.06033829900198,386.0013666597951,Low,1,13.286062160829335,17.694739022744077,4.263528856980861,Average
EV_22,157.89125452022523,96.81876658367501,39.9350635604919,High,0,32.34466179484211,41.952286510568946,3.763591156835946,Poor
EV_34,112.64589649773599,30.23600632154529,673.4785202846576,High,1,21.27543662008251,39.34836656281166,2.8627845661120324,Poor
EV_37,68.54370832832373,96.46972526746211,891.3254331322769,Medium,1,10.529439275425279,18.0501814535166,3.79739718987533,Poor
EV_39,30.241366439034948,56.538454161610744,417.4719969249777,Low,0,5.108249207682186,5.819099540189359,5.19691512925226,Average
EV_30,16.65387414464479,31.53972279150306,4.777877312592094,Medium,1,3.2393257451009747,4.287911083612977,3.883913126904744,Poor
EV_33,7.925526726653277,92.6165785401503,506.6328983346431,High,1,1.7077544310914319,3.0149939571215074,2.628704017111856,Poor
EV_6,104.95087266798258,92.46428011823036,499.22179848486167,Low,1,12.863268056513949,17.704495006688994,5.927922407746211,Average
EV_13,26.79442412767404,36.6583228548868,822.8259217530954,Medium,0,3.7880893407980922,5.4063169536766305,4.956132679097213,Average
EV_20,129.62499763674816,61.353474770730145,448.3745460923252,Low,0,26.625719613232473,30.605151261887347,4.235398038962494,Average
EV_34,21.711367960463793,36.40422346335433,19.767136264745588,High,0,3.4572779434750367,4.454474374245922,4.874058336936603,Average
EV_13,9.193764159507545,34.350657463061296,276.26873405707005,Low,0,1.2085359142018175,1.3198294765614975,6.965872730361892,Good
EV_22,65.97743998444994,75.8866316343763,560.7277480989491,Medium,1,12.50780726210162,19.619987421262955,3.3627666811318946,Poor
EV_21,27.03937687588721,30.549723424171873,377.0315054552792,High,1,3.326007842871963,5.654954351730587,4.7815376029715155,Average
EV_14,127.52928702422417,53.71681355673136,886.2281560992401,Low,1,17.470933235886253,26.705772844154918,4.775345307115367,Average
EV_36,110.17637721122696,55.17906885764984,587.9993507213683,Medium,1,21.08757589112766,33.33172496441062,3.305450807867457,Poor
EV_5,55.551590444521786,89.8345275312727,219.55599052630328,Medium,0,11.422953656740434,13.73001984669019,4.045994912229734,Average
EV_20,47.404598509405254,74.7688961541509,66.44482534488637,Medium,0,7.244572216006866,8.293630233881663,5.715783941722527,Average
EV_40,121.48244819148593,95.55154022213114,786.9364829706717,Medium,0,23.928509021878178,33.82987768460285,3.590981005727278,Poor
EV_12,49.63592977956575,52.24329316633839,96.30888060272767,Medium,0,10.164235855887297,11.749402464846485,4.224549284789036,Average
