inverter_id,timestamp,temperature_c,heatsink_temp_c,voltage_v,current_a,vibration_mms,dc_input_kw,ac_output_kw,pf_power_factor,frequency_hz,mppt_voltage_v,mppt_current_a,total_energy_generated_kwh,lifetime_hours,ambient_temperature_c,fan_speed_rpm,fault_code,string_count_active,grid_status,failure_within_7_days
INV_148,2025-11-26 00:29:34.525376,50.5973003658977,68.8169052971308,559.5049536211828,12.988672277442028,0.3987241277583192,48.9713040438565,19.016189852476252,0.94,50.38567165209312,524.0112087366537,2.911889999451426,66133.32000129316,7461,29.25651468699982,1009,OVR_TEMP,13,Connected,1
INV_289,2025-11-13 18:47:08.776668,65.58920047657023,84.31671258481836,402.28354069735025,3.626644718897994,2.5632228122234904,33.5078362837545,21.226024060803347,0.87,50.293089763582294,373.15706784908866,7.432519660708039,60157.45796691881,4322,39.71242160295961,1969,NONE,10,Connected,1
INV_178,2025-11-23 05:44:37.703814,36.47994824784505,64.96188071029945,448.1392908166124,9.093681548285693,1.7608312605812513,60.94158302054384,37.551249438183575,0.86,50.4627080721185,542.478228788513,8.757193600353691,57164.9361372395,6083,38.11914309525322,1602,OVR_VOLT,16,Connected,0
INV_89,2025-11-09 15:42:42.545732,40.100077394827515,83.13645746833714,452.3612245527647,7.923756418886254,2.5576440128834963,53.768717746060304,49.28950768893283,0.85,50.00135050210921,585.0150799714468,10.186126107252388,89690.7211992038,17418,40.158222777906275,1412,PH_IMB,1,Disconnected,1
INV_194,2025-11-17 00:38:26.849205,50.46894317978709,68.08246753565845,406.6200746789849,10.003102741642314,0.9271914175979575,22.458319752638985,55.11870985513597,0.82,49.85977812448627,567.8035559903489,3.7382413732416047,71803.64400657611,6623,35.89778297864395,2499,LOW_VOLT,7,Disconnected,0
INV_149,2025-11-07 10:47:54.579843,74.63408194055074,32.06701943110134,541.2053012710277,14.83882155118767,2.199236004792083,30.29586514742054,38.39734611716274,0.95,49.79989237414026,470.003827123223,6.130189517724014,10371.237251815095,15895,25.922421334746094,2933,PH_IMB,9,Disconnected,1
INV_376,2025-11-14 11:14:39.922596,65.03580059486723,79.0599803567494,430.1542953030763,9.369884294358279,1.8191334568705055,66.60332429252557,9.571439894388241,0.87,50.0781489988926,524.6308741570207,4.979808850374846,53172.23579211491,16614,39.946991299211874,912,LOW_VOLT,13,Disconnected,0
INV_227,2025-11-12 01:26:35.913402,84.2399863485622,84.66718284257841,376.28031688741453,6.709896531891483,1.6428635863464132,65.51557259149534,15.187704513539128,0.83,50.113943771444525,538.4459130080645,7.762260140330195,39624.00239031118,1047,20.333161815296844,1529,OVR_VOLT,1,Connected,1
INV_302,2025-10-16 14:01:21.740647,59.034710664428076,34.150403292974715,520.91972123797,2.69673299431325,1.0288678185620914,12.297106526097037,14.836892269671292,0.95,49.52778490448964,366.3110255049022,3.8574218451927917,40013.50518324319,16519,26.64111804712524,869,OVR_VOLT,6,Disconnected,1
INV_178,2025-09-10 01:03:44.088706,62.67534948107916,60.719775223878216,508.10867520392736,10.84521800432279,0.2370265923355739,45.39450323789699,48.21345712133948,0.96,49.568513509739155,428.5852861222129,2.8145910346864094,51176.26243027404,3437,23.579690418569015,2220,NONE,10,Connected,1
INV_225,2025-09-21 01:11:54.619759,60.601564382237264,39.80470041151655,527.3609440529824,13.901895010536737,0.3850263190396178,25.032301928864133,39.16508063786928,0.82,49.922625173271676,578.1604995364789,9.691939705523136,40057.582710940296,18580,25.211900034631924,3180,OVR_TEMP,10,Connected,1
INV_391,2025-11-02 06:05:42.594837,49.3850627636788,37.15358101629654,394.48804058578946,9.716445172063022,1.0000142968830792,23.638363294480314,52.72022025115985,0.93,50.27953377231073,511.6886737504335,2.4585548198804124,7103.319670307812,16546,42.783792157747015,1004,OVR_VOLT,11,Disconnected,1
INV_181,2025-10-19 11:54:18.893812,31.29170714458744,80.38334821148325,406.1241675216006,5.234704657680031,1.012351286611115,31.128274367212335,41.50005519130558,0.81,50.303685758031754,419.55359631097156,3.653463089958919,58586.5668763194,3687,31.469692262536825,2816,NONE,1,Connected,0
INV_250,2025-11-14 23:19:29.095917,58.61773844204441,61.820712113555935,418.97682663696634,10.392576040866734,2.3617721072980213,20.380333367249076,50.53858048274944,0.99,49.71844744239111,335.9288669551086,2.4000813140675916,21460.97497000573,13411,23.615568003374463,1912,PH_IMB,6,Disconnected,0
INV_291,2025-09-08 09:00:26.195022,75.5175490504144,50.70417273680151,350.3739717002666,9.440579050579096,1.1925378481937212,29.620769520276145,47.05993442113755,0.97,50.46716370484206,384.98194098435783,7.415899309848396,53638.8507597271,5421,35.099250496134204,2379,PH_IMB,3,Connected,1
INV_341,2025-10-14 02:43:02.061177,40.06490327331797,79.1200637102479,356.53443959400227,9.623833789933776,1.113878295221434,69.44381943028463,24.38230279070071,0.96,49.5133720692896,551.081358736847,3.7151939455703324,49797.840112301026,13899,35.47510716482803,2148,NONE,12,Connected,0
INV_306,2025-10-12 10:06:22.922807,80.9075882646351,87.0446430313391,533.7632028195371,10.193785705981247,2.1878873436036574,26.961806371329192,47.79679271289568,0.93,49.91179787743225,440.9365931842342,3.6303958647329067,18026.012906804426,11542,26.487862071038162,2131,NONE,1,Connected,1
INV_303,2025-11-10 12:53:55.196346,57.30729999869368,78.85671048950687,427.1552985899699,2.755472372234512,2.8068597557634334,30.31183193704093,54.32091752885392,0.97,49.50677431194721,468.80934021679633,2.712816618101649,28897.40958762685,12257,42.61758114544614,2705,OVR_VOLT,15,Connected,1
INV_106,2025-09-22 10:24:13.602057,63.6464568941955,73.53906861851615,523.8931790023785,14.564132860414288,2.9737854946450533,54.217052820227224,43.580325237679716,0.95,50.03688512642121,330.24796634144207,6.227221603185697,25123.49206985876,10322,35.771328683636604,1601,NONE,3,Connected,1
INV_403,2025-09-18 20:22:14.480322,77.50443151876895,43.07416891872161,556.6205115502056,5.124048876228371,2.628022906493897,16.664808742293193,59.05637566898147,0.85,49.98905137024703,312.40851414062945,10.16155915503098,70413.78745370574,13740,31.597007240573774,1877,LOW_VOLT,11,Connected,1
INV_34,2025-09-14 12:18:01.988606,44.342423216353836,66.15849193442439,417.52472125142344,4.716511689396369,1.1901024589094684,30.370132046505265,28.683500119371864,0.95,49.80710571620839,428.596068413579,8.060483524454483,38305.25640851823,2338,36.11319146963109,1509,PH_IMB,16,Disconnected,0
INV_438,2025-09-09 09:47:31.937448,82.87844127099487,33.0584226604377,495.5443118791912,12.22062898622165,2.506366479172971,49.11057196973412,20.488156191576586,0.87,50.35377005168343,545.4629083364712,8.439186817034706,78962.26016223535,11392,39.96006012502437,2344,NONE,12,Disconnected,1
INV_444,2025-11-16 17:31:42.679101,30.290777006991096,50.79122391193222,440.20769438355984,10.885901406803725,2.9250773900120044,16.64266015758569,9.593864487446554,0.99,49.89488955043859,561.8324077068569,3.8904660445595542,48230.49166199854,15640,44.10654453017459,2444,NONE,2,Connected,0
INV_208,2025-09-10 23:03:53.810046,84.03653251686343,38.82120123047277,432.7177620943637,6.673374387318565,2.240343556507667,32.731579125159755,47.41178619986698,0.97,49.78563579462576,562.8503475800196,8.28630274237613,64688.07243692016,12482,21.66677359898439,1530,NONE,11,Connected,1
INV_12,2025-08-30 02:01:14.533433,35.95028524931093,70.49432084538107,491.40884348651406,13.625331589838787,1.255785298524685,51.045473128448144,12.151681381131153,0.91,49.78514720346756,545.0799318694394,9.556694834854117,6948.509298897282,12462,29.195571815686723,878,OVR_TEMP,2,Disconnected,0
INV_288,2025-09-23 10:09:34.202415,73.28432700734211,58.69302515063621,374.6400431242893,4.2152818324810575,2.0210164038225678,53.990891569150655,53.870580755130206,0.86,49.89366417582303,438.0687729739778,8.579263514654796,53347.52157312094,8895,35.46884484712343,2709,OVR_VOLT,5,Connected,0
INV_407,2025-09-28 04:23:03.826825,77.90901775689365,50.596933749650745,458.0313905630778,7.5722172651549275,0.1345534316518203,41.27304379937988,42.4720063475155,0.83,50.17170502568113,382.5574420645007,11.548560738214928,50694.644484663084,1624,24.041432433209632,2570,NONE,14,Connected,1
INV_122,2025-11-14 00:42:46.093950,54.3962423099516,82.15102230801341,477.1176208658996,5.067942917051695,0.42693054745439263,56.89909770416053,56.392274908321276,0.8,50.06254497952741,583.0772529240935,8.582866688842033,62478.285906040044,14032,44.96686603630239,3303,NONE,9,Connected,0
INV_428,2025-11-18 04:21:38.749096,44.519781029270945,32.087941740561135,449.9813269952723,14.82442206995933,1.2451870983403153,41.173763127221086,17.93955346817054,0.81,50.212917320141024,303.8913916755401,10.203078244223002,6851.609364769227,18254,21.021376424338037,1611,OVR_TEMP,10,Connected,1
INV_333,2025-10-19 07:59:02.686887,72.5494277279093,83.39436127437186,469.46863578560215,12.30835099667328,1.232770578436671,43.897384012788,22.81322294866245,0.83,49.7910863070967,374.0727330141331,6.150675722966608,79493.41885448966,17463,26.178738844846873,1572,NONE,3,Connected,1
INV_249,2025-09-12 00:07:45.727015,32.46705967983445,88.49312065335502,442.85967671175314,5.383274931487606,0.7214266905039702,41.2298294000019,49.06717081700606,0.92,49.58149299586764,534.5021630957699,9.463740758778828,24258.71893039552,17033,35.33537743015714,3038,LOW_VOLT,1,Connected,0
INV_186,2025-10-30 01:14:39.909027,63.31390394361566,45.54991606048869,556.9153677340929,8.59661177953987,0.29110885868221914,11.216989675968456,23.52226158562282,0.91,50.423697960298085,446.80368116399376,3.160504100384868,68268.0662276753,16724,27.242012093736534,2663,LOW_VOLT,1,Connected,1
INV_98,2025-10-07 13:36:39.824060,60.33434946356241,82.05547179171634,352.33111162189414,5.235122176680205,1.9764014178099527,63.57221213064396,15.793598587980206,0.93,50.27349257996777,363.67263659307423,9.12822071545467,42316.23818626656,12132,20.25567368063832,1300,LOW_VOLT,5,Disconnected,0
INV_129,2025-10-09 07:05:56.307860,40.546902001845055,32.09069496911846,552.5028743066603,6.666250701920536,1.43457711735538,13.654210649883474,20.864566915526485,0.87,49.663478518466974,468.6357685247921,7.307631107583446,28954.55600596033,10051,24.055457913359653,1913,LOW_VOLT,8,Connected,1
INV_166,2025-10-01 20:20:31.967242,67.52435540253757,70.23540457153933,471.75440313781024,9.088925283519357,2.7062667432874647,50.945170913692515,23.687999763314995,0.87,50.3070532328155,557.9040506722861,5.089861446224412,49444.034434630965,13471,38.92907640542212,2724,NONE,12,Disconnected,1
INV_441,2025-09-17 14:58:17.159312,56.62556409045341,52.54644122676176,541.8071632508652,3.793048276570043,0.2777203920820148,38.415460666445405,28.110785738896062,0.82,50.11589268723142,385.6990469199626,10.395283369486108,75096.409418977,14816,41.15967055015244,3331,PH_IMB,5,Disconnected,1
INV_306,2025-11-24 12:23:13.601786,38.7946690614204,42.99038306496516,405.05303137120177,3.8946438217536627,1.9391028544637083,14.73034566217261,19.63919425157126,0.87,49.74734161682223,567.7555010907686,4.422890224270622,11003.410786931425,15492,28.3777601212623,3134,LOW_VOLT,5,Disconnected,0
INV_260,2025-11-13 11:28:05.106915,71.64428121437096,58.09845092906686,522.5319682634745,12.439999131432007,1.156413328320751,61.38455813932729,45.01948512863187,0.87,49.891410005802676,343.04878901765517,3.6145519786330453,49379.61539201414,11051,22.373432883074415,2179,OVR_VOLT,8,Disconnected,0
INV_265,2025-11-15 22:44:49.267541,57.659984885458044,30.01341766580111,436.61116499621704,11.665386071007008,0.5141297255402372,63.01993829016405,22.396363637793556,0.85,50.048632594719415,406.2215254920558,3.459478817796308,44166.87443034895,10651,37.824287175767985,3126,NONE,8,Disconnected,0
INV_138,2025-09-24 21:07:48.657192,64.6879789304734,83.29748446134879,471.4709374023541,6.1225523030469615,1.6959863976864622,52.43725854505675,38.62276633627853,0.99,50.28242946357809,460.4692451423804,11.183100482217103,80082.72060004946,1151,32.44557556378831,1458,OVR_TEMP,9,Connected,0
INV_195,2025-11-15 15:38:05.079355,63.584666675988224,41.330341695919344,454.38278890701497,2.423027067478862,2.1987624224441946,26.644253363987144,17.59843711544668,0.84,49.83717524966682,549.7433966422212,2.444851705560426,63716.949679768164,19674,41.620975515097456,1247,LOW_VOLT,3,Disconnected,1
INV_337,2025-09-01 01:50:28.552984,62.87332707632554,40.73868301309657,407.51134085540883,4.411011536146926,1.7366265782452908,30.593565201799315,58.71305442328954,0.8,49.62743185016621,432.97707076756797,7.670568212738364,52256.676640423386,18159,33.61741145040331,2173,LOW_VOLT,14,Disconnected,0
INV_120,2025-09-27 16:34:38.044279,35.49710954957816,42.65961917559864,408.311183032818,3.093761590063753,2.6134494750348476,60.1027978735115,33.474852522490295,0.91,49.7939105956801,353.5773435546337,5.680268029876284,19016.92544685193,11096,35.26137456748965,2652,OVR_TEMP,6,Connected,1
INV_488,2025-11-04 07:21:04.187980,64.0237945216532,83.6372128022894,394.31424336765525,4.2443377539579,0.44235811485486964,59.86851882891706,16.63608919519261,0.91,50.0408594185028,526.4105874298333,11.62804841135388,38913.87056928404,10216,22.493157710110786,2988,NONE,12,Connected,0
INV_386,2025-09-20 15:36:05.558265,52.388103958324926,57.10892546550617,456.3506343472081,9.893065928592398,1.9698687158702073,12.32981164410521,48.346213506060124,0.97,49.822328697452214,447.32287645112274,10.705353422709297,46108.13798173667,2476,43.90096640665693,2415,OVR_VOLT,7,Connected,0
INV_27,2025-11-04 13:30:37.915573,64.12463138838562,60.96575479075719,505.3910411357487,2.9665546748498803,1.6159048532999052,39.19222913817636,50.276884620501356,0.84,49.85147195038859,597.5946764861937,10.96355079044367,73577.73654594035,2196,30.972864601139833,3027,OVR_VOLT,14,Connected,0
INV_264,2025-09-04 15:41:46.041097,37.546679130328066,40.14726610517423,493.8087330676053,3.2190015736132835,2.3686377718003415,14.682184703876612,59.62181280924872,0.88,49.8312032368783,427.42919286200527,10.798689984205993,18091.919178085907,12984,43.934618164856005,2849,LOW_VOLT,1,Connected,0
INV_274,2025-10-09 02:25:29.319498,81.21126880603305,89.0586597338102,462.10310284023757,3.587538563906181,2.652441854467163,30.048337907940493,37.84493194071126,0.89,49.9306885638211,320.73960890002104,9.465565831145927,58742.047040794394,16611,20.74759313127358,1891,LOW_VOLT,9,Connected,1
INV_411,2025-11-09 12:17:08.528012,35.33805752699665,72.33809434618402,426.1502125519207,7.086478497644363,2.295164209659538,60.042917758374415,14.959910926493407,0.84,50.48939265090026,399.79053631128886,8.112975003850753,70891.10040022388,10024,28.534394359950923,1540,PH_IMB,7,Connected,1
INV_451,2025-10-18 09:01:54.412494,66.53414356008417,61.645912759746416,550.1956949074076,10.854558157680625,2.127223808495251,41.63468585896881,22.144943357922948,0.96,50.48545789362403,300.3022908073225,3.290071047805441,51622.07913419887,8477,24.391410924480184,3421,LOW_VOLT,4,Connected,1
INV_147,2025-09-26 00:57:55.660645,68.04587178928452,87.12118287576529,416.4017762582788,5.3409928298136,1.4351496462763171,41.673145013949934,31.827063938162116,0.8,49.59023438648421,461.69416660591116,8.168304279729892,47371.86746740264,15797,25.75864853720616,969,OVR_VOLT,16,Disconnected,0
INV_245,2025-09-25 16:19:29.098156,45.862727928272484,80.51030377026143,501.49191121209674,12.127554772786814,0.7245521571786082,48.895293394331375,23.402808451528916,0.99,50.307711387792935,537.9469182376349,3.742348123080335,13427.614599395172,5395,44.45829219847512,1678,OVR_TEMP,9,Disconnected,1
INV_28,2025-09-25 02:44:22.486805,57.78950953920973,50.84153707165382,411.0423059714878,6.2907169336414155,2.01774222606124,65.938455763874,35.94150868677263,0.99,50.07140515613936,570.7791235467555,7.60872752756445,58614.524182275876,3487,31.72561034385045,1773,OVR_VOLT,15,Disconnected,1
INV_331,2025-10-27 03:50:40.596771,35.2249023308984,66.02585032117398,553.3547281162625,11.30705245469062,1.8544335858763406,38.12413928821215,32.3336615001351,0.92,49.60241518160279,471.8680452777246,3.471491645624625,39252.379666999266,2571,22.798527096915258,2379,NONE,1,Disconnected,1
INV_245,2025-10-18 20:55:46.963534,57.66077587437836,33.31098708129485,361.4737834469934,10.711692534233643,1.5673111651026401,51.590423533725264,28.351948704091463,0.93,49.686712437479116,396.67155307100876,10.642220219763763,52046.3432379496,9435,32.523101270253974,1243,OVR_TEMP,11,Disconnected,0
INV_463,2025-11-24 04:54:36.407290,69.64892580780386,41.01552538672753,519.5182284251129,8.278957338444368,1.9908421558584077,57.454737982906664,53.72059616776376,0.95,50.37840198184381,521.7945604020374,2.9859588485452218,60352.22479204608,6392,24.96352768968836,2875,LOW_VOLT,9,Connected,1
INV_127,2025-10-05 09:23:06.330244,70.13049756259949,88.78616451428618,546.5912329877992,5.634945428990287,2.7477778257027095,50.81728612774498,53.4968276194564,0.91,49.9353756418893,592.5257159399896,4.361134316391018,80057.53218576162,9593,31.581938135169754,1719,PH_IMB,14,Connected,1
INV_3,2025-10-30 05:23:51.105109,45.210508974939216,54.32298374237834,469.1426560067566,3.9985270901387535,0.5976051812799252,22.247816628185117,24.67526135633273,0.87,50.429103363706574,406.54514058836605,8.35460817271986,7089.947011350041,19889,27.476155141545718,1448,OVR_VOLT,15,Connected,1
INV_486,2025-11-16 20:31:27.838488,33.06456393433614,75.53905022397197,463.4534647682403,10.400757799019216,2.2464149668580315,53.39901968237151,26.456971549251936,0.85,50.42251894714166,572.2820172320658,3.183864770052996,40416.50157265988,4914,21.616653873731984,2169,OVR_TEMP,6,Disconnected,0
INV_95,2025-10-24 06:54:14.303396,76.73767751367748,33.142480823018985,396.1363989047675,11.559659342719913,1.1040289847189146,39.22355288183788,49.1050637260748,0.84,49.56403214032217,576.1621181852272,10.822245418037435,76129.21910293284,9148,24.694364940143743,3032,OVR_TEMP,11,Connected,1
INV_155,2025-11-17 00:23:33.932917,66.77385160129919,41.527769309689546,438.5260164712604,9.249899938707493,2.437062940384403,49.6339985679664,17.21996246760532,0.89,49.7818235447588,460.1128007335707,2.4838656456698787,30665.72972785121,6781,20.39289389487994,2832,OVR_VOLT,12,Disconnected,0
INV_253,2025-11-10 08:17:53.692664,76.78691500414891,60.08901978758675,431.57118955445526,14.079497378231459,1.4841909182839048,22.862400885405346,33.89496636687783,0.86,50.29760009756953,308.4909862737037,5.527038076109088,45890.06584690121,13697,32.935728387552956,1343,LOW_VOLT,8,Connected,1
INV_395,2025-11-12 12:20:05.146301,30.766366965165734,36.48235123570071,545.9520200949365,7.308237766549806,2.3706142846245126,46.913309543823075,57.32690001808558,0.89,50.11578276609526,450.9018558343607,8.71341093137184,61378.86179884782,18975,30.326433508487845,1054,LOW_VOLT,3,Disconnected,1
INV_266,2025-11-20 03:10:14.528784,66.02081199651646,47.22508110276458,392.28633230663326,12.444492207284801,1.961300910848151,18.16953650115803,46.219956131602956,0.81,50.254557292710295,396.05863298194356,7.316446049318584,50302.3670926824,18037,42.699924391963705,1162,NONE,1,Connected,0
INV_31,2025-10-16 14:37:45.567880,47.135242912661695,56.50550465878694,534.8856863962106,4.588360493885682,0.2827898509199044,17.099938439904957,18.31340827562338,0.9,49.54016105303218,389.2675710973599,3.251023054664089,27561.47903826557,4442,23.487221475000077,1240,LOW_VOLT,16,Connected,1
INV_109,2025-09-29 22:02:23.064310,60.71218316174162,45.60740569523382,558.5198317127199,8.615792208626246,1.455912078069113,11.061845737286372,53.44963515589352,0.86,50.11542833969823,410.6436331751919,5.502868123001848,88809.02879637621,8776,38.32898763312103,3266,NONE,3,Connected,1
INV_76,2025-11-03 09:22:29.251178,47.373335841306314,69.33565416308855,420.571630115111,6.506775751939912,0.9030862290162632,52.814994892079945,15.908781916692789,0.91,50.093562329153464,465.25275026210227,11.103485713005655,44911.17050878976,14484,26.19281344613801,2396,OVR_TEMP,13,Disconnected,0
INV_70,2025-10-30 01:41:58.762968,39.83370171421593,88.35853749518908,387.3164290030022,14.300699036139408,2.52080562028621,40.898349169405556,21.77840336557618,0.97,49.566521435002755,577.2571997607108,9.615919010381932,44139.06767429447,5757,34.54945270696855,1835,NONE,4,Disconnected,1
INV_402,2025-10-12 23:07:26.060609,81.26576250311376,87.89863470723627,461.13129971568634,3.703520160561133,2.564876664681597,29.733260218835458,57.73465121957374,0.94,50.21930701844917,393.24068454665735,3.190076716136441,18846.210938565266,8268,41.398196263223376,2335,LOW_VOLT,11,Connected,1
INV_148,2025-10-09 09:02:21.013517,58.92693534093729,79.99086062244533,387.4143702978,2.992809753781708,0.5288378710338518,18.276705369729882,10.688049321539637,0.82,49.68805194016755,321.78059198319113,3.7964588862602335,35253.098641997814,8508,43.04505218026708,2586,NONE,10,Connected,0
INV_443,2025-09-21 10:31:55.924553,77.68176172784791,63.72930099225548,451.2231525493458,6.229522036059073,0.4040983807409593,38.93027175172418,14.254409579116514,0.84,49.83211475003951,402.3161956694523,7.420443576212357,48581.97715228401,4395,21.65656118190535,2978,LOW_VOLT,3,Disconnected,1
INV_175,2025-09-16 03:17:46.134579,78.73813822992102,86.17138271308413,467.72830966188997,6.319375542336165,2.658908083266707,52.16609557377197,16.754654893832175,0.96,49.80592057748292,486.1155158388967,2.716845259119693,21858.585663860675,9589,31.29606337004664,1359,LOW_VOLT,10,Connected,1
INV_430,2025-10-16 03:11:03.908312,79.07641963736054,32.560202306574666,365.1813405882596,5.218742052847531,1.651130742571948,49.76319092378568,39.109197598581865,1.0,49.989173961730486,325.24268999338517,4.565342063244723,45307.37650445401,10999,22.382278439329703,2342,PH_IMB,16,Connected,1
INV_357,2025-11-13 03:26:14.520437,60.15247105363314,40.27858027033436,356.52249899723705,11.070355918676455,2.2136071888582944,45.656762568935534,17.286566283097102,0.8,50.03698384444589,363.46172589610273,2.756417021965692,48355.944597091235,9086,29.92323105967484,3026,NONE,5,Connected,1
INV_359,2025-09-01 14:49:23.690152,48.27415299408656,72.58150013549357,508.86247207612047,3.5827432416531035,1.352689055105514,64.30410363715413,35.33074765995751,0.82,49.83560312412434,488.50431888567886,11.701251876318146,81816.55320885309,17202,36.6975685032552,2951,OVR_TEMP,10,Connected,0
INV_11,2025-08-30 12:52:33.553229,42.101472515172894,66.56929604925364,385.1089017463863,13.866546133509303,2.7250939347173073,28.823218356580867,32.021017627530455,0.84,50.17834477636106,384.62552474286065,10.712580644609854,82720.32440893035,15777,37.57619642746474,1836,OVR_TEMP,11,Connected,0
INV_287,2025-09-27 16:53:00.868966,41.463791535543805,32.75406192933586,500.11708419012075,9.498083518849956,1.2951728452216034,24.614678441425276,40.43450415168427,0.88,49.5048781554131,381.0810582013875,3.7021876406965375,35346.248459133814,14577,37.536600383848324,1159,LOW_VOLT,8,Connected,0
INV_163,2025-10-18 01:23:57.277665,53.11673892533719,36.03950433248765,425.5747806996641,6.95455663632534,1.3041564785152797,60.45301240603456,12.342872273299252,0.91,50.275833077432345,569.8726935608092,7.065814796416683,69853.90516853618,18332,35.00247940769464,3351,OVR_TEMP,6,Disconnected,0
INV_365,2025-10-29 14:14:41.804112,49.24690567468614,32.273793252167515,487.6034844877387,14.119689370685554,1.1504156321575576,63.06455999251311,51.23692518838236,0.81,49.52079723709779,439.6598008637193,9.572491542590374,29908.63970812754,8637,23.750721925369845,2844,NONE,9,Connected,1
INV_246,2025-11-19 09:53:21.292732,84.71765173604558,62.71549779703094,415.15567234894587,9.623625552616044,1.9560528098076089,34.50799177398158,14.888617133619457,0.84,49.510439418462546,490.2305510115242,5.818637460953569,64982.920368887106,14911,23.81827400382651,2412,LOW_VOLT,3,Connected,1
INV_47,2025-09-26 21:09:51.136520,51.12481556186981,73.36400486508859,356.00516335405047,9.661121804956863,0.41171685391181745,65.0104249036535,46.164886448997734,0.92,50.1311396691821,551.2875453226101,7.4495704563066925,83554.91627643863,7369,31.529810055864175,1220,OVR_TEMP,13,Connected,0
INV_420,2025-09-13 11:21:29.611224,43.59063706461088,65.77209703758301,453.9365238588515,5.0822590811632615,2.045835845522279,51.64909535270449,41.73007020331411,0.97,49.51207282135943,343.8288667594434,10.50001069660182,30534.59490377251,7568,22.993594037546067,2562,PH_IMB,9,Disconnected,0
INV_55,2025-09-05 06:23:29.348708,30.97129907552353,36.6258041213202,439.8456931510158,9.228114051583917,1.080801032394331,36.01776479770881,40.594595345306075,0.96,50.06574128034667,531.0510344378829,3.415564906403979,71819.14939238828,13859,33.26396335777566,2722,OVR_TEMP,8,Connected,0
INV_9,2025-10-02 18:42:59.918585,36.95840474472954,62.641702521240084,404.221417603987,6.437609273806098,0.9591890483311625,37.85734904097379,26.12757122456073,0.91,49.7179836727873,420.04696525486986,10.070674409849815,62081.00378651589,4916,22.967486130990938,3018,OVR_TEMP,7,Connected,0
INV_474,2025-11-11 13:26:05.149440,84.40396147479528,70.96269322582044,387.25928214091834,14.003288220214847,2.087656331544582,62.41643861093302,49.231260424361885,0.97,50.00536644285947,446.0278674567682,6.381284174996098,33074.6673605137,8156,21.45372819029859,2746,LOW_VOLT,4,Disconnected,1
INV_145,2025-11-16 14:35:03.741068,80.51278146868077,80.21680318490871,426.03361486003837,4.257187020368696,1.8710268735341178,69.33594028817589,59.03459887629356,0.88,49.56510277384773,351.0676490721874,2.05656647729496,63941.03578407563,12535,37.70032732495573,1712,OVR_VOLT,11,Connected,1
INV_217,2025-10-03 15:49:21.845603,73.96155096594458,55.001784171356505,546.5966406895031,4.36508293216651,2.1366910176404574,36.94654396691685,14.22358809459124,0.99,50.43429211895705,399.56716998170117,6.972356359742438,59827.651118807975,18768,24.72471196329549,2187,OVR_TEMP,2,Disconnected,1
INV_277,2025-11-09 16:55:13.239513,64.70490035236523,54.75601596806414,501.69077636902045,2.501247253663111,0.996099582180761,32.251575697542876,43.238227580046,0.97,50.1137335000905,475.9378158326899,5.714282882640107,38695.45578792284,13601,27.004441521020567,1058,OVR_VOLT,2,Connected,1
INV_59,2025-09-29 21:22:59.170888,62.91546833813125,31.48760894763031,352.93471409614375,13.84539228988334,0.9904467207299615,34.63516457301628,43.54724716825107,0.84,49.81008552672057,396.01175450628665,11.625894564912853,74624.02867207957,6691,27.489334620067638,2271,NONE,13,Disconnected,0
INV_45,2025-09-01 15:00:23.190341,49.44367767622825,58.751661083453726,366.6257450072966,9.541427184157275,2.4657312604145574,11.373986130644525,28.56579869432631,0.93,50.165257174100375,438.4964613150403,11.313672349544364,62788.76820659604,12115,40.55078434020841,2013,NONE,11,Connected,0
INV_159,2025-09-10 23:55:38.541815,57.994058527030106,65.82096261460862,391.2201441904063,5.567005089562535,0.3202818029425787,39.53750968614082,59.212106072319266,0.83,50.237953494632016,566.7121817675434,10.187511326738719,20402.56373470299,19185,25.100716497347268,1328,OVR_VOLT,8,Disconnected,0
INV_341,2025-11-04 15:43:00.642924,31.90917693459147,45.78783389150637,512.609377581015,2.196203867962882,0.9130300570901243,39.77463388370558,50.340905290350626,0.98,50.10126865431869,446.12252477658035,4.9868048022574625,68088.84726961948,17987,25.062936671707575,2387,OVR_VOLT,12,Connected,0
INV_283,2025-11-14 01:39:06.935832,52.587444958631266,70.03000656375303,441.96347746047434,8.22197551873219,0.5143726863594648,63.686454822242126,37.841387001536965,0.85,50.04631257450828,492.4050853111056,9.903977617238667,46323.3989196731,6931,29.893642739019846,855,PH_IMB,16,Disconnected,0
INV_140,2025-10-09 03:17:31.795827,34.265723344669645,54.94236800057555,537.2708173284534,11.764987270829343,2.412809752409246,63.41557372978096,59.430472074016485,0.97,50.343262409125494,394.52160439575385,7.173000598496848,64716.791160448214,2991,28.693167449616034,2695,OVR_TEMP,13,Disconnected,0
INV_113,2025-11-21 23:17:57.533216,75.81918174030505,63.14221336789904,501.7384853316844,3.502969998703427,1.7251820548284327,36.16521693829948,55.14489044240085,0.81,50.07449212299185,487.95218229094064,5.63869810283844,54109.55650267651,18588,38.4401181421498,1934,OVR_VOLT,16,Connected,1
INV_294,2025-08-29 04:50:35.446380,78.47035836120747,52.44409475452487,392.11745830028354,9.556669471575297,0.9738643783840464,30.55988084139124,47.75780909317139,0.82,49.93911488799194,335.90741432710803,3.574997755853315,48555.61159631273,19800,37.50782773725295,1123,OVR_VOLT,10,Connected,1
