panel_id,string_id,timestamp,irradiation_wm2,temperature_c,panel_voltage_v,panel_current_a,panel_efficiency_pct,baseline_efficiency_pct,degradation_pct,performance_ratio,soiling_factor_pct,shading_loss_pct,module_age_years,installation_angle_deg,panel_serial_number,manufacturer,underperformance_flag,hotspot_detected_flag,last_cleaned_date,region
PNL_613,STR_64,2025-06-29 06:20:36.387486,969.717923125783,49.026405843979475,39.19564785589674,7.660584728141123,15.09056982235942,16.6889739631301,1.5984041407706784,0.78,8.224595578293538,8.507308334614102,4.551089803658426,31,7670a665-c45e-4765-88e0-4e4e42d4d425,REC,1,1,2025-10-31,Central
PNL_670,STR_244,2025-09-13 20:27:17.131266,1089.4069633987997,36.43497295578338,37.438708652188716,8.083668072590022,15.864207266871794,17.014330977528775,1.1501237106569804,0.91,8.612621683454979,4.138820219658373,2.82770196387168,28,78f5c1b7-9766-4f72-80eb-0ba4a8e64502,Canadian,0,1,2025-10-29,North
PNL_272,STR_182,2025-06-20 11:10:49.490057,376.06651796528564,22.685665463756223,28.799002308862974,11.788640597560196,18.092885694237246,19.63080681140196,1.5379211171647156,0.69,2.6469969382586678,9.662243959976918,8.766689257803678,15,be7b7e72-8e29-431a-bdb0-4bfc8144df51,Canadian,1,0,2025-11-05,South
PNL_200,STR_113,2025-11-22 21:50:04.678143,1078.7917512056133,44.97552912729428,32.58605602618553,11.497021004893526,18.449977566048645,19.077041428625392,0.6270638625767492,0.88,14.926699005067846,6.952411642705975,14.768268635005182,32,14c67648-8602-4c80-9a71-ad2d2b0c6c36,Adani,0,0,2025-09-28,West
PNL_352,STR_11,2025-11-12 03:37:05.395711,744.7965168010858,48.89328416842365,34.02493374835245,5.920056246444028,19.275816474058594,19.697549549491164,0.4217330754325709,0.92,14.155472242626939,1.8218309906179264,3.1887390449218307,16,fd8c9c44-516b-4cd5-a88e-e0405cc4d0c1,Jinko,0,1,2025-11-12,North
PNL_434,STR_109,2025-10-29 00:08:44.245875,856.8986593173465,53.69273727485332,39.20724394941561,10.631825679804237,18.369010723691616,19.070492952566624,0.7014822288750071,0.8,10.881886555158816,1.2000565120740803,4.708058392039173,26,efc5daa0-fd07-4a9b-82eb-b34ae95c49e4,Waaree,0,1,2025-10-01,East
PNL_904,STR_39,2025-09-10 07:23:24.272503,965.5160204132392,49.941754801592616,39.831659761107275,5.04773804648178,19.241347736658703,20.678305491329684,1.4369577546709817,0.93,2.4698737389132077,2.0749540002917732,9.369333502632767,13,c3b60a4f-fa1f-4215-8d8e-00f53724db0b,Adani,1,0,2025-10-10,East
PNL_280,STR_220,2025-07-06 14:27:28.229961,220.28085001277933,33.1769891288663,33.579720290316146,7.4651251395635745,17.00503385918333,17.136643164018654,0.13160930483532388,0.75,5.681983654386141,1.8020313034743418,3.5595921646879343,30,c972cd96-dc38-48f3-88e1-43664b2b2804,Canadian,0,0,2025-09-27,South
PNL_1024,STR_191,2025-09-09 09:23:50.594206,454.9002035583958,25.85211828460252,31.809084396032766,11.099447844487418,14.932766414934012,16.190524220727305,1.2577578057932925,0.82,8.288928259050781,6.343457181670457,9.222265843520983,10,8077d810-052e-433f-9829-5021171a34c1,Longi,1,0,2025-11-01,West
PNL_985,STR_10,2025-07-31 16:00:38.906650,283.9573707608357,26.284326953726556,34.95775372593359,11.184036639585798,16.11072092821806,17.84036897624457,1.7296480480265093,0.83,8.500686397314567,1.668103828593147,1.9143308750270478,35,a86c21d0-8592-4da8-b5f8-e7275d914a9a,REC,1,0,2025-11-21,East
PNL_344,STR_79,2025-11-14 05:24:18.931492,701.3868541918075,48.97653621015303,32.88985513231263,7.2967993386041075,20.177670131635402,20.979426576637913,0.8017564450025116,0.85,11.174478370833478,9.381301004791844,10.940827278522987,32,67b69a54-59ff-4b3a-8719-859dab4438c3,Longi,0,0,2025-11-18,West
PNL_596,STR_69,2025-08-28 06:11:51.693464,808.3420284705169,46.33689672461007,29.354695823977988,7.337114391704077,17.223378362532205,18.17644139559512,0.9530630330629141,0.92,8.516047943698524,2.1481675617072216,10.295534942258907,25,681629da-e39b-431b-9fd0-86d2e2ffc66a,Canadian,0,0,2025-10-15,Central
PNL_1543,STR_77,2025-08-30 03:34:27.624944,279.4336398430522,51.485450152654096,28.278100712901473,6.649845072875672,15.361395019034285,16.238104433871055,0.8767094148367701,0.7,5.049093586553977,1.9776420103497716,10.900273382431307,20,51ec2d7a-60e9-4a08-9db9-a44bf7a6529e,Longi,0,0,2025-10-17,North
PNL_1747,STR_32,2025-08-09 16:19:20.900698,948.3683296374405,36.37489175235379,30.431379196833397,8.321439768967064,16.698575179292586,18.09923313114047,1.4006579518478814,0.75,12.222985646699064,8.835056525372533,4.1178764972057795,25,29e06630-795b-41ed-a3d6-d5aee74fac93,Waaree,1,0,2025-10-13,West
PNL_1051,STR_267,2025-08-16 10:13:43.192644,1072.1371624063877,50.08076291634103,35.26756303939495,10.47746907131528,16.012074100043815,17.350793031272058,1.3387189312282421,0.87,11.529954015139067,0.6918527356954729,13.530520646426929,10,cb9ac0a6-23e3-4f15-948b-16e78774e301,Waaree,1,0,2025-10-10,West
PNL_211,STR_201,2025-11-21 07:19:37.734283,1068.644467312156,52.85861259098368,32.419100425580936,9.749788843146856,16.637099126617446,17.65790673205622,1.0208076054387714,0.74,12.899615990841724,1.9763310754223018,3.5970186418297283,35,ddc2f2a2-538b-4b35-a6df-1ab9b218f14c,Longi,0,0,2025-10-28,Central
PNL_157,STR_9,2025-11-07 17:57:02.059476,557.3030782586303,28.265596347012647,33.408192685149885,11.547147049955477,18.528169483772555,19.533861308441665,1.0056918246691113,0.65,13.725114443949852,1.4275240907001807,5.242396502615273,27,1b09f2c2-da3e-4c91-9db9-53c1cf900b96,Longi,0,0,2025-10-19,Central
PNL_115,STR_54,2025-09-21 15:08:10.115888,1030.7697768957082,49.42876039011021,29.500966328071417,9.918641090607561,17.572669424651075,18.365605601595814,0.7929361769447385,0.8,11.599558003545209,9.398207737573566,2.7476498506013183,25,d1bbdd48-2e3d-440e-b934-a5d805c6608e,Waaree,0,1,2025-10-01,East
PNL_1082,STR_145,2025-11-20 12:13:46.177382,1027.25055905183,47.40522269331616,30.18850027157857,9.567195836620588,18.481634698995833,19.137209283989456,0.655574584993624,0.93,7.9181029802240515,5.167391465703004,14.374532510541295,26,d4ef22cb-fa41-4cf8-8b3d-2c95f380d4c5,Adani,0,1,2025-10-31,East
PNL_1055,STR_87,2025-07-28 01:45:17.124918,1087.1780794785755,35.42492501286304,30.752706193570678,5.320399826886965,15.015461936823959,16.463743673839648,1.4482817370156884,0.8,1.81683607209637,6.738973148153217,14.520267725381528,25,c14fe492-f941-4473-bd7d-6e7db1e6ba53,Jinko,1,0,2025-11-06,South
PNL_1491,STR_141,2025-05-19 18:50:44.633658,481.84458269847136,35.24423958763149,37.212937986375096,6.457545525023556,16.583632197802565,18.244166570679823,1.6605343728772577,0.75,12.920457192845957,0.34476433183712296,10.658893884771475,26,345d47dc-f02a-479c-9510-bce01c7eaaa1,Waaree,1,1,2025-10-05,West
PNL_1466,STR_228,2025-09-25 08:02:44.072695,807.9632198959926,54.32262562040758,29.08789427636358,8.755390824504529,17.033701600175913,17.26417560851284,0.2304740083369254,0.66,12.703905717403257,3.7944009353866184,2.353176295121032,25,37b52b64-7c3e-488c-8411-f629cd0fe4ab,Longi,0,1,2025-11-15,South
PNL_1246,STR_90,2025-10-15 12:27:40.933801,1016.2530113337824,48.357554850570594,36.1199988223462,9.389193049658372,20.021969458420756,20.143166088100205,0.12119662967944989,0.72,8.746370953392589,4.193711849376969,10.534848840532472,12,3b74943a-6912-46a2-a7b7-7cab85167a25,Waaree,0,0,2025-10-18,East
PNL_579,STR_229,2025-05-27 14:09:14.432363,637.4196484059408,49.82948233865267,34.49494176523733,10.076192314301462,15.892112265717877,17.148656084672574,1.2565438189546967,0.79,1.0519967346358776,5.90786802360771,9.464246654679455,22,2f750cdc-67f5-488b-899c-a31dada1b935,Canadian,1,0,2025-10-12,South
PNL_1973,STR_43,2025-05-30 15:36:37.605216,367.17703950606654,27.97064926057387,28.57781124178573,7.8907565252742025,18.481104659315825,20.02722694611404,1.5461222867982172,0.89,4.277824051173321,8.207275926269453,7.352710791165306,35,b3ac8f49-a422-4c1d-8008-c1a26c8bb619,Jinko,1,1,2025-11-19,Central
PNL_686,STR_103,2025-05-30 14:21:22.788143,480.6416742572914,35.79733974594411,38.404894038405516,10.000795053100198,16.93348526905224,18.17589218037458,1.2424069113223373,0.81,12.310986524818295,1.0141530885098782,8.619712805119189,20,92b4f129-70af-4604-abe8-b04d2ae582bd,Waaree,1,1,2025-10-20,East
PNL_780,STR_104,2025-11-04 08:46:05.466783,840.6085218674414,28.892167870620664,38.012072637841975,7.090849529367363,19.09516839195727,20.53033964496613,1.4351712530088592,0.88,8.980598175586838,3.245016233910466,12.705175007288403,11,c33e61b0-4db5-4e58-934d-79380ca6b562,Longi,1,0,2025-10-18,West
PNL_164,STR_241,2025-09-21 22:08:03.033103,506.84722261776955,36.5141623327307,28.601929765336454,7.501099843178932,19.119800021970303,19.347164888391383,0.22736486642108156,0.91,14.736466218245587,1.5401834296667172,6.609579829667196,12,79df4e7a-b7e5-4396-b328-9be1e6f07208,Jinko,0,0,2025-10-10,Central
PNL_799,STR_115,2025-06-16 21:41:30.349644,205.54128593798953,50.2974718531721,30.476491730026574,9.722214960193803,17.8185408255068,17.9891712895328,0.17063046402599552,0.9,10.384054293927445,0.11085712732570752,3.9056611793207314,16,fcf0727f-d6a2-45ff-ba76-239f0055798d,Jinko,0,0,2025-10-06,East
PNL_581,STR_25,2025-07-07 00:06:19.707890,692.4331849250243,37.948328341066315,39.63397075390701,8.584002220473973,17.9161395176773,18.25673910730666,0.34059958962935977,0.82,4.417645896277267,1.4814717199687644,7.1720630415915165,17,33cefa91-b311-4ee8-b140-9933cf529683,Waaree,0,1,2025-11-10,Central
PNL_341,STR_213,2025-11-17 17:21:42.087152,212.1887679877682,25.217768627127512,28.616566734101134,9.900986350144336,19.358984278934244,20.75284274974578,1.3938584708115354,0.72,8.364332622875986,9.326043538749195,10.33325203456775,14,6ce5c509-6849-4d79-9ca5-711bdcb11a5e,Adani,1,1,2025-10-26,North
PNL_608,STR_255,2025-10-19 20:03:32.151834,870.9861351299853,28.767373870081165,35.118916497426795,11.442616524893563,17.649498095020963,19.13794350437685,1.4884454093558872,0.93,5.080249609861589,7.1434894078654025,0.6666608106024957,15,3f7fe5d9-5af6-4d71-ad92-a0903b5d7328,Longi,1,0,2025-10-17,North
PNL_837,STR_34,2025-11-04 05:23:55.110325,543.9764312329472,28.032251410996764,37.0731081328486,8.008344492567105,18.843970173496494,19.192312736020853,0.34834256252435836,0.91,14.235002667949203,8.5598393970934,4.685065800187775,11,33b36d1d-5a54-4b3a-8ce2-757b884e88f2,Canadian,0,1,2025-11-24,South
PNL_1019,STR_223,2025-09-02 23:40:05.067250,1028.5485239567736,29.651825948222402,30.159834399389226,5.138531923495064,18.99086703193224,19.16875310747248,0.17788607554023914,0.91,3.8933271884073237,9.428789173033893,9.589463509405446,23,39966330-0e67-4735-b58d-43df19203246,Jinko,0,0,2025-11-12,South
PNL_426,STR_145,2025-05-13 14:56:44.010214,752.1156571033202,53.74428351601278,30.69513153476452,10.9591836981695,18.658757930999123,20.33236439669384,1.6736064656947194,0.74,10.453522716368266,7.442609265288063,3.305323459447659,35,4d76b5f1-f8f7-4878-9c0d-caea6ea72536,Longi,1,1,2025-11-06,South
PNL_1444,STR_272,2025-09-10 23:29:27.742564,1015.1563935100579,42.85862163456092,33.46965532356321,10.570858278563417,15.985524948106344,16.401765051013726,0.41624010290738256,0.95,7.991179167193289,9.924405517311001,8.804313029954237,10,7254753c-6e10-4737-af18-0c640d9067a8,Waaree,0,0,2025-10-29,Central
PNL_864,STR_296,2025-10-30 10:45:14.054760,1030.8504017520672,23.97903811012584,39.13964850117647,9.479221850601691,16.228879356246395,16.649383637480796,0.42050428123439887,0.72,2.0419367336240133,7.885976177158702,12.889885713666951,27,8d93afb0-8590-4fac-b333-247209a399f8,Jinko,0,0,2025-11-05,West
PNL_814,STR_188,2025-06-07 16:32:14.059833,364.9484618876088,25.92832984520502,30.869727743375975,5.7079166981531655,16.66542055870469,17.280329713929547,0.6149091552248589,0.67,9.17521383797809,7.6376143902171245,6.37038680061523,29,6ca7df19-4208-4104-9fd3-c53e2535f8b9,REC,0,0,2025-11-05,Central
PNL_78,STR_217,2025-10-12 16:07:38.882872,675.3260618572496,27.24598759538558,37.55024994068414,7.142865130066877,15.249856983879498,16.22347484593194,0.9736178620524409,0.95,4.052865816921296,4.385665605231921,12.850600499667834,28,7656cd19-a6ce-4f9c-a91d-3fcf849858d3,Jinko,0,1,2025-11-05,West
PNL_177,STR_195,2025-09-12 23:13:56.819388,216.26039233592695,22.338233719019442,32.00165075482938,7.1624659595639635,19.886701122956293,20.996025202602667,1.1093240796463726,0.73,5.605168765570186,0.9248882108729639,0.15139495748574316,23,e782794e-f59a-4a28-be48-20ab6cad07a4,Waaree,0,0,2025-10-07,Central
PNL_1991,STR_2,2025-11-02 17:15:44.317286,864.1564486097441,31.010555975529428,38.74854163982777,9.991279228792244,17.385434046702112,18.563080252191426,1.177646205489313,0.81,4.245503994818682,7.273074976154083,3.6317367167711296,13,d3564b62-e8c1-4230-ba14-3b84279ce206,Canadian,0,0,2025-11-11,Central
PNL_392,STR_45,2025-10-27 14:43:01.141022,699.43061975812,32.36499879850881,33.20905494507934,9.794203381159871,17.788653336865366,19.095224156784344,1.3065708199189772,0.84,7.250877749869797,3.572751088155778,10.937994888982239,20,fc3d340b-6686-454a-a0c3-9982534d5db6,Longi,1,0,2025-10-10,West
PNL_1697,STR_111,2025-06-06 05:49:06.442206,544.0670693204229,45.56696935062401,34.1447465489991,9.2796471569239,16.83962496218143,17.399994225415142,0.5603692632337139,0.82,3.207813700577678,6.4867557144710215,9.29791029078905,17,58c5427a-2c76-4a3b-a885-1962a32a03d1,Jinko,0,0,2025-10-21,South
PNL_212,STR_290,2025-11-02 19:14:27.166498,889.673804015824,34.63457727313396,29.47949959896437,6.3894212619273105,17.630171654067333,18.8030576950732,1.1728860410058661,0.67,5.227403099623759,4.1464639135496695,4.445238317821815,21,6f75d6b7-4a24-4a53-9cb8-5772ef3f90aa,Adani,0,0,2025-09-29,West
PNL_1515,STR_209,2025-05-31 14:44:21.171283,208.87121559824163,30.63297834570549,31.202990297890267,11.480443708671942,16.08175794028767,17.05216135519758,0.9704034149099114,0.78,5.628844375801382,5.6981826283182535,7.846829497060869,32,464887be-0569-451c-9545-5f92abb56b16,Adani,0,0,2025-10-02,North
PNL_1558,STR_43,2025-09-20 17:29:02.373549,860.7088581437292,47.56638208047378,32.97065314379149,9.590507376080074,15.533608907640556,16.316128986212448,0.7825200785718927,0.82,7.375305022436265,4.592175510381784,8.506292380052027,31,2661719c-d7cc-4f17-a72e-e058dd4afb9a,Waaree,0,0,2025-11-07,West
PNL_195,STR_280,2025-10-25 23:26:24.115303,629.7707393241674,21.322877111199734,34.68258780562395,10.224930806776543,18.36978978170009,19.399573575641384,1.0297837939412944,0.94,6.727560492034343,8.999179912921555,3.705649158618348,31,aed7212e-4d2d-4a8c-b6ee-5415aa409a97,Longi,0,1,2025-10-29,South
PNL_1216,STR_124,2025-06-09 12:08:56.312956,945.4155732136286,46.46121436014076,28.374305609720217,10.931322504830877,17.424002862082126,18.516993177660158,1.0929903155780298,0.67,3.0999048602166246,5.454752846624115,5.559389293848999,25,e370d9ed-9016-4a12-aa34-d53c44d4d4d0,Waaree,0,0,2025-10-16,East
PNL_849,STR_100,2025-11-19 03:04:46.491447,809.666412803348,23.964790057193536,38.43069744434683,9.911932375096303,18.4764603034537,20.041894369683508,1.5654340662298103,0.85,12.86451450252676,0.18798180282371235,6.7534397753318,33,9024ab5e-5d28-43b1-b5e4-971f2ffa581f,Longi,1,1,2025-11-09,North
PNL_1266,STR_174,2025-08-22 17:17:39.786448,601.0013923834699,26.421934923836282,34.756329087886186,5.313390286772367,16.582309057680686,18.174675411551693,1.592366353871006,0.7,9.536861020833191,0.5925924026309892,13.182956792690977,26,a71589a1-ddb7-4488-bef6-e67fa73b0401,Longi,1,0,2025-11-08,Central
PNL_416,STR_87,2025-05-22 12:00:41.564503,688.6423026042492,44.11924403584135,31.11492845304829,9.118805165322946,17.657910528792314,18.388409958569166,0.7304994297768512,0.8,4.524885692318591,2.6199655070084935,6.245003999071725,13,e1273630-c9a5-4be1-854a-a84e8743fd5f,REC,0,0,2025-11-19,East
PNL_1964,STR_226,2025-09-11 03:58:02.339389,830.8421106461227,26.283478595866015,38.10208209556056,7.254409079140191,15.536843523053841,17.308336685925813,1.7714931628719708,0.86,5.723830082065705,5.8313017737308215,12.40752437616542,19,956962aa-5423-4cd1-a4f0-46fd87ff8c3c,REC,1,0,2025-10-13,West
PNL_1698,STR_230,2025-10-06 22:22:40.467732,636.6677951722893,51.87530709209307,37.18962494448734,11.639559858080846,20.074331512345093,20.6029004831224,0.5285689707773065,0.83,7.963693677628241,4.0180425233550725,9.704412345638588,35,8bfbf8d9-d3bb-48c0-b040-454f1e158fb4,Adani,0,1,2025-10-16,South
PNL_679,STR_126,2025-08-27 03:29:19.899553,1072.5271475318536,30.606184460913596,37.440401439571986,11.738125389001254,16.463759667431894,17.764511215197704,1.3007515477658105,0.66,5.371219548924159,9.130725427646588,4.925483927330213,34,39f54966-1f5e-471d-9e17-aafa427bee5b,REC,1,0,2025-11-25,Central
PNL_1860,STR_115,2025-06-05 13:17:23.183295,407.69002883583676,37.218321546493854,33.95215906739185,10.276999089385075,18.56022236156985,19.89596067147997,1.3357383099101203,0.92,1.9917136640363364,0.6735345490405087,9.996538721223697,32,6de79493-2ae2-481b-93a9-cb843b5a548a,Waaree,1,0,2025-11-23,North
PNL_1299,STR_93,2025-10-12 23:31:16.738727,510.0777080862579,40.797107096133374,33.56592866180053,7.357159320622097,17.74155442814666,19.19669643787441,1.45514200972775,0.74,5.10573970474429,5.974635087753769,5.667277101746089,15,d54a2902-49b3-4ef9-9cb9-9441af4f2dc0,Waaree,1,0,2025-10-31,Central
PNL_1123,STR_238,2025-07-09 19:00:52.718254,1031.5860426679735,42.329612583193715,36.91989661982804,10.132095736969376,16.17101357415166,17.167134681941192,0.9961211077895293,0.85,11.060339126761214,6.252968271524616,1.0844811935183685,26,caa11cd1-6984-40b5-9404-1472a09327a8,REC,0,0,2025-09-28,West
PNL_1484,STR_58,2025-11-01 07:08:39.591001,203.21371095919827,23.06803291225822,39.819840938126575,11.582206358246076,15.465073791694111,16.104120028990586,0.639046237296475,0.68,10.927127332892272,5.218381261840065,9.650513582385244,22,780d7d29-e64b-4b1d-8575-088b16cfdb7c,Longi,0,0,2025-11-25,Central
PNL_1802,STR_285,2025-05-30 22:46:45.237562,718.9003598316405,51.09086528239394,35.095690079729025,7.2507163344429415,20.62363512900765,20.967570057570043,0.34393492856239416,0.85,13.452741663578085,6.533312168898061,6.6046355152653815,25,bc25f6a5-c165-4834-9eda-ec4ad85fbbc4,Jinko,0,0,2025-11-03,West
PNL_1331,STR_152,2025-10-06 04:13:13.601599,825.3574374615381,44.51998399320735,35.89821660001386,11.726873704132892,18.10969920557899,18.36728646775979,0.2575872621807984,0.76,7.158992158310988,1.1318430511687483,11.707478881511083,14,93952396-5402-4d9d-a7e4-d854f0271a0a,Waaree,0,0,2025-11-16,West
PNL_741,STR_43,2025-11-05 04:14:42.855192,573.6786029971875,44.64688899440506,29.96827639406231,11.626885511314454,20.507927339172138,20.932599694957744,0.4246723557856069,0.9,9.369777777461042,9.824934726743148,6.166021727376133,28,c66c894c-0ff1-43c9-9c39-fc26b9318cee,Waaree,0,0,2025-10-10,Central
PNL_689,STR_209,2025-10-01 11:42:55.201088,561.691175535989,45.10805462417643,30.202855374172177,11.680664662801949,16.524735938913555,16.917345909880883,0.3926099709673273,0.89,2.8624452586343887,8.542586963611972,1.7729858185552478,29,6fbf338e-4c47-42e3-9e5e-54666e7f4f9a,Longi,0,1,2025-10-05,South
PNL_385,STR_82,2025-09-18 14:59:25.253781,958.6018995389568,46.31382426046662,37.80099744069638,11.444559839385878,18.642949458919496,20.153948767431455,1.510999308511959,0.71,11.537249215270823,0.27337598584841305,11.792981654083645,27,8b54160c-90bd-4b7e-a700-a4c99410e1fc,Longi,1,1,2025-10-25,East
PNL_815,STR_13,2025-11-19 13:54:34.972924,832.1552391802073,26.08734365951039,29.71587816649108,6.384688591801777,19.13549232013113,20.703826399269865,1.568334079138733,0.76,13.59654886551837,0.5414188294094113,11.403808167457079,18,69bc953e-3691-4568-98e3-2b4ed6ab697c,REC,1,0,2025-11-25,South
PNL_657,STR_267,2025-10-16 13:22:23.111284,763.780655229689,28.62454850624541,32.18743544294586,10.263425678480907,16.936583789139622,17.163297403361426,0.22671361422180586,0.72,5.399080772053995,9.35036053345831,13.893840821360943,24,438c2a89-72c5-4d95-a714-a9947efe4a63,Waaree,0,0,2025-11-04,West
PNL_768,STR_169,2025-06-18 21:42:32.050396,739.1873076805731,53.781653849608816,34.20387455353761,9.064355592530362,16.99704231595425,17.765014269282915,0.7679719533286656,0.71,6.215958574469828,8.295628662766466,9.360918824212245,29,ba905bb6-4018-400b-915e-cf397e572740,Canadian,0,1,2025-11-07,North
PNL_424,STR_203,2025-08-26 04:19:28.972894,762.0948872420353,42.449100960175315,31.45588695446101,6.785871540237828,15.384567677998785,17.049695236460185,1.6651275584614007,0.76,2.8837495586695177,8.401039974782588,1.571602504609677,26,902f29cd-0d56-48f7-a5bf-0d8911ab7196,Jinko,1,1,2025-11-10,North
PNL_1526,STR_65,2025-11-13 20:29:47.099542,1036.966645160305,27.311952711931774,34.2855262919542,10.060628312857467,20.061386533157346,20.895679717421814,0.834293184264467,0.83,10.374145482511844,3.8687826854721266,14.729477328180803,10,616d7291-5885-4c89-a5d1-c2de08c94453,Waaree,0,0,2025-10-11,South
PNL_1594,STR_181,2025-11-24 13:57:19.635425,546.4607232897961,38.167032660402526,29.007161900056634,6.853690971244662,15.878573445758128,16.256413851740657,0.3778404059825279,0.93,4.537660075282258,1.3837500197236274,1.5603713325262059,14,c82f807c-e732-4cef-9abf-ebfb829e40e9,Adani,0,0,2025-10-02,South
PNL_430,STR_191,2025-06-05 06:30:28.960810,757.9109295346699,37.23960827454038,36.30776223883917,10.03051901134458,16.47585515002341,18.00067433151468,1.524819181491271,0.88,5.733086692895726,9.391820881672508,11.95299430121864,21,25ab48c4-fc24-4d42-b6e2-64e85f311942,Adani,1,0,2025-11-04,West
PNL_590,STR_267,2025-11-13 06:26:45.006178,452.65008452778596,37.87582365771665,30.524688541744148,8.14481134909063,16.591685217663365,18.296604239673655,1.7049190220102908,0.74,2.4728594805865534,1.8591627435214564,9.324168591956408,20,9cc77cce-0935-4679-8ab2-7a5acb3889ac,Jinko,1,0,2025-11-12,Central
PNL_1214,STR_121,2025-07-11 19:19:27.285308,806.0311328081906,37.764347103947,38.18883565052786,10.84430969510598,19.34481699499843,19.93571881660073,0.5909018216022998,0.7,11.339908968219262,7.620356646205298,10.334352572933504,18,86da4a99-1a5e-4213-ae4d-29f7d22a8a1f,Longi,0,0,2025-11-19,East
PNL_1636,STR_191,2025-09-19 11:03:11.649248,351.4637342568091,33.62450531616021,33.25209233706603,9.171059361002225,18.126084687428822,18.439455318414186,0.3133706309853646,0.94,9.010126652887912,7.533685892757896,7.393554651991849,21,6a26c7bf-bfbc-4f1f-b465-b1c527651615,REC,0,0,2025-11-09,South
PNL_566,STR_263,2025-09-02 17:50:40.512645,663.6162063334643,48.806283716563385,34.34845756093608,10.461158057420413,15.313188757693935,17.05311388373898,1.7399251260450463,0.71,11.586495385205538,4.491205266003978,6.540861517112062,34,01f147f9-62c7-4b19-a0cc-886c0136718a,Waaree,1,1,2025-11-09,South
PNL_568,STR_100,2025-08-21 13:17:52.939810,848.226168749106,31.819288365908434,34.127574695257564,5.070014407286682,17.122759429053886,18.789589194225734,1.6668297651718462,0.94,1.1686108568013742,4.6079117554525695,9.087572630662578,27,df0789a3-54a5-4bc3-a037-200d7347fb9d,Jinko,1,0,2025-10-06,North
PNL_755,STR_113,2025-08-05 22:37:42.590047,576.6783754924647,34.53393835350187,30.760965426590722,5.018176260373488,16.257583226950903,17.447983106948527,1.1903998799976239,0.73,8.17511273523794,5.2506393275046666,14.3405898881511,16,f5429ebd-a9d5-449c-82ed-22ec8eb052b6,Adani,0,0,2025-10-23,South
PNL_476,STR_298,2025-09-19 02:00:38.607276,594.7635418545563,34.53427335598323,38.10916481820992,8.117446582078955,14.482706282718114,16.140808381776903,1.6581020990587896,0.8,5.0419026242919385,8.15939005197759,4.1277377733168645,21,1f041072-fbf7-46c1-9ed7-821b747e74c0,REC,1,1,2025-11-14,North
PNL_1392,STR_286,2025-07-28 14:35:55.228953,881.140633170872,34.266000016918696,31.915483359253958,6.5105511210864115,18.844499108096535,20.19882380132494,1.3543246932284048,0.85,6.328965149311875,0.812611468447586,1.7613654931781837,29,faeb0ce5-cc29-4fde-9739-86bf62733480,Jinko,1,1,2025-11-10,East
PNL_502,STR_25,2025-06-04 08:43:51.341731,1078.7439229110096,23.6181784154074,31.707296962303033,8.459368927456001,17.211844563820378,17.571687913076563,0.35984334925618344,0.82,1.4880699695379684,3.070736154048449,1.0937805011920732,28,90a60896-37ff-45c4-9812-79fe5e80cd19,Adani,0,0,2025-11-23,Central
PNL_1353,STR_139,2025-09-21 19:19:07.648346,566.203994183167,47.763793187514835,28.3469605039008,11.296609762490403,15.613321870239679,16.218228754740213,0.6049068845005354,0.67,10.3873421099257,8.154755724981976,11.369389812915669,20,0a82bb39-94fe-4092-8e24-52bee0403935,Adani,0,1,2025-09-27,South
PNL_109,STR_239,2025-10-09 10:35:39.797132,1023.5494270920593,53.53738595198481,39.54392763341487,10.634542663015376,18.24832411490256,18.624990491289644,0.376666376387085,0.69,4.668417899627047,4.97083636282778,5.5140852962783065,17,72922e45-f615-4c35-8cef-dd08a250691d,Canadian,0,0,2025-10-01,Central
PNL_1807,STR_229,2025-08-22 17:13:13.260654,734.4388413913312,44.657777083822566,33.87562580392537,8.830233570930973,20.17896590078757,20.390025723854993,0.2110598230674213,0.78,13.727393855234052,0.7361324806046188,10.853048033594396,30,bd632082-d92a-4585-9337-aa722814be70,Adani,0,0,2025-11-01,South
PNL_587,STR_200,2025-11-04 03:23:55.561937,1000.0879383448074,50.151306285859974,37.693241057535474,6.8509276072503535,19.721764784216564,20.539957881308027,0.8181930970914643,0.94,3.6246223235041954,2.509592097577771,8.696788656001306,22,0c725044-d9d2-4803-8725-03a660234700,REC,0,0,2025-10-20,East
PNL_188,STR_168,2025-07-01 22:43:18.233958,332.61378127970124,50.53070314633243,31.998039217382793,5.514424962783148,19.537266518992766,19.875051067822774,0.3377845488300084,0.87,4.634586964801933,5.881282295439533,1.2228895719246098,12,b39dad05-23f1-47e8-b616-5edd6857d948,Jinko,0,0,2025-10-21,Central
PNL_1374,STR_164,2025-06-23 08:29:13.752409,316.752748666764,38.00962979790784,39.942911641572294,8.284052417412042,17.96073957886448,19.27446773213083,1.3137281532663512,0.85,6.177444895666216,4.208675433197828,11.593482764480015,18,a5d0569e-0c08-44af-bac6-9f793f8062d8,Longi,1,0,2025-09-27,North
PNL_1441,STR_273,2025-09-21 21:21:54.569129,447.41044570371866,45.90425382539727,30.04362196663648,10.561324507478567,18.99429371928912,20.144162838483055,1.1498691191939345,0.92,10.653677169105501,0.5634330559122536,4.726805611019031,23,154dd494-a771-4f7b-b334-a518c68b6d8f,Canadian,0,1,2025-11-17,North
