Order_ID,Warehouse,Zone,Aisle,Bin,Order_Timestamp,Shift,Picker_ID,SKU,SKU_Weight_KG,SKU_Cube_M3,SKU_Class,Pick_Qty,Travel_Distance_M,Travel_Time_Sec,Pick_Time_Sec,Pack_Time_Sec,Heatmap_Level,Slotting_Score,Equipment_Type,Picker_Productivity_Items_Hour,Congestion_Factor,Delay_Reason,Delay_Minutes
ORD-500468,WH-West,A,24,33,2023-08-21 09:28:00,Shift-1,PICK-127,SKU-10126,12.306618535652898,1.3804384539827934,A,6,40.03485379011578,25.77152230210843,116.59908617012104,26.052842060444654,5,0.5005808894482987,Pallet Jack,34.60319378775948,1.473560786956372,None,0.0
ORD-500469,WH-South,D,7,18,2023-06-22 03:21:00,Shift-3,PICK-002,SKU-10155,3.7824180183702065,1.5286128024434915,C,26,17.999946361021095,13.796436595440989,75.93363132550273,45.73050180473953,4,0.34202266424798167,Manual,57.79134335763366,1.1673991756138893,Congestion,17.22234195975065
ORD-500470,WH-West,C,40,49,2023-07-03 13:32:00,Shift-1,PICK-113,SKU-10168,0.8034720950105061,0.7484279317064126,B,10,58.270139714352034,59.51868039186949,169.20577372835584,66.25096694564465,3,0.7342720305307154,Pallet Jack,34.168756147438664,1.571761796618583,None,0.0
ORD-500471,WH-East,D,42,77,2023-10-28 07:15:00,Shift-1,PICK-077,SKU-10069,14.805926661687655,0.3011477725379798,A,18,78.87675488582626,68.26308976001827,171.03934507369783,20.023075313239076,5,0.9975825929459724,Forklift,50.32109261566593,1.945292306848581,Stockout,13.757608327993617
ORD-500472,WH-East,E,45,26,2023-07-02 07:18:00,Shift-1,PICK-081,SKU-10245,13.939114726298335,1.1386718822952375,B,18,47.81708348485583,31.22129727713141,154.50122317106005,104.00223459847179,4,0.8808814237747367,Pallet Jack,47.25816575449777,1.8116685342949046,None,0.0
ORD-500473,WH-South,D,21,38,2023-06-09 05:21:00,Shift-3,PICK-148,SKU-10251,5.8994463833084945,2.5713263509237665,B,16,48.65629751468203,34.86568481768263,175.3951859016791,60.993533953252914,2,0.5658630735596195,Pallet Jack,38.140175759265055,1.9637567799528088,None,0.0
ORD-500474,WH-South,C,25,36,2023-07-29 17:28:00,Shift-2,PICK-094,SKU-10201,1.4452714819267227,1.6546794623979493,A,39,19.299910875695375,15.79557241149388,161.81898353528655,102.97669336253308,2,0.9220488021271073,Manual,44.05756581953317,2.000728889365045,None,0.0
ORD-500475,WH-North,E,13,76,2023-11-29 15:40:00,Shift-2,PICK-047,SKU-10279,11.977731507654296,0.8489087260669792,A,34,37.353896739299316,26.59070559518171,122.43101896592512,27.58824330580377,4,0.6854405223712914,Manual,39.57742324137497,1.3219875145204516,None,0.0
ORD-500476,WH-North,D,46,27,2023-05-16 00:16:00,Shift-3,PICK-075,SKU-10224,4.1249950416895365,2.5311532436623,B,12,85.28546948533626,72.17834826765065,122.7645061611384,19.027963252737337,3,0.7778777055368772,Manual,44.32146968717264,1.556489518516534,None,0.0
ORD-500477,WH-North,D,44,64,2023-11-18 09:15:00,Shift-1,PICK-078,SKU-10071,3.140992086705752,0.1528432943894942,C,37,95.82609227548649,76.71705160900764,161.25383850849266,70.42027137104017,4,0.5778770814409091,AMR,27.946129366369142,1.3799707082765442,Congestion,17.000805398517414
ORD-500478,WH-South,C,43,20,2023-08-16 02:14:00,Shift-3,PICK-097,SKU-10216,5.0159155327571625,1.191743763946344,B,3,95.64938473395999,68.42951262937802,69.87253143884992,47.15512074898204,5,0.07235725774132662,Manual,24.629515520040982,1.9243303475393816,None,0.0
ORD-500479,WH-North,D,39,62,2023-08-23 18:44:00,Shift-2,PICK-103,SKU-10298,9.418779042121203,0.6576381545451452,A,26,42.788198024869956,31.25478622828056,35.99763959740427,18.52231649827657,4,0.6948275793281259,Manual,44.867904861095965,1.452678221493903,None,0.0
ORD-500480,WH-West,E,3,47,2023-04-05 08:52:00,Shift-1,PICK-022,SKU-10274,7.76786750314188,2.600854755365561,A,13,39.89239107328869,34.45479183177645,31.580222911059597,115.18382236496262,3,0.9223077754835848,AMR,35.41976651483548,0.8795341818179137,None,0.0
ORD-500481,WH-North,B,43,86,2023-10-23 21:47:00,Shift-2,PICK-043,SKU-10181,1.8794081143607182,2.11767119805539,B,29,20.752640031972625,18.248195643946364,133.20567003927098,63.582222327221835,5,0.17964531586413168,Manual,53.5127627100221,1.871043108378917,None,0.0
ORD-500482,WH-North,E,42,87,2023-09-02 20:25:00,Shift-2,PICK-085,SKU-10204,9.175150082961931,2.0857204004062497,B,19,23.263350554288493,18.131937599450037,46.22907535251244,92.27512385409369,3,0.46339100880464623,Manual,51.116097229358914,1.012093201149644,Equipment Delay,12.597949758604056
ORD-500483,WH-West,A,1,13,2023-09-06 11:08:00,Shift-1,PICK-057,SKU-10132,1.9740074365385056,1.892832383617157,B,36,59.66243210834828,59.79608478963316,139.7400399085092,42.513675473221824,2,0.8918202114066128,Pallet Jack,20.983669150791464,1.998919420872174,Equipment Delay,13.413147672020356
ORD-500484,WH-South,D,24,51,2023-02-26 06:16:00,Shift-1,PICK-129,SKU-10237,0.5598763031855168,0.8173094950552732,B,32,103.24203480638074,78.30707798234188,74.19998467432116,64.34773563906842,5,0.29854792598216395,Manual,56.65899610916668,1.9584590228140653,None,0.0
ORD-500485,WH-South,C,2,62,2023-06-12 12:12:00,Shift-1,PICK-076,SKU-10053,13.443444786329202,0.5725098385361461,B,10,18.236584963433877,12.130522875220112,22.081634148139635,114.19875842207223,5,0.3419344935747266,Manual,39.46489381005616,1.3316676227697544,None,0.0
ORD-500486,WH-West,A,8,94,2023-02-02 03:41:00,Shift-3,PICK-090,SKU-10072,0.28172733342931555,0.37388458619219234,A,3,36.35836523082308,39.626983873970666,156.9316651398246,86.4963073248114,4,0.26935970066353776,Manual,61.27080214470046,0.8171834487311903,Equipment Delay,8.099679244398027
ORD-500487,WH-East,C,30,27,2023-06-08 17:43:00,Shift-2,PICK-124,SKU-10266,10.515832966729965,1.2375077307892237,A,27,38.42445193676236,45.461288780984724,36.54318986080664,60.30835258400245,3,0.5159458785254234,AMR,24.219741683295812,0.8908612304647754,None,0.0
ORD-500488,WH-East,D,7,57,2023-01-18 16:33:00,Shift-2,PICK-082,SKU-10231,7.639028977956844,2.9991812525297785,B,39,73.45689231471786,49.50617594340662,168.73329513561103,34.34308942611773,3,0.3923821009327213,Manual,54.708713193835486,1.2426620621471152,Congestion,10.45162572363451
ORD-500489,WH-North,C,3,91,2023-06-24 00:02:00,Shift-3,PICK-006,SKU-10058,0.8693638758759634,2.826667700132377,B,37,103.04766673760328,87.56101426476391,85.7838291744222,39.8396321471655,4,0.13174379963196414,Forklift,50.126355089434455,1.7409884818964383,None,0.0
ORD-500490,WH-East,A,44,22,2023-05-26 06:44:00,Shift-1,PICK-133,SKU-10124,3.573440405620737,0.26692040404826844,B,36,82.80471368349342,82.79925099204979,153.8483825871382,68.79153789612398,3,0.5709915713259784,Pallet Jack,28.512962169892905,0.7299100251190523,Location Error,6.6380908725417545
ORD-500491,WH-South,E,11,43,2023-08-22 23:43:00,Shift-3,PICK-110,SKU-10286,7.090850668360411,0.32000365151512533,B,6,34.208208734842316,29.901123101521343,177.51071257333894,46.26418613558566,4,0.7764868813156668,Manual,36.53738772808006,1.5194975027937705,None,0.0
ORD-500492,WH-West,B,26,81,2023-08-09 17:47:00,Shift-2,PICK-048,SKU-10094,11.610314263327503,1.0883302667337518,A,22,19.70068081229112,23.363129308760534,93.1568671391271,72.71034161613366,4,0.10466063390789626,Manual,43.94473775822637,2.0092899885708926,Equipment Delay,8.402484365846384
ORD-500493,WH-West,D,2,95,2023-08-29 08:26:00,Shift-1,PICK-116,SKU-10101,9.618874086703949,2.7174034293707434,A,35,66.51442546931091,44.972138465953975,132.96929834208493,66.4977128945774,3,0.8849267468449666,Manual,34.18325473169978,0.9380826019216055,None,0.0
ORD-500494,WH-West,D,1,91,2023-07-12 18:28:00,Shift-2,PICK-053,SKU-10109,1.3393026654661362,0.36473136267978734,B,24,100.16416085102713,115.12321913455898,148.90806064683267,85.26428348091001,4,0.4322131875850235,Pallet Jack,35.10194311247444,1.745150480521764,Location Error,9.565209998340839
ORD-500495,WH-East,A,37,14,2023-12-15 19:37:00,Shift-2,PICK-048,SKU-10274,7.76786750314188,2.600854755365561,A,33,117.05483875227958,141.02281457178148,70.56075565862301,47.981531004383925,4,0.1058003594241399,Manual,31.38221955161584,1.5768890027008136,None,0.0
ORD-500496,WH-East,C,13,59,2023-04-19 23:14:00,Shift-3,PICK-068,SKU-10058,0.8693638758759634,2.826667700132377,B,6,26.879273455772484,24.862819864895602,179.71559209744808,108.32846373254584,4,0.5632558438256834,Manual,32.43765714872951,0.5821514950541747,None,0.0
ORD-500497,WH-West,E,41,41,2023-06-22 11:45:00,Shift-1,PICK-101,SKU-10198,13.328879079123736,2.9257449422318826,B,10,44.281552257401316,28.382536289031595,30.122027491307968,78.31645565328176,3,0.8937741877619448,Pallet Jack,64.87306812483428,0.597125622883661,Congestion,2.6174649910101415
ORD-500498,WH-North,C,23,59,2023-07-18 03:28:00,Shift-3,PICK-077,SKU-10088,13.330748590129632,2.276782779758489,C,24,64.1884298941441,50.20035810896841,24.95529654760162,43.86404411699421,5,0.42033538919549895,AMR,26.538356645675435,0.5557597862707232,Congestion,16.49359023998889
ORD-500499,WH-North,B,21,16,2023-10-26 06:48:00,Shift-1,PICK-079,SKU-10122,4.906451429583586,0.3644976988412021,A,9,91.82905363593092,67.15867830129748,52.054371375430776,37.15570262929023,3,0.21972275011039688,Forklift,56.011746083050944,1.6700980973263335,None,0.0
ORD-500500,WH-North,B,24,89,2023-09-21 08:29:00,Shift-1,PICK-131,SKU-10072,0.28172733342931555,0.37388458619219234,A,22,78.90123123719037,63.22800197304704,173.77892288346243,80.87663830816386,4,0.2923910238477404,Pallet Jack,52.088488960946876,0.9412357365642404,Equipment Delay,17.856904139825392
ORD-500501,WH-West,D,39,18,2023-09-06 22:55:00,Shift-3,PICK-099,SKU-10294,2.0804955872478947,2.7006863887274344,B,20,87.81853288986365,105.58043936897897,154.30528601748352,62.05793893723844,4,0.22123781980668367,Forklift,29.9700198241547,1.582377954408501,None,0.0
ORD-500502,WH-West,B,32,82,2023-05-18 11:20:00,Shift-1,PICK-045,SKU-10275,7.6224411613705545,2.853609808607162,A,10,50.32842207060729,39.58737383128537,92.70757106552658,93.24020503192114,4,0.010672287848834117,Forklift,24.708944292077494,0.8630644105715269,None,0.0
ORD-500503,WH-South,D,19,18,2023-08-31 09:56:00,Shift-1,PICK-081,SKU-10095,7.508174826192984,2.7991962442503375,B,29,104.35539551371116,73.39856664566416,63.04835659874607,100.24841257467325,3,0.05275661483209082,AMR,63.50585473198275,1.4069134090406976,Congestion,13.906026971429924
ORD-500504,WH-West,E,4,46,2023-08-17 14:30:00,Shift-2,PICK-125,SKU-10004,2.5090758785480607,2.2056648677957185,A,35,89.6537338536867,77.87625873727445,38.04750701865231,89.11765669158076,4,0.6524847284061576,Manual,33.93942602547121,2.049785772550016,None,0.0
ORD-500505,WH-South,B,25,72,2023-03-27 06:22:00,Shift-1,PICK-127,SKU-10258,8.6369053173226,2.2898980414534953,B,4,114.60867849481401,122.47044867644937,174.50450796262598,16.5598928632879,3,0.3333678381165628,Pallet Jack,29.504473914720354,1.3179136760886376,Location Error,13.723574646612905
ORD-500506,WH-West,D,27,91,2023-05-05 22:40:00,Shift-3,PICK-126,SKU-10227,6.017846325068055,0.892880508599048,B,22,91.69370782707223,74.77258583240942,168.96415887601083,114.90147708316985,4,0.7776803762748927,Forklift,41.32754479908941,1.1144910584474763,None,0.0
ORD-500507,WH-South,A,37,4,2023-04-05 05:09:00,Shift-3,PICK-075,SKU-10112,13.959525254670082,2.8567607261189125,B,16,105.5808921093012,91.43924133623472,113.73808808446745,117.48822490961447,1,0.9053218283760898,Manual,54.05765201923011,1.4049174185418827,None,0.0
ORD-500508,WH-North,C,15,69,2023-08-23 11:13:00,Shift-1,PICK-044,SKU-10147,7.639649543787151,2.2847967372509306,B,25,99.1230078460091,77.22840241956075,51.76685741891227,66.95698794524913,3,0.7704117870686438,Manual,26.04597099621537,1.7619274174073316,None,0.0
ORD-500509,WH-West,E,48,99,2023-10-05 03:18:00,Shift-3,PICK-141,SKU-10253,4.89044567631291,1.7267201174526203,C,2,40.42926178734561,43.130619103492904,104.77342223393124,45.44867622763489,4,0.11793867487423348,Manual,39.40008069302604,1.5691387463701456,Congestion,16.937846045361503
ORD-500510,WH-North,E,8,35,2023-03-02 03:50:00,Shift-3,PICK-094,SKU-10278,10.58910978341401,1.5271372499306608,A,34,78.90001728326729,50.04048193254962,79.77690552544945,86.55336431430298,5,0.39624734681640594,Pallet Jack,46.796174048780124,0.6080107281206616,Congestion,13.256453442904487
ORD-500511,WH-North,D,35,28,2023-11-03 09:05:00,Shift-1,PICK-027,SKU-10217,11.248072795746758,2.450604659267315,B,5,46.891004421341705,30.51100230610638,71.34967013111046,41.48654755479289,2,0.8238017499205379,AMR,23.35351873694175,1.4081746968831204,Congestion,13.392127379170603
ORD-500512,WH-South,C,3,58,2023-03-11 10:45:00,Shift-1,PICK-090,SKU-10134,14.155063617905283,0.34390973773349254,B,16,65.40946493520488,54.82193440631405,135.5163138877649,113.46287376815631,4,0.01950264761052023,Manual,51.23043449705898,0.6551278205023818,None,0.0
ORD-500513,WH-North,D,8,100,2023-01-28 17:25:00,Shift-2,PICK-054,SKU-10121,13.4621512388677,2.3898926141042063,A,19,81.9997362086275,79.57109056759477,57.76126885179393,91.7040386727643,1,0.09476847103459396,Manual,26.431783045807634,0.5685529075256162,None,0.0
ORD-500514,WH-East,E,41,55,2023-11-08 11:32:00,Shift-1,PICK-036,SKU-10084,4.802538361391801,2.2317060270312687,C,7,50.15592619491236,47.12812556828878,23.156119434108078,29.194220688000158,2,0.12025098657073463,Manual,31.094628466578705,1.6818339814954593,None,0.0
ORD-500515,WH-South,B,4,73,2023-08-04 15:10:00,Shift-2,PICK-137,SKU-10179,2.2353099733607005,1.6169837480934317,B,32,57.77755351919162,37.286439876134175,80.36031771451127,84.72778272598258,1,0.12703357597323173,Manual,23.86508274642192,0.9336482781163769,Congestion,14.1721489341912
ORD-500516,WH-East,E,35,22,2023-06-14 11:16:00,Shift-1,PICK-075,SKU-10165,12.562476934720722,1.1871246806187419,B,20,87.30773048776095,55.15600940003842,136.25670997309902,112.51658377412024,2,0.16311467511667876,Manual,21.027804310113506,1.8673180120243786,None,0.0
ORD-500517,WH-East,E,18,66,2023-02-28 14:21:00,Shift-2,PICK-035,SKU-10048,8.291312134280538,1.1863765824167667,C,6,47.89398116950876,39.21212528032437,71.88013981631529,26.65866691750525,5,0.2532528169657162,Manual,16.54090693446647,1.2527004266652209,Congestion,7.249114951770524
ORD-500518,WH-West,A,18,84,2023-07-03 23:01:00,Shift-3,PICK-034,SKU-10064,4.357830743373236,2.830247945451923,A,13,86.85450829780301,79.83455753894454,126.84899519785871,19.262578456749207,4,0.7908496776331791,Pallet Jack,33.61945948831098,1.1642800737639072,Stockout,17.937419636232196
ORD-500519,WH-South,B,46,42,2023-10-31 07:16:00,Shift-1,PICK-101,SKU-10126,12.306618535652898,1.3804384539827934,A,7,98.32142723402725,113.21097519151118,49.35326156141841,94.63238566859134,1,0.8168779858937828,Pallet Jack,42.14438316290602,0.5373770874668501,None,0.0
ORD-500520,WH-West,B,37,81,2023-11-23 19:53:00,Shift-2,PICK-107,SKU-10137,10.604680591648632,2.483394171942033,C,14,29.044872983085227,19.2533565184173,123.87660472655415,32.17229711653462,4,0.14110964833264927,Manual,35.42539611099432,0.5572045297783452,Congestion,13.566890755817658
ORD-500521,WH-West,D,5,82,2023-05-14 17:50:00,Shift-2,PICK-104,SKU-10047,7.8970067134316,0.2313816283389291,B,11,109.84661837581973,82.10848008699432,163.60457958029832,61.951852975719675,1,0.7845365186848953,Pallet Jack,28.48039058102219,1.2428232638422863,None,0.0
ORD-500522,WH-East,C,30,63,2023-06-17 21:01:00,Shift-2,PICK-149,SKU-10167,2.960473953917843,2.618937471749435,C,39,68.93890589036833,69.48015157433353,39.951591539776516,76.55185745000344,4,0.9931541035901605,Forklift,41.001649930032414,1.7992346458410404,None,0.0
ORD-500523,WH-North,A,47,59,2023-06-03 12:57:00,Shift-1,PICK-017,SKU-10183,13.18462243003852,1.9199184322437841,B,18,112.6351425525589,101.92005527106622,32.58592933028139,33.04673876662092,2,0.10539693482914003,Manual,58.83856908997427,0.6006796191742327,None,0.0
ORD-500524,WH-West,B,28,28,2023-12-05 20:15:00,Shift-2,PICK-069,SKU-10253,4.89044567631291,1.7267201174526203,C,24,105.7442132374635,90.25114166042917,139.0989126886385,80.04173275090609,4,0.43180510078591205,Manual,66.02338824383253,1.8652285919741665,None,0.0
ORD-500525,WH-East,C,22,71,2023-12-07 10:47:00,Shift-1,PICK-034,SKU-10295,7.929200248811105,1.47448875676233,A,27,16.304687348362886,10.841975764248163,27.214216960862387,91.77821653669086,3,0.09805784856245758,AMR,23.882799592147332,1.982374663616427,None,0.0
ORD-500526,WH-West,C,44,98,2023-03-22 11:05:00,Shift-1,PICK-012,SKU-10024,6.949835766412132,2.869109313923263,B,19,70.74019860028996,84.07954005595516,45.36578535998777,100.33276955445716,3,0.23339626945812697,Pallet Jack,34.57517925664984,0.7254267842695789,Location Error,14.63783393656862
ORD-500527,WH-North,D,2,16,2023-03-12 21:50:00,Shift-2,PICK-113,SKU-10080,12.973930702958784,0.4426780001028031,C,1,87.37062209601243,67.93096432026923,106.10193083374158,64.22599059160034,3,0.27734676172462924,Manual,36.554344549210896,0.9993951841465568,Equipment Delay,11.394124825347214
ORD-500528,WH-West,A,28,26,2023-12-09 11:48:00,Shift-1,PICK-078,SKU-10067,12.072515315159787,2.7255168616725847,A,30,85.43680148147321,62.707054271111275,66.63746189480584,64.38901457541098,5,0.7667052379968149,Pallet Jack,36.98096884460182,2.1256181249784345,Congestion,11.242582987514618
ORD-500529,WH-South,C,6,84,2023-06-17 23:47:00,Shift-3,PICK-065,SKU-10184,4.017536090184303,1.7945115045769908,A,5,112.8111801613025,89.06148183495458,106.14146990342931,62.72068696031245,2,0.0037196608180591895,Pallet Jack,38.04265731792901,0.8557891946012037,Location Error,17.690371513024793
ORD-500530,WH-North,C,43,84,2023-10-30 02:22:00,Shift-3,PICK-014,SKU-10084,4.802538361391801,2.2317060270312687,C,27,20.035561905883704,14.10629613985313,111.30930801151658,94.87400463460898,3,0.5718287711826909,Manual,20.389328189653064,0.7547667581071378,Congestion,6.948289783995126
ORD-500531,WH-West,C,47,90,2023-02-20 04:12:00,Shift-3,PICK-110,SKU-10119,8.182265180351632,2.281886135369272,B,32,18.189855895218564,13.27529996988678,27.401310281805422,42.95579843637036,2,0.4199386853482382,Manual,59.857103405167535,1.3452440860461403,None,0.0
ORD-500532,WH-North,A,1,28,2023-07-26 20:44:00,Shift-2,PICK-020,SKU-10244,0.42875792462723794,1.892571897327898,A,28,33.864225348140764,25.060715230963694,110.41156528587098,105.16056576759709,4,0.7856666019444561,Manual,39.50465037259844,0.699709028090038,Location Error,17.11975656889349
ORD-500533,WH-South,E,15,67,2023-02-25 14:56:00,Shift-2,PICK-003,SKU-10227,6.017846325068055,0.892880508599048,B,35,36.39648359006169,26.10341123624616,129.6964906471799,94.68332926474689,5,0.6387261822492196,Manual,49.62630128727715,1.405565657213487,None,0.0
ORD-500534,WH-North,C,8,55,2023-04-25 05:54:00,Shift-3,PICK-123,SKU-10067,12.072515315159787,2.7255168616725847,A,33,20.85370783938444,24.769093453764437,165.2505372443847,90.7320803330516,4,0.5225728202618095,Manual,19.998512106715147,1.6510808225336733,None,0.0
ORD-500535,WH-North,B,25,12,2023-01-09 23:14:00,Shift-3,PICK-027,SKU-10052,14.10458433515,2.0102115316949405,B,36,95.40514870999169,109.26092342632475,102.22013356451738,39.31621408534494,2,0.8103032991233325,Manual,57.38861906394859,0.8080706741431494,Congestion,17.647894779811754
ORD-500536,WH-East,C,20,18,2023-03-09 23:20:00,Shift-3,PICK-035,SKU-10195,5.368301704267382,1.1247214612755532,C,33,48.191013233794045,42.287869170291,69.49187589731567,44.466735887034154,4,0.15336482741574564,Manual,27.83700748918012,2.152790505667808,None,0.0
ORD-500537,WH-South,A,34,73,2023-05-05 16:20:00,Shift-2,PICK-043,SKU-10004,2.5090758785480607,2.2056648677957185,A,11,87.24320448995803,82.65944843416295,60.352384345492936,115.37147399601464,4,0.4573166098928203,Manual,47.03708056245593,2.06960916405888,Congestion,8.822496903871565
ORD-500538,WH-West,C,47,28,2023-01-26 09:47:00,Shift-1,PICK-106,SKU-10077,1.2958608456645373,0.167488613633895,B,8,97.04240293149603,72.20218946030307,121.6251182182296,110.50331998590626,4,0.5570475861922342,Pallet Jack,35.104320221766784,0.530654416702891,Congestion,16.20100914905906
ORD-500539,WH-West,B,6,13,2023-03-25 01:11:00,Shift-3,PICK-032,SKU-10071,3.140992086705752,0.1528432943894942,C,33,85.79017224457507,59.43580564569721,125.4648871360215,56.795758271288456,3,0.8030455246758799,Manual,36.4097529677407,1.3731767526787069,None,0.0
ORD-500540,WH-West,C,28,41,2023-12-29 16:20:00,Shift-2,PICK-064,SKU-10071,3.140992086705752,0.1528432943894942,C,15,86.35294284013182,101.1543552824934,114.99292527222954,96.06333752709725,5,0.1705303893937753,Pallet Jack,41.75781740038313,1.9079616884072104,None,0.0
ORD-500541,WH-East,A,16,71,2023-05-15 20:41:00,Shift-2,PICK-007,SKU-10145,0.7459268208470855,2.8470208744131904,C,4,62.05689170374521,60.868130701216145,82.90726953028226,55.715254495623725,5,0.26857960433296657,Manual,59.974615155430484,0.9876736874707498,Congestion,7.512094294305012
ORD-500542,WH-East,B,34,78,2023-07-31 17:18:00,Shift-2,PICK-049,SKU-10260,9.302106955147712,2.1418313274877483,C,3,38.26035094974854,32.67774199400441,95.25184766995302,106.72540710477209,4,0.5130772183680499,Forklift,44.53187594560079,1.7967583898888693,Location Error,16.51589067643326
ORD-500543,WH-West,C,42,7,2023-10-28 10:36:00,Shift-1,PICK-127,SKU-10122,4.906451429583586,0.3644976988412021,A,1,69.65465603235901,52.59707847021134,86.93808614860689,89.98608037117826,3,0.15468484818486117,Manual,36.45363678780367,1.964094786342656,Stockout,12.24401463923642
ORD-500544,WH-West,A,16,64,2023-05-28 08:46:00,Shift-1,PICK-136,SKU-10036,4.708283783765887,2.580835693631921,B,23,119.28219258801523,134.8013854199885,57.288510077577385,114.78987390561979,1,0.0977072753867585,Manual,67.63873719505271,2.1291570670183577,Congestion,10.04076170755237
ORD-500545,WH-North,C,21,17,2023-05-26 19:59:00,Shift-2,PICK-146,SKU-10198,13.328879079123736,2.9257449422318826,B,34,51.273420904168226,50.88221300002447,88.8789733490416,64.0603411629279,3,0.8945978733509719,AMR,58.437702631948746,0.9081439932922947,None,0.0
ORD-500546,WH-West,C,35,88,2023-12-05 09:26:00,Shift-1,PICK-121,SKU-10088,13.330748590129632,2.276782779758489,C,15,52.60520202555958,47.69656244688044,86.90090927534898,72.39569282404085,3,0.4963989216770842,AMR,57.450314141575035,1.4409334593380008,Location Error,12.418831371897891
ORD-500547,WH-North,A,38,9,2023-02-13 18:57:00,Shift-2,PICK-068,SKU-10007,13.019406957469041,1.0365737715296133,B,14,61.28040915083684,51.793127892462046,163.51905250970782,56.45408068861008,5,0.4851319077143348,Manual,28.389769163213458,2.1206512503081356,None,0.0
ORD-500548,WH-South,A,4,51,2023-01-10 02:37:00,Shift-3,PICK-074,SKU-10259,1.6382121078073744,1.8988976989250475,A,29,41.483429094214976,28.637219820107426,171.54729869494304,29.272938473568665,1,0.21417625273958685,Manual,23.236950815317197,1.346004242658871,None,0.0
ORD-500549,WH-West,D,45,52,2023-06-05 18:36:00,Shift-2,PICK-138,SKU-10042,0.7089501125052322,0.602285422739044,A,23,99.85649014754233,106.1224335282186,116.99466275532257,50.376800873058286,1,0.315653626982324,Manual,17.828006718689558,1.4953260951355607,Location Error,12.532540534818517
ORD-500550,WH-South,C,6,40,2023-05-10 09:21:00,Shift-1,PICK-131,SKU-10040,2.006165875702727,1.525686037838814,A,17,21.63185545723463,14.130997830820382,86.50868722605898,63.247056360763054,4,0.6275061542017663,Pallet Jack,38.527727378651754,1.0947454013544533,None,0.0
ORD-500551,WH-South,B,35,42,2023-07-11 14:21:00,Shift-2,PICK-017,SKU-10200,9.702068363083459,2.124668970657261,B,30,81.95879935940252,68.02313862295975,134.7550769616672,102.45782308125607,1,0.8465611699612853,Manual,25.824163918709335,1.7626265452169099,None,0.0
ORD-500552,WH-East,D,47,31,2023-10-19 16:23:00,Shift-2,PICK-063,SKU-10029,0.8874661082559663,0.8184198695533565,A,21,91.30039927211232,58.74875962113205,153.1505843692092,80.45599063783999,4,0.21374026206112196,Manual,41.36300202875314,1.631716239937139,None,0.0
ORD-500553,WH-North,D,8,59,2023-10-03 07:08:00,Shift-1,PICK-080,SKU-10028,8.967735619158228,1.3168401810405908,A,7,62.039522740231156,69.19238072531253,88.17844461292472,45.19311292419711,2,0.2821555840361393,Pallet Jack,31.864328354076367,0.7725448013237886,None,0.0
ORD-500554,WH-South,A,1,91,2023-11-21 02:56:00,Shift-3,PICK-003,SKU-10070,11.62922258559053,0.3922562039945373,A,19,35.63067850230645,35.58995925584127,47.77154306423036,115.57270696709283,3,0.23049483735152088,Manual,44.24408279159524,1.9528496873581203,Congestion,12.741888142348731
ORD-500555,WH-South,D,23,67,2023-12-14 19:25:00,Shift-2,PICK-067,SKU-10264,13.18512146453374,1.1167039205391314,B,22,17.7612613018902,17.605925415023222,106.09080811757164,110.29972055364885,1,0.49044645992097546,Pallet Jack,24.672844505191453,1.9389397997224218,Equipment Delay,3.7770128525064752
ORD-500556,WH-South,C,9,96,2023-06-23 07:13:00,Shift-1,PICK-031,SKU-10137,10.604680591648632,2.483394171942033,C,30,47.43039441982864,35.740301941758865,110.63098961386025,64.5344124860418,1,0.7322379140922876,Pallet Jack,62.915070959909094,1.3428931035025164,Congestion,4.250453427738668
ORD-500557,WH-North,C,28,35,2023-08-12 19:19:00,Shift-2,PICK-017,SKU-10268,5.520469038052377,2.7220602140318704,C,2,65.77894570892497,71.01528770734461,142.2918400330726,66.7308046826553,3,0.14690890902292697,Forklift,36.524172075546794,1.0762897492746748,Stockout,10.350959425033231
ORD-500558,WH-East,E,41,10,2023-02-03 15:44:00,Shift-2,PICK-117,SKU-10254,2.708492650954169,2.6422954477092007,A,7,103.80321222420514,96.38066354292685,124.73939096247406,89.47800095436575,3,0.3572419681701362,Manual,30.072862866273606,1.4965100019501805,None,0.0
ORD-500559,WH-East,A,32,73,2023-08-04 07:22:00,Shift-1,PICK-095,SKU-10085,5.012713165995857,2.430094698116061,B,38,83.2811822777183,78.33034540310469,82.63268332711539,42.521862061763635,4,0.4107004005865431,Pallet Jack,37.76404188344297,1.0831748098481175,Congestion,10.04909316211245
ORD-500560,WH-South,C,50,14,2023-04-14 20:48:00,Shift-2,PICK-030,SKU-10293,5.530821492886691,1.1024351216392034,B,13,40.40241145251984,26.916388778848923,23.04694548388669,91.90773605904162,3,0.6571976616400622,Manual,63.24405523874257,2.0862924759867103,None,0.0
ORD-500561,WH-South,E,1,6,2023-07-02 16:08:00,Shift-2,PICK-063,SKU-10006,1.0596374600893521,1.5972710100734664,A,24,28.056258331453126,28.881773129722358,30.318508872935404,75.30082166940022,4,0.5057422983554444,Forklift,41.08987958442269,1.5574501147284159,Congestion,13.12367449196377
