Timestamp,Vehicle_ID,Vehicle_Type,Route_ID,Start_City,End_City,Route_Distance_km,Traffic_Level,Weather_Condition,Predicted_Travel_Hours,Actual_Travel_Hours,Predicted_Fuel_Liters,Actual_Fuel_Liters,Vehicle_Capacity_kg,Load_Weight_kg,Delay_Hours,Efficiency_Score
2023-02-12 00:00:00,VH-001,Bike,RT-031,Pune,Hyderabad,81.41,Medium,Rain,1.77,3.51,2.33,2.43,80,86.87,1.74,0.484
2023-02-12 06:00:00,VH-010,Mini-Truck,RT-027,Pune,Mumbai,109.71,Low,Storm,3.66,4.93,10.97,13.6,2500,2481.01,1.27,0.599
2023-02-12 12:00:00,VH-017,Mini-Truck,RT-034,Bangalore,Mumbai,737.19,Low,Storm,24.57,25.33,73.72,70.76,2500,2087.29,0.75,1.011
2023-02-12 18:00:00,VH-005,Truck,RT-032,Delhi,Kolkata,837.14,Severe,Rain,45.93,47.79,139.52,153.49,5000,2619.92,1.86,0.874
2023-02-13 00:00:00,VH-026,Bike,RT-030,Mumbai,Bangalore,694.85,Severe,Storm,42.89,43.38,19.85,20.12,80,51.23,0.49,0.976
2023-02-13 06:00:00,VH-008,Mini-Truck,RT-029,Chennai,Pune,461.77,Medium,Clear,10.87,11.56,46.18,43.42,2500,1971.24,0.7,1.0
2023-02-13 12:00:00,VH-006,Mini-Truck,RT-034,Chennai,Delhi,266.88,Medium,Storm,10.47,12.42,26.69,25.46,2500,1712.28,1.95,0.884
2023-02-13 18:00:00,VH-010,Van,RT-020,Pune,Kolkata,484.0,Low,Clear,8.8,8.79,40.33,41.05,1200,489.04,-0.01,0.983
2023-02-14 00:00:00,VH-025,Mini-Truck,RT-004,Delhi,Mumbai,66.4,High,Fog,2.72,6.19,6.64,6.73,2500,2369.75,3.46,0.435
2023-02-14 06:00:00,VH-028,Mini-Truck,RT-037,Pune,Bangalore,236.63,Severe,Fog,14.02,16.34,23.66,27.59,2500,1941.28,2.32,0.736
2023-02-14 12:00:00,VH-005,Bike,RT-003,Delhi,Mumbai,429.7,High,Rain,12.24,13.57,12.28,12.55,80,83.49,1.32,0.883
2023-02-14 18:00:00,VH-016,Van,RT-038,Delhi,Hyderabad,749.25,Severe,Storm,50.45,53.83,62.44,58.91,1200,1061.63,3.37,0.994
2023-02-15 00:00:00,VH-027,Van,RT-025,Bangalore,Delhi,845.12,Medium,Clear,18.08,18.55,70.43,65.02,1200,1071.48,0.47,1.056
2023-02-15 06:00:00,VH-002,Mini-Truck,RT-009,Delhi,Kolkata,521.28,Medium,Fog,16.35,19.27,52.13,49.47,2500,2340.53,2.91,0.894
2023-02-15 12:00:00,VH-020,Bike,RT-025,Kolkata,Pune,189.45,Low,Rain,3.51,3.91,5.41,5.18,80,76.13,0.41,0.936
2023-02-15 18:00:00,VH-006,Mini-Truck,RT-018,Mumbai,Chennai,602.03,Medium,Clear,14.17,15.9,60.2,61.74,2500,2504.4,1.74,0.869
2023-02-16 00:00:00,VH-030,Van,RT-037,Bangalore,Kolkata,359.28,Severe,Clear,14.52,17.34,29.94,31.55,1200,721.87,2.82,0.795
2023-02-16 06:00:00,VH-025,Truck,RT-002,Hyderabad,Kolkata,421.79,Medium,Fog,14.7,15.62,70.3,81.66,5000,3510.88,0.92,0.81
2023-02-16 12:00:00,VH-003,Van,RT-025,Chennai,Pune,216.67,Low,Fog,5.25,8.38,18.06,18.68,1200,881.81,3.13,0.606
2023-02-16 18:00:00,VH-010,Van,RT-010,Kolkata,Bangalore,816.76,Medium,Fog,23.29,25.4,68.06,64.04,1200,1262.24,2.11,0.975
2023-02-17 00:00:00,VH-018,Bike,RT-038,Chennai,Hyderabad,568.66,High,Fog,19.44,20.48,16.25,15.41,80,74.82,1.04,1.001
2023-02-17 06:00:00,VH-001,Bike,RT-007,Delhi,Mumbai,561.86,Severe,Clear,20.81,22.58,16.05,19.47,80,74.47,1.77,0.76
2023-02-17 12:00:00,VH-030,Mini-Truck,RT-025,Hyderabad,Delhi,144.99,Severe,Storm,10.74,11.69,14.5,14.31,2500,2237.89,0.95,0.931
2023-02-17 18:00:00,VH-014,Bike,RT-025,Bangalore,Mumbai,39.84,Medium,Fog,1.04,2.95,1.14,1.33,80,80.11,1.91,0.303
2023-02-18 00:00:00,VH-007,Truck,RT-014,Delhi,Bangalore,314.45,Severe,Fog,20.7,23.54,52.41,49.2,5000,4885.81,2.84,0.937
2023-02-18 06:00:00,VH-023,Bike,RT-001,Kolkata,Bangalore,123.46,Low,Rain,2.29,3.56,3.53,4.16,80,33.59,1.27,0.545
2023-02-18 12:00:00,VH-020,Van,RT-013,Kolkata,Bangalore,214.03,High,Storm,9.98,12.45,17.84,20.55,1200,975.5,2.47,0.696
2023-02-18 18:00:00,VH-010,Van,RT-032,Pune,Delhi,627.61,Medium,Storm,22.37,24.18,52.3,51.68,1200,691.87,1.81,0.936
2023-02-19 00:00:00,VH-005,Van,RT-016,Kolkata,Chennai,171.62,High,Rain,5.33,8.5,14.3,15.79,1200,744.82,3.16,0.569
2023-02-19 06:00:00,VH-028,Mini-Truck,RT-020,Pune,Hyderabad,421.19,Low,Storm,14.04,17.34,42.12,40.17,2500,1922.46,3.3,0.849
2023-02-19 12:00:00,VH-022,Truck,RT-033,Mumbai,Delhi,460.24,High,Clear,15.73,17.8,76.71,69.52,5000,4988.5,2.06,0.975
2023-02-19 18:00:00,VH-024,Truck,RT-039,Delhi,Hyderabad,839.59,Severe,Clear,41.46,43.35,139.93,160.06,5000,5190.0,1.89,0.836
2023-02-20 00:00:00,VH-011,Van,RT-013,Kolkata,Mumbai,639.44,High,Storm,29.81,30.18,53.29,58.71,1200,942.45,0.36,0.897
2023-02-20 06:00:00,VH-017,Mini-Truck,RT-026,Hyderabad,Kolkata,387.48,High,Rain,13.25,15.77,38.75,47.54,2500,2601.14,2.52,0.685
2023-02-20 12:00:00,VH-016,Truck,RT-026,Bangalore,Pune,411.25,Severe,Clear,20.31,20.53,68.54,85.31,5000,4855.59,0.22,0.795
2023-02-20 18:00:00,VH-007,Van,RT-032,Hyderabad,Delhi,120.95,High,Storm,5.64,8.85,10.08,12.14,1200,858.08,3.21,0.529
2023-02-21 00:00:00,VH-005,Truck,RT-015,Pune,Chennai,536.24,Severe,Clear,26.48,27.76,89.37,82.15,5000,2840.79,1.28,1.038
2023-02-21 06:00:00,VH-029,Mini-Truck,RT-038,Delhi,Bangalore,724.54,High,Storm,37.16,36.97,72.45,73.67,2500,1546.34,-0.18,0.988
2023-02-21 12:00:00,VH-022,Truck,RT-040,Mumbai,Kolkata,488.28,High,Storm,27.82,31.03,81.38,83.11,5000,2887.81,3.2,0.878
2023-02-21 18:00:00,VH-022,Mini-Truck,RT-039,Pune,Kolkata,666.38,High,Rain,22.78,24.26,66.64,65.21,2500,1654.88,1.47,0.96
2023-02-22 00:00:00,VH-020,Van,RT-038,Hyderabad,Bangalore,135.36,High,Fog,5.05,5.5,11.28,12.12,1200,762.17,0.45,0.854
2023-02-22 06:00:00,VH-008,Bike,RT-021,Mumbai,Bangalore,824.21,High,Fog,28.18,29.32,23.55,25.98,80,64.46,1.14,0.871
2023-02-22 12:00:00,VH-023,Truck,RT-015,Hyderabad,Kolkata,21.65,Low,Fog,0.64,2.9,3.61,3.47,5000,5344.28,2.26,0.23
2023-02-22 18:00:00,VH-015,Van,RT-002,Bangalore,Kolkata,142.31,Medium,Clear,3.04,4.38,11.86,11.03,1200,1317.0,1.33,0.748
2023-02-23 00:00:00,VH-030,Bike,RT-019,Delhi,Chennai,456.95,Severe,Storm,28.21,30.21,13.06,12.06,80,72.0,2.0,1.011
2023-02-23 06:00:00,VH-014,Van,RT-020,Delhi,Chennai,196.82,Severe,Storm,13.25,16.38,16.4,15.94,1200,543.06,3.12,0.833
2023-02-23 12:00:00,VH-025,Mini-Truck,RT-022,Kolkata,Pune,42.53,Medium,Storm,1.67,3.21,4.25,4.67,2500,881.42,1.55,0.473
2023-02-23 18:00:00,VH-020,Bike,RT-015,Pune,Mumbai,700.22,Low,Fog,15.56,17.04,20.01,21.68,80,52.21,1.48,0.843
2023-02-24 00:00:00,VH-026,Truck,RT-004,Hyderabad,Bangalore,366.68,High,Clear,12.54,14.41,61.11,58.32,5000,2227.71,1.87,0.912
2023-02-24 06:00:00,VH-006,Van,RT-005,Mumbai,Delhi,776.99,Severe,Storm,52.32,55.62,64.75,66.73,1200,619.91,3.3,0.913
2023-02-24 12:00:00,VH-019,Van,RT-033,Hyderabad,Chennai,583.16,Medium,Fog,16.63,17.94,48.6,44.17,1200,509.91,1.31,1.02
2023-02-24 18:00:00,VH-026,Van,RT-035,Chennai,Bangalore,647.22,Severe,Rain,29.06,31.29,53.93,49.05,1200,573.09,2.24,1.021
2023-02-25 00:00:00,VH-004,Mini-Truck,RT-028,Hyderabad,Chennai,215.66,Low,Fog,5.75,8.04,21.57,19.56,2500,958.22,2.29,0.789
2023-02-25 06:00:00,VH-007,Van,RT-004,Mumbai,Hyderabad,721.93,Low,Clear,13.13,13.59,60.16,67.89,1200,588.66,0.46,0.856
2023-02-25 12:00:00,VH-007,Mini-Truck,RT-035,Delhi,Chennai,98.5,Severe,Rain,4.86,5.56,9.85,11.36,2500,2461.39,0.7,0.758
2023-02-25 18:00:00,VH-025,Mini-Truck,RT-021,Chennai,Mumbai,748.9,Low,Storm,24.96,26.23,74.89,84.91,2500,1159.97,1.27,0.839
2023-02-26 00:00:00,VH-005,Bike,RT-022,Chennai,Pune,270.9,High,Rain,7.72,10.83,7.74,7.0,80,29.47,3.12,0.788
2023-02-26 06:00:00,VH-018,Van,RT-038,Kolkata,Mumbai,195.02,High,Storm,9.09,8.99,16.25,15.66,1200,919.72,-0.1,1.05
2023-02-26 12:00:00,VH-023,Mini-Truck,RT-036,Chennai,Mumbai,385.07,Low,Fog,10.27,13.37,38.51,45.67,2500,1433.63,3.1,0.647
2023-02-26 18:00:00,VH-010,Truck,RT-030,Delhi,Kolkata,240.89,Low,Clear,5.35,6.56,40.15,44.43,5000,2572.25,1.2,0.738
2023-02-27 00:00:00,VH-020,Truck,RT-016,Pune,Hyderabad,565.49,Low,Clear,12.57,13.88,94.25,103.03,5000,3244.51,1.31,0.828
2023-02-27 06:00:00,VH-017,Van,RT-024,Kolkata,Hyderabad,272.07,Medium,Clear,5.82,9.13,22.67,26.47,1200,494.51,3.31,0.546
2023-02-27 12:00:00,VH-001,Bike,RT-037,Hyderabad,Mumbai,782.94,Low,Fog,17.4,19.0,22.37,27.14,80,75.19,1.6,0.755
2023-02-27 18:00:00,VH-003,Truck,RT-014,Bangalore,Chennai,388.44,Severe,Clear,19.18,19.07,64.74,64.35,5000,3666.54,-0.12,1.012
2023-02-28 00:00:00,VH-001,Van,RT-014,Chennai,Delhi,573.8,Low,Clear,10.43,11.19,47.82,45.37,1200,1161.53,0.75,0.983
2023-02-28 06:00:00,VH-009,Truck,RT-014,Kolkata,Hyderabad,886.12,Severe,Rain,48.62,50.37,147.69,141.79,5000,2589.23,1.75,1.005
2023-02-28 12:00:00,VH-028,Mini-Truck,RT-020,Hyderabad,Mumbai,26.37,Severe,Storm,1.95,5.14,2.64,2.48,2500,1903.03,3.18,0.404
2023-02-28 18:00:00,VH-016,Van,RT-019,Chennai,Bangalore,253.91,Low,Fog,6.16,8.01,21.16,23.87,1200,1156.55,1.85,0.682
2023-03-01 00:00:00,VH-023,Bike,RT-025,Pune,Chennai,193.71,Low,Fog,4.3,4.15,5.53,5.25,80,81.6,-0.16,1.095
2023-03-01 06:00:00,VH-012,Bike,RT-039,Delhi,Hyderabad,787.76,High,Storm,33.67,35.68,22.51,24.99,80,66.56,2.01,0.85
2023-03-01 12:00:00,VH-030,Mini-Truck,RT-009,Bangalore,Chennai,166.08,High,Storm,8.52,11.7,16.61,17.38,2500,1516.28,3.18,0.696
2023-03-01 18:00:00,VH-004,Truck,RT-038,Bangalore,Mumbai,471.84,High,Rain,17.92,17.9,78.64,75.35,5000,4452.13,-0.03,1.045
2023-03-02 00:00:00,VH-028,Bike,RT-027,Chennai,Pune,83.69,Medium,Fog,2.19,4.22,2.39,2.36,80,48.91,2.03,0.526
2023-03-02 06:00:00,VH-012,Bike,RT-001,Hyderabad,Bangalore,266.94,High,Rain,7.61,8.72,7.63,8.78,80,43.02,1.12,0.757
2023-03-02 12:00:00,VH-007,Van,RT-033,Pune,Hyderabad,514.1,High,Storm,23.97,25.53,42.84,48.51,1200,1259.36,1.56,0.829
2023-03-02 18:00:00,VH-026,Mini-Truck,RT-014,Kolkata,Hyderabad,661.99,Severe,Clear,29.42,30.02,66.2,60.3,2500,1274.53,0.6,1.076
2023-03-03 00:00:00,VH-025,Van,RT-020,Kolkata,Pune,539.62,Severe,Storm,36.34,36.33,44.97,48.28,1200,932.97,-0.01,0.932
2023-03-03 06:00:00,VH-017,Van,RT-029,Bangalore,Kolkata,307.48,Medium,Fog,8.77,11.42,25.62,24.02,1200,432.13,2.65,0.819
2023-03-03 12:00:00,VH-030,Van,RT-019,Pune,Delhi,658.09,Severe,Clear,26.59,28.22,54.84,62.57,1200,777.43,1.63,0.826
2023-03-03 18:00:00,VH-017,Mini-Truck,RT-037,Pune,Chennai,229.3,Medium,Storm,8.99,11.82,22.93,27.05,2500,2139.39,2.83,0.645
2023-03-04 00:00:00,VH-002,Bike,RT-008,Chennai,Mumbai,252.21,Low,Fog,5.6,7.59,7.21,7.4,80,29.86,1.98,0.72
2023-03-04 06:00:00,VH-029,Van,RT-030,Pune,Delhi,826.41,Severe,Fog,44.52,44.83,68.87,84.88,1200,788.17,0.31,0.806
2023-03-04 12:00:00,VH-022,Van,RT-003,Mumbai,Hyderabad,174.77,High,Storm,8.15,9.95,14.56,17.56,1200,1062.94,1.81,0.679
2023-03-04 18:00:00,VH-016,Bike,RT-003,Hyderabad,Pune,727.84,Low,Fog,16.17,18.41,20.8,23.75,80,78.35,2.24,0.769
2023-03-05 00:00:00,VH-015,Van,RT-014,Bangalore,Pune,232.2,Severe,Rain,10.42,12.04,19.35,18.91,1200,1308.16,1.61,0.886
2023-03-05 06:00:00,VH-018,Bike,RT-026,Chennai,Delhi,850.21,High,Fog,29.07,29.01,24.29,27.86,80,83.22,-0.05,0.874
2023-03-05 12:00:00,VH-020,Van,RT-040,Pune,Chennai,170.71,High,Rain,5.31,7.21,14.23,17.36,1200,392.59,1.9,0.603
2023-03-05 18:00:00,VH-001,Truck,RT-023,Hyderabad,Pune,630.7,Medium,Clear,16.49,17.39,105.12,128.62,5000,5384.23,0.9,0.775
2023-03-06 00:00:00,VH-003,Mini-Truck,RT-025,Bangalore,Delhi,850.4,Severe,Rain,41.99,43.55,85.04,102.19,2500,2439.1,1.55,0.802
2023-03-06 06:00:00,VH-005,Mini-Truck,RT-031,Chennai,Pune,294.0,Severe,Storm,21.78,24.64,29.4,26.84,2500,1942.54,2.87,0.968
2023-03-06 12:00:00,VH-022,Truck,RT-028,Delhi,Hyderabad,214.71,Severe,Clear,10.6,10.85,35.78,33.17,5000,4285.16,0.25,1.054
2023-03-06 18:00:00,VH-014,Mini-Truck,RT-017,Hyderabad,Delhi,312.49,Medium,Fog,9.8,12.29,31.25,28.84,2500,1380.58,2.48,0.865
2023-03-07 00:00:00,VH-011,Mini-Truck,RT-023,Delhi,Mumbai,490.15,Severe,Fog,29.05,31.77,49.01,49.58,2500,2001.78,2.73,0.904
2023-03-07 06:00:00,VH-007,Bike,RT-028,Chennai,Hyderabad,798.52,Medium,Rain,17.4,19.48,22.81,22.39,80,25.56,2.08,0.91
2023-03-07 12:00:00,VH-003,Van,RT-025,Hyderabad,Mumbai,784.39,Low,Clear,14.26,14.14,65.37,78.84,1200,867.78,-0.12,0.836
2023-03-07 18:00:00,VH-030,Mini-Truck,RT-020,Mumbai,Kolkata,845.77,Severe,Fog,50.12,52.88,84.58,105.66,2500,1451.42,2.76,0.759
2023-03-08 00:00:00,VH-019,Mini-Truck,RT-018,Mumbai,Chennai,692.8,Low,Rain,15.4,16.68,69.28,73.99,2500,2005.01,1.29,0.864
2023-03-08 06:00:00,VH-003,Truck,RT-005,Bangalore,Hyderabad,787.57,Medium,Rain,22.88,26.32,131.26,153.43,5000,3171.07,3.44,0.744
2023-03-08 12:00:00,VH-004,Bike,RT-004,Delhi,Pune,385.01,Severe,Rain,15.84,18.37,11.0,10.82,80,31.07,2.53,0.877
2023-03-08 18:00:00,VH-027,Bike,RT-001,Delhi,Hyderabad,325.61,Low,Storm,9.04,9.91,9.3,9.34,80,38.95,0.86,0.91
2023-03-09 00:00:00,VH-024,Truck,RT-001,Hyderabad,Bangalore,47.46,Medium,Fog,1.65,1.52,7.91,9.85,5000,3211.09,-0.13,0.873
2023-03-09 06:00:00,VH-015,Van,RT-015,Bangalore,Hyderabad,352.05,Severe,Clear,14.22,16.54,29.34,28.64,1200,1271.96,2.31,0.881
2023-03-09 12:00:00,VH-004,Truck,RT-007,Chennai,Mumbai,709.85,High,Clear,24.27,24.4,118.31,123.77,5000,5016.47,0.13,0.951
2023-03-09 18:00:00,VH-017,Mini-Truck,RT-005,Mumbai,Bangalore,850.81,Medium,Storm,33.37,34.89,85.08,94.84,2500,1084.07,1.53,0.858
2023-03-10 00:00:00,VH-029,Truck,RT-003,Hyderabad,Chennai,892.14,High,Clear,30.5,31.16,148.69,182.88,5000,4098.59,0.66,0.796
2023-03-10 06:00:00,VH-015,Van,RT-005,Hyderabad,Delhi,550.89,Low,Fog,13.35,15.05,45.91,45.02,1200,529.47,1.7,0.905
2023-03-10 12:00:00,VH-010,Van,RT-001,Hyderabad,Chennai,206.23,Severe,Rain,9.26,9.75,17.19,20.16,1200,696.12,0.49,0.81
2023-03-10 18:00:00,VH-019,Mini-Truck,RT-022,Bangalore,Pune,61.48,Medium,Rain,1.61,4.99,6.15,7.43,2500,2605.5,3.39,0.266
2023-03-11 00:00:00,VH-010,Bike,RT-035,Delhi,Bangalore,895.47,High,Fog,30.61,31.06,25.58,26.57,80,72.53,0.44,0.949
2023-03-11 06:00:00,VH-027,Van,RT-023,Mumbai,Kolkata,629.46,High,Fog,23.48,23.85,52.45,62.19,1200,575.46,0.37,0.83
2023-03-11 12:00:00,VH-005,Truck,RT-016,Mumbai,Hyderabad,209.2,High,Fog,9.54,11.32,34.87,38.62,5000,3820.34,1.79,0.76
2023-03-11 18:00:00,VH-018,Truck,RT-002,Bangalore,Hyderabad,91.42,Severe,Rain,5.02,8.06,15.24,15.13,5000,2018.06,3.05,0.627
2023-03-12 00:00:00,VH-003,Van,RT-036,Pune,Hyderabad,800.99,High,Rain,24.89,28.23,66.75,80.22,1200,1137.14,3.34,0.734
2023-03-12 06:00:00,VH-016,Bike,RT-005,Chennai,Hyderabad,593.17,Low,Rain,10.98,12.82,16.95,15.77,80,50.14,1.84,0.921
2023-03-12 12:00:00,VH-013,Truck,RT-014,Kolkata,Chennai,341.69,Severe,Rain,18.75,19.51,56.95,65.67,5000,3483.5,0.76,0.833
2023-03-12 18:00:00,VH-029,Truck,RT-009,Kolkata,Mumbai,82.13,High,Storm,4.68,5.29,13.69,15.59,5000,1804.52,0.61,0.776
2023-03-13 00:00:00,VH-008,Mini-Truck,RT-038,Pune,Mumbai,767.57,Severe,Rain,37.9,39.54,76.76,81.99,2500,1934.82,1.63,0.898
2023-03-13 06:00:00,VH-012,Mini-Truck,RT-034,Pune,Chennai,743.97,Medium,Fog,23.34,24.43,74.4,84.61,2500,1881.46,1.09,0.84
2023-03-13 12:00:00,VH-024,Bike,RT-010,Kolkata,Pune,247.66,Medium,Clear,4.86,7.91,7.08,8.34,80,66.14,3.05,0.521
2023-03-13 18:00:00,VH-018,Van,RT-040,Kolkata,Chennai,767.02,Medium,Fog,21.88,24.88,63.92,73.37,1200,1163.53,3.01,0.766
2023-03-14 00:00:00,VH-011,Bike,RT-022,Hyderabad,Chennai,630.75,Medium,Fog,16.49,18.81,18.02,20.12,80,72.17,2.32,0.785
2023-03-14 06:00:00,VH-009,Truck,RT-035,Kolkata,Bangalore,151.16,Low,Storm,5.6,8.66,25.19,30.36,5000,1616.99,3.06,0.537
2023-03-14 12:00:00,VH-028,Bike,RT-010,Hyderabad,Chennai,744.98,High,Fog,25.47,25.75,21.29,21.65,80,71.58,0.28,0.972
2023-03-14 18:00:00,VH-015,Mini-Truck,RT-013,Delhi,Kolkata,153.08,Medium,Fog,4.8,7.63,15.31,18.24,2500,1764.94,2.83,0.528
2023-03-15 00:00:00,VH-020,Mini-Truck,RT-020,Mumbai,Chennai,15.68,Medium,Clear,0.37,1.23,1.57,1.75,2500,2712.37,0.86,0.269
2023-03-15 06:00:00,VH-016,Van,RT-005,Hyderabad,Delhi,572.31,High,Rain,17.79,18.55,47.69,53.51,1200,878.39,0.76,0.855
2023-03-15 12:00:00,VH-024,Mini-Truck,RT-023,Bangalore,Kolkata,704.06,Low,Clear,14.08,14.28,70.41,82.12,2500,1832.53,0.2,0.846
2023-03-15 18:00:00,VH-016,Bike,RT-013,Delhi,Chennai,867.06,Medium,Rain,18.89,19.96,24.77,27.78,80,83.65,1.06,0.844
2023-03-16 00:00:00,VH-016,Mini-Truck,RT-032,Mumbai,Kolkata,101.23,High,Rain,3.46,6.73,10.12,11.55,2500,885.67,3.27,0.451
2023-03-16 06:00:00,VH-015,Mini-Truck,RT-015,Delhi,Mumbai,277.86,Low,Fog,7.41,9.83,27.79,25.66,2500,1914.34,2.42,0.816
2023-03-16 12:00:00,VH-009,Truck,RT-016,Delhi,Pune,317.84,Severe,Fog,20.93,23.02,52.97,48.52,5000,4986.15,2.1,0.992
2023-03-16 18:00:00,VH-015,Truck,RT-032,Delhi,Mumbai,876.41,Low,Fog,25.97,29.35,146.07,169.79,5000,2020.34,3.38,0.761
2023-03-17 00:00:00,VH-001,Truck,RT-034,Delhi,Hyderabad,684.85,Severe,Rain,37.58,37.47,114.14,103.61,5000,2794.44,-0.11,1.105
2023-03-17 06:00:00,VH-022,Bike,RT-001,Hyderabad,Mumbai,444.89,High,Clear,11.41,14.06,12.71,14.48,80,52.54,2.65,0.712
2023-03-17 12:00:00,VH-029,Van,RT-013,Kolkata,Delhi,253.53,Medium,Rain,6.03,9.51,21.13,22.17,1200,793.33,3.49,0.604
2023-03-17 18:00:00,VH-008,Van,RT-003,Chennai,Hyderabad,155.63,High,Fog,5.8,8.54,12.97,14.82,1200,571.94,2.74,0.594
2023-03-18 00:00:00,VH-010,Bike,RT-020,Kolkata,Mumbai,83.32,High,Rain,2.37,4.69,2.38,2.69,80,41.49,2.32,0.448
2023-03-18 06:00:00,VH-024,Mini-Truck,RT-003,Mumbai,Kolkata,856.27,Medium,Rain,22.39,22.75,85.63,90.02,2500,2637.23,0.36,0.936
2023-03-18 12:00:00,VH-026,Van,RT-031,Kolkata,Mumbai,383.56,Medium,Fog,10.94,13.1,31.96,33.21,1200,623.25,2.16,0.803
2023-03-18 18:00:00,VH-020,Van,RT-030,Pune,Kolkata,885.74,Low,Clear,16.1,17.42,73.81,89.53,1200,580.76,1.31,0.762
2023-03-19 00:00:00,VH-019,Truck,RT-027,Chennai,Hyderabad,199.66,High,Storm,11.38,11.29,33.28,37.54,5000,2974.11,-0.08,0.893
2023-03-19 06:00:00,VH-016,Truck,RT-021,Delhi,Chennai,779.28,High,Storm,44.4,45.95,129.88,160.9,5000,2242.1,1.55,0.78
2023-03-19 12:00:00,VH-017,Mini-Truck,RT-011,Kolkata,Delhi,783.07,High,Clear,24.09,26.77,78.31,91.61,2500,2439.57,2.67,0.769
2023-03-19 18:00:00,VH-008,Mini-Truck,RT-034,Hyderabad,Chennai,687.31,Low,Rain,15.27,17.39,68.73,65.02,2500,815.05,2.12,0.928
2023-03-20 00:00:00,VH-016,Truck,RT-025,Bangalore,Delhi,829.55,High,Rain,31.51,33.59,138.26,162.98,5000,3426.09,2.08,0.796
2023-03-20 06:00:00,VH-005,Van,RT-012,Mumbai,Delhi,114.4,Medium,Clear,2.45,2.71,9.53,10.87,1200,773.09,0.26,0.792
2023-03-20 12:00:00,VH-024,Bike,RT-033,Mumbai,Kolkata,188.47,Medium,Rain,4.11,5.72,5.38,4.97,80,61.25,1.62,0.777
2023-03-20 18:00:00,VH-002,Mini-Truck,RT-018,Delhi,Mumbai,249.4,Low,Rain,5.54,8.29,24.94,25.16,2500,1660.44,2.75,0.663
2023-03-21 00:00:00,VH-027,Mini-Truck,RT-010,Bangalore,Delhi,20.34,Medium,Clear,0.48,0.55,2.03,2.11,2500,1709.88,0.07,0.844
2023-03-21 06:00:00,VH-029,Bike,RT-013,Bangalore,Kolkata,544.02,Medium,Clear,10.67,11.55,15.54,17.77,80,79.05,0.88,0.808
2023-03-21 12:00:00,VH-017,Van,RT-012,Kolkata,Bangalore,704.07,Medium,Clear,15.06,15.01,58.67,62.67,1200,460.73,-0.05,0.94
2023-03-21 18:00:00,VH-009,Bike,RT-030,Kolkata,Bangalore,225.42,Severe,Storm,13.91,17.37,6.44,6.12,80,55.93,3.45,0.844
2023-03-22 00:00:00,VH-002,Van,RT-011,Mumbai,Bangalore,560.16,Medium,Fog,15.98,18.38,46.68,51.16,1200,369.38,2.4,0.793
2023-03-22 06:00:00,VH-015,Mini-Truck,RT-011,Mumbai,Hyderabad,300.55,Medium,Rain,7.86,9.57,30.06,27.97,2500,1451.25,1.72,0.882
2023-03-22 12:00:00,VH-004,Truck,RT-014,Chennai,Bangalore,39.55,Severe,Fog,2.6,2.69,6.59,6.85,5000,2030.86,0.09,0.93
2023-03-22 18:00:00,VH-022,Van,RT-022,Mumbai,Pune,515.11,Low,Storm,15.61,17.96,42.93,50.66,1200,552.14,2.35,0.736
2023-03-23 00:00:00,VH-009,Van,RT-001,Mumbai,Bangalore,159.06,High,Fog,5.93,6.12,13.25,14.88,1200,1038.22,0.19,0.863
2023-03-23 06:00:00,VH-021,Bike,RT-002,Pune,Bangalore,38.11,Medium,Clear,0.75,4.01,1.09,1.0,80,58.64,3.26,0.203
2023-03-23 12:00:00,VH-018,Mini-Truck,RT-030,Kolkata,Delhi,641.06,Low,Storm,21.37,24.39,64.11,73.72,2500,2353.46,3.02,0.762
2023-03-23 18:00:00,VH-022,Bike,RT-013,Kolkata,Bangalore,312.11,Medium,Rain,6.8,9.61,8.92,8.28,80,81.27,2.81,0.762
2023-03-24 00:00:00,VH-010,Truck,RT-011,Delhi,Mumbai,497.36,High,Rain,18.89,21.72,82.89,87.73,5000,4074.31,2.82,0.822
2023-03-24 06:00:00,VH-020,Van,RT-018,Chennai,Delhi,478.5,Severe,Fog,25.78,28.28,39.87,37.03,1200,417.94,2.51,0.981
2023-03-24 12:00:00,VH-030,Mini-Truck,RT-039,Chennai,Hyderabad,229.92,High,Rain,7.86,8.25,22.99,27.71,2500,1188.43,0.39,0.791
2023-03-24 18:00:00,VH-030,Mini-Truck,RT-015,Mumbai,Chennai,878.52,Medium,Rain,22.97,24.01,87.85,84.67,2500,2329.4,1.05,0.992
2023-03-25 00:00:00,VH-009,Bike,RT-027,Pune,Mumbai,596.25,Severe,Clear,22.08,23.73,17.04,18.64,80,70.03,1.64,0.85
2023-03-25 06:00:00,VH-024,Bike,RT-040,Mumbai,Pune,213.32,Medium,Fog,5.58,9.06,6.09,7.56,80,65.62,3.49,0.496
2023-03-25 12:00:00,VH-009,Bike,RT-034,Mumbai,Delhi,187.59,High,Fog,6.41,8.73,5.36,4.96,80,25.96,2.32,0.794
2023-03-25 18:00:00,VH-002,Mini-Truck,RT-012,Kolkata,Hyderabad,239.34,Severe,Fog,14.18,15.69,23.93,28.81,2500,2204.34,1.51,0.751
2023-03-26 00:00:00,VH-006,Mini-Truck,RT-002,Pune,Bangalore,671.01,Severe,Rain,33.14,34.51,67.1,68.52,2500,1492.08,1.37,0.94
